Function Name,Projects Count
Blur,7
Base,7
shift,7
after_step,7
f1,7
get_time,7
_get_obs,7
calculate,7
rename,7
get_pos,7
recall,7
resample,7
sample_data,6
batch_norm_for_conv2d,6
mean_var_with_update,6
batch_norm_for_conv1d,6
BatchNorm3d,6
_variable_with_weight_decay,6
model_fn,6
euler2quat,6
batch_norm_for_fc,6
_write,6
FC,6
count,6
get_deconv_dim,6
batch_norm_template,6
read_ply,6
pairwise_distance,6
_variable_on_cpu,6
batch_norm_for_conv3d,6
apply_chunking_to_forward,6
get_feature,6
merge_eval,6
encode_plus,6
additional_special_tokens_ids,6
is_torch_available,6
get_examples_from_dataset,6
create_from_examples,6
DataLoader,6
model_info,6
load_yaml,6
QnliProcessor,6
batch_encode_plus,6
find_all_best_thresh,6
add_memory_hooks,6
glue_convert_examples_to_features,6
pearson_and_spearman,6
tfds_map,6
GPT2LMHeadModel,6
SquadFeatures,6
get_head_mask,6
docstring_decorator,6
_get_example_from_tensor_dict,6
get_linear_schedule_with_warmup,6
GPT2Model,6
to_json_file,6
trim_batch,6
calc_banned_ngram_tokens,6
SingleSentenceClassificationProcessor,6
sep_token_id,6
_new_check_is_max_context,6
GPT2Tokenizer,6
is_world_master,6
remove_prefix,6
pad_token_id,6
_convert_head_mask_to_5d,6
invert_attention_mask,6
SquadResult,6
preprocess_text,6
glue_compute_metrics,6
bos_token_id,6
RobertaTokenizer,6
torch_distributed_zero_first,6
encode_file,6
calc_banned_bad_words_ids,6
SquadV2Processor,6
split_on_token,6
TrainOutput,6
_tokens_match,6
_compute_logit,6
make_eval_dict,6
cls_token_id,6
load_tf_weights_in_gpt2,6
_hook_rss_memory_post_forward,6
apply_no_ans_threshold,6
is_tf_available,6
eos_token_id,6
add_end_docstrings,6
_gelu_python,6
mask_token_id,6
SquadProcessor,6
WnliProcessor,6
find_best_thresh,6
get_metric,6
PretrainedConfig,6
pad_token_type_id,6
convert_tf_checkpoint_to_pytorch,6
RobertaForMultipleChoice,6
XnliProcessor,6
find_all_best_thresh_v2,6
_shape,6
XLNetForSequenceClassification,6
GPT2PreTrainedModel,6
get_config_dict,6
GPT2Config,6
_prepare_data,6
GPT2DoubleHeadsModel,6
XLMRobertaForSequenceClassification,6
convert_to_tensor,6
truncate_sequences,6
get_input_ids,6
num_hidden_layers,6
create_from_csv,6
max_position_embeddings,6
unk_token_id,6
SquadV1Processor,6
_get_generated_ngrams,6
get_masks,6
_hook_rss_memory_pre_forward,6
add_examples,6
gelu_new,6
RobertaForQuestionAnswering,6
_use_cache,6
gradients,6
reset_memory_hooks_state,6
num_examples,6
RobertaForTokenClassification,6
_save_checkpoint,6
num_attention_heads,6
FFN,6
Benchmark,6
set_param,6
positional_encoding,6
_save_tpu,6
add_start_docstrings,6
get_test_dataloader,6
find_best_thresh_v2,6
add_examples_from_csv,6
TorchTestCase,6
assertTensorClose,6
SE,6
initialize_model,6
downsample,6
save_img,6
lr,6
on_epoch_end,6
create_network,6
LinearBlock,6
find_dataset_using_name,6
BaseNetwork,6
get_paths,6
PerceptualLoss,6
find_model_using_name,6
uint82bin,6
get_option_setter,6
pairwise_distances,6
RAdam,6
GradCAM,6
dot,6
ones,6
zeros,6
safe_index,6
random_rotate,6
get_network,6
GAN,6
get_current_losses,6
_transform,6
CALayer,6
DecoderBlock,6
release,6
tokenizer,6
DataTrainingArguments,6
GradualWarmupScheduler,6
compatible,6
get_last_checkpoint,6
attack,6
mutate,6
LambdaLayer,6
resnet10,6
resnet32,6
MyDataset,6
write_to_file,6
calculate_frechet_distance,6
FIDInceptionA,6
FIDInceptionE_2,6
fid_inception_v3,6
FIDInceptionC,6
FIDInceptionE_1,6
_check_exists,6
_find_classes,6
_check_shape,6
set_requires_grad,6
label,6
BasicStem,6
getImgIds,6
objective,6
IOULoss,6
loadImgs,6
COCO,6
loadAnns,6
getAnnIds,6
loadRes,6
callback,6
learn,6
get_reward,6
get_stats,6
LinearSchedule,6
_update,6
linear_interpolation,6
colorize,6
densenet161,6
ConvLSTMCell,6
RandomScale,6
ConfusionMatrix,6
densenet201,6
layers,6
densenet169,6
conv_with_kaiming_uniform,6
HighResolutionNet,6
densenet121,6
DiceLoss,6
load_models,6
rotation_matrix,6
_make_residual,6
place,6
draw_line,6
__gt__,6
set_logger,6
draw_circle,6
log_results,6
Preprocessor,6
set_seeds,6
action_space,6
tensor,6
width,6
ModulatedDeformRoIPoolingPack,6
DetectronCheckpointer,6
convert_to_roi_format,6
BufferList,6
to_image_list,6
sim,6
FastRCNNPredictor,6
RetinaNetHead,6
save_labels,6
Shift,6
concat_all_gather,6
grad,6
parse_config,6
kl_divergence,6
RandomErasing,6
pretrain,6
load_pretrained,6
SwinTransformerBlock,6
WindowAttention,6
find_classes,6
build_scheduler,6
measure,6
scatter,6
Wide_ResNet,6
DataUtilsTest,6
__scale_width,6
bitget,6
Zero,6
Reshape,6
Darknet,6
detect,6
voc_eval,6
normalize_image,6
EfficientNet,6
_cfg,6
optimizer_step,6
add_model_specific_args,6
pdf,6
_run,6
test_accuracy,6
Inception3,6
InceptionAux,6
closure,6
segment,6
write_json,6
names,6
to_json,6
relu,6
smooth,6
process_file,6
read_audio,6
LayerDropModuleList,6
TestExportSearch,6
test_export_diverse_siblings_search,6
LabelEncoder,6
SamplingMethod,6
emulate_int,6
lengths_to_mask,6
parse_config_yaml,6
initializer,6
transpose_list,6
test_export_diverse_bs,6
IntConv2d,6
_chunk_iterator,6
set_trainer,6
test_export_sampling,6
assertTensorSizeEqual,6
compute_distances,6
BufferedIterator,6
get_spacy_nlp,6
apply_bfloat16,6
_forward_pre_hook,6
_get_module_by_path,6
IntEmbedding,6
PQEmbedding,6
get_cached_state,6
forward_non_torchscript,6
MeanPoolGatingNetwork,6
get_counts,6
_check_xla_compilation,6
test_normalization,6
pairwise,6
resolve_empty_clusters,6
attrsetter,6
reinitialize,6
PQConv2d,6
BackgroundConsumer,6
Token,6
_catalog_shared_params,6
emulate_int8_tensor,6
get_prefix,6
_conv_forward,6
PQLinear,6
corpus_bleu,6
quantize_model_,6
TestJitSequenceGeneratorBase,6
with_torch_seed,6
get_last_log_stats_containing_string,6
reorder_state,6
truncate_emb,6
LogSumExpMoE,6
test_ensemble_sequence_generator,6
forward_torchscript,6
_decode_one,6
get_tpu_device,6
IntLinear,6
emulate_int8_channel,6
quant_noise,6
train_masked_language_model,6
base_wav2vec_architecture,6
Code,6
quantize_model_scalar,6
compute_preds,6
ActivationQuantizer,6
resolve_attr,6
SizeTracker,6
initialize_centroids,6
cal_metric,6
PQ,6
quantize_hook,6
assertHypoEqual,6
EmptyClusterResolveError,6
test_export_ensemble_model,6
emulate_int8_histogram,6
tpu_data_loader,6
_set_module_by_path,6
convert_yaml_to_tuple,6
assertOutputEqual,6
EarlyStopping,6
map_roi_levels,6
tpfp_imagenet,6
DoubleConvFCBBoxHead,6
centers_to_bboxes,6
bbox_mapping,6
loss_single,6
GridHead,6
GridRCNN,6
multiclass_nms,6
_mask_forward_train,6
simple_test_rpn,6
aug_test_rpn,6
_resize_bboxes,6
_load_bboxes,6
parse_require_file,6
centerness_target,6
get_mask_scores,6
FOVEA,6
AssignResult,6
BBoxTestMixin,6
MaxIoUAssigner,6
PointAssigner,6
FoveaHead,6
set_recall_param,6
_parse_ann_info,6
multi_gpu_test,6
_add_conv_branch,6
_add_fc_branch,6
MaskTestMixin,6
valid_flags,6
gen_base_anchors,6
MaskRCNN,6
ConvFCBBoxHead,6
GHMR,6
_recalls,6
MinIoURandomCrop,6
GARetinaHead,6
with_rpn,6
HRNet,6
num_inputs,6
format_results,6
simple_test_mask,6
eval_map,6
merge_aug_scores,6
delta2bbox,6
bboxes,6
aug_test_mask,6
BBoxHead,6
get_sampled_approxs,6
FCNMaskHead,6
OHEMSampler,6
offset_to_pts,6
GIoULoss,6
BoundedIoULoss,6
_load_masks,6
loss_loc_single,6
eval_recalls,6
SamplingResult,6
points2bbox,6
_get_area_ratio,6
CascadeRCNN,6
_make_extra_layers,6
calc_sub_regions,6
GHMC,6
LoadImage,6
split_combined_polys,6
InstanceBalancedPosSampler,6
bbox_flip,6
plot_curve,6
WIDERFaceDataset,6
CoarseMaskHead,6
bbox2delta,6
_resize_masks,6
ATSS,6
merge_aug_bboxes,6
FeatureAlign,6
grid_points,6
XMLDataset,6
RepPointsHead,6
roi_rescale,6
HTCMaskHead,6
FusedSemanticHead,6
SSDVGG,6
ResLayer,6
sample_via_interval,6
random_choice,6
CombinedSampler,6
merge_aug_proposals,6
fast_eval_recall,6
_sample_pos,6
plot_num_recall,6
roi2bbox,6
ATSSHead,6
GuidedAnchorHead,6
PointGenerator,6
GARPNHead,6
distance2bbox,6
IoUBalancedNegSampler,6
mask_target,6
show_result_pyplot,6
num_base_anchors,6
refine_bboxes,6
with_semantic,6
SmoothL1Loss,6
bbox_mapping_back,6
Corrupt,6
add_gt_,6
parse_requirements,6
_pad_masks,6
aug_test_bboxes,6
merge_aug_results,6
_sample_neg,6
_poly2mask,6
tpfp_default,6
calc_region,6
cityscapes_classes,6
PseudoSampler,6
FCOS,6
RegNet,6
RPNTestMixin,6
ApproxMaxIoUAssigner,6
merge_aug_masks,6
imagenet_vid_classes,6
print_recall_summary,6
load_proposals,6
_add_conv_fc_branch,6
py_sigmoid_focal_loss,6
anchor_inside_flags,6
IoULoss,6
build_roi_extractor,6
SSDHead,6
_mask_forward_test,6
wider_face_classes,6
bbox2roi,6
get_cls_results,6
HybridTaskCascade,6
setup_class,6
bounded_iou_loss,6
build_roi_layers,6
BaseAssigner,6
MaskIoUHead,6
RepPointsDetector,6
coco_classes,6
_meshgrid,6
_load_semantic_seg,6
loss_shape_single,6
mask_target_single,6
get_seg_masks,6
_get_repeat_factors,6
voc_classes,6
HRModule,6
gen_grid_from_reg,6
BasicResBlock,6
_get_border,6
SingleRoIExtractor,6
regress_by_class,6
_init_layers,6
hard_mining,6
giou_loss,6
_random_jitter,6
print_map_summary,6
imagenet_det_classes,6
build_shared_head,6
Expand,6
after_train_iter,6
MaskScoringRCNN,6
plot_iou_recall,6
get_anchors,6
gen_packages_items,6
results2json,6
_rand_another,6
images_to_levels,6
_cached_log_stream,6
get_confusion_matrix,6
build_trainer,6
saturation,6
get_output,6
print_pass,6
get_fields,6
_create_text_labels,6
DLA,6
_change_color_brightness,6
box_iou,6
children,6
build_test_loader,6
from_file,6
load_pickle,6
_concat,6
adjust_lr,6
_convert,6
update_lr,6
get_samples,6
root,6
Parser,6
_downsample,6
init_distributed_mode,6
setup_for_distributed,6
save_on_master,6
attention,6
_validate,6
get_models,6
__dir__,6
vgg13_bn,6
vgg11_bn,6
vgg19_bn,6
is_whitespace,6
log_tensorboard,6
length_wu,6
get_tokenizer,6
length_average,6
write_predictions,6
length_none,6
init_decoder_state,6
PenaltyBuilder,6
custom_forward,6
GNMTGlobalScorer,6
from_batch,6
download_url,6
build_from_cfg,6
rescore,6
resnet56,6
rank,6
conv_flops_counter_hook,6
post_processing,6
Example,6
LearnedPositionalEncoding,6
set_weights,6
record,6
_decode,6
time,6
sanity_check,6
format_time,6
_build_res5_block,6
PreActResNet,6
Shear,6
AuxiliaryHeadCIFAR,6
annotate,6
Translation,6
ToRGB,6
cleanup,6
loader,6
write_version_py,6
get_hash,6
isnan,6
l2_norm,6
Action,6
warp,6
_score,6
cook_test,6
cook_refs,6
serialize,6
Module,6
ColorTransform,6
indent,6
__isub__,6
__rsub__,6
__radd__,6
pos,6
quat2mat,6
gradient,6
before_step,6
finalize_options,6
add_noise,6
features,6
loss_function,6
make_color_wheel,6
compute_color,6
focal_loss,6
size_divisibility,6
T,6
plot_images,5
eval_one_epoch,5
wrapped,5
write_ply,5
input_fn,5
BatchNorm1d,5
placeholder_inputs,5
l2_normalize,5
parse_json_file,5
convert_transfo_xl_checkpoint_to_pytorch,5
TrainingArguments,5
AutoModelWithLMHead,5
T5Stack,5
FlaubertForSequenceClassification,5
get_varlen_iter,5
squad_convert_example_to_features_init,5
convert_gpt2_checkpoint_to_pytorch,5
text_standardize,5
build_corpus,5
T5LayerSelfAttention,5
TransfoXLModel,5
bold,5
get_constant_schedule_with_warmup,5
ProjectedAdaptiveLogSoftmax,5
PreTrainedTokenizerFast,5
TransfoXLTokenizer,5
get_lm_corpus,5
_rel_shift,5
count_file,5
stream_iterator,5
OpenAIGPTConfig,5
create_sample,5
XLNetConfig,5
for_model,5
XLNetTokenizer,5
init_mems,5
XLMRobertaTokenizer,5
MultiHeadSelfAttention,5
XLMForSequenceClassification,5
LMShuffledIterator,5
tabulate,5
_sorted_checkpoints,5
PositionwiseFF,5
compute_predictions_log_probs,5
find_tensor_attributes,5
n_gpu,5
XLMRobertaForMultipleChoice,5
distributed_concat,5
get_cosine_with_hard_restarts_schedule_with_warmup,5
remove_non_printing_char,5
compute_bias,5
T5Block,5
n_words,5
_setup_devices,5
TrainDataset,5
OpenAIGPTPreTrainedModel,5
rel_attn_core,5
PredictionOutput,5
squad_convert_example_to_features,5
AutoConfig,5
CamembertForSequenceClassification,5
XLNetPreTrainedModel,5
build_tf_xlnet_to_pytorch_map,5
Bert,5
xnli_compute_metrics,5
get_sent_stream,5
_resource_apply_dense,5
DistilBertForSequenceClassification,5
_update_mems,5
DistilBertPreTrainedModel,5
AutoModelForTokenClassification,5
load_tf_weights_in_openai_gpt,5
cache_mem,5
TransformerBlock,5
T5LayerFF,5
compute_predictions_logits,5
get_fixlen_iter,5
XLMRobertaForTokenClassification,5
_make_linear_from_emb,5
OpenAIGPTDoubleHeadsModel,5
get_tpu_sampler,5
T5Model,5
XLNetLMHeadModel,5
is_wandb_available,5
XLNetFeedForward,5
is_apex_available,5
AutoModelForSequenceClassification,5
create_mask,5
OpenAIGPTLMHeadModel,5
build_tf_to_pytorch_map,5
LMMultiFileIterator,5
_init_bias,5
retrieve,5
relative_positional_encoding,5
count_sents,5
get_constant_schedule,5
_logit,5
load_tf_weights_in_transfo_xl,5
XLMRobertaModel,5
is_sklearn_available,5
is_local_master,5
from_str,5
replace_unicode_punct,5
eval_batch_size,5
AdaptiveEmbedding,5
XLMRobertaForMaskedLM,5
pipeline,5
T5Config,5
_convert_encoding,5
n_token,5
get_cosine_schedule_with_warmup,5
RobertaTokenizerFast,5
is_tensorboard_available,5
AutoModelForQuestionAnswering,5
prepare_for_tokenization,5
TransfoXLLMHeadModel,5
backward_pass,5
XLNetModel,5
TransfoXLConfig,5
get_token,5
RelPartialLearnableMultiHeadAttn,5
AutoTokenizer,5
TransfoXLPreTrainedModel,5
squad_evaluate,5
XLNetLayer,5
LMOrderedIterator,5
SequentialDistributedSampler,5
rename_key,5
AutoModelForPreTraining,5
_resource_apply_sparse,5
enforce_repetition_penalty_,5
RelPartialLearnableDecoderLayer,5
OpenAIGPTModel,5
EvalPrediction,5
encode_sents,5
XLNetForTokenClassification,5
convert_openai_checkpoint_to_pytorch,5
BertTokenizerFast,5
TFBlock,5
XLMRobertaConfig,5
_relative_position_bucket,5
add_start_docstrings_to_callable,5
get_initializer,5
XLNetForQuestionAnswering,5
OpenAIGPTTokenizer,5
print_and_log,5
add_special,5
XLNetForMultipleChoice,5
rel_shift_bnij,5
to_sanitized_dict,5
TransformerFFN,5
XLNetRelativeAttention,5
positional_embedding,5
XLNetForQuestionAnsweringSimple,5
MMBTForClassification,5
_build_from_file,5
label_from_example,5
_dict_from_json_file,5
GPT2TokenizerFast,5
backward_compatible,5
train_batch_size,5
AutoModel,5
TransfoXLCorpus,5
AlbertForSequenceClassification,5
rel_shift,5
load_tf_weights_in_xlnet,5
residual_block,5
crop_image,5
SpatialAttention,5
DeformConvPack,5
ConvEncoder,5
set_optimizer,5
network,5
random_state,5
test_config,5
spectral_norm,5
BasicEncoder,5
natural_keys,5
labelcolormap,5
save_networks,5
load_networks,5
freeze_model,5
get_class_names,5
PolyLR,5
ensure_dir,5
_worker,5
AllReduce,5
get_train_loader,5
image_summary,5
generate_mask,5
change,5
_split,5
_eval,5
feed_data,5
rgb2ycbcr,5
init_dist,5
__missing__,5
pickle_load,5
CNN,5
Video,5
hflip,5
Vgg19,5
eval_step,5
test_call,5
get_datasets,5
mse,5
_weights_init,5
NormedLinear,5
density,5
save_mask,5
join,5
listify,5
test_dataset,5
post,5
calculate_activation_statistics,5
get_pred,5
tqdm,5
output_size,5
LeNet,5
Concat,5
trainer,5
VideoDataset,5
get_train,5
tprint,5
evaluateImg,5
showAnns,5
Augmentation,5
Params,5
calculate_f1,5
getCatIds,5
conv_1x1_bn,5
get_iou,5
computeIoU,5
LRScheduler,5
eval_precision,5
loadCats,5
Dummy,5
_summarize,5
_get_reward,5
get_checkpoint_dir,5
mlp,5
Critic,5
Buffer,5
observation,5
ConstantSchedule,5
logsigmoid,5
lrelu,5
numel,5
Actor,5
plot_curves,5
function,5
load_results,5
SubprocVecEnv,5
sum,5
huber_loss,5
kl,5
update_scale,5
SeparableConv2d,5
model_dir,5
freeze_params,5
constant_init,5
make_dataloader,5
Loader,5
data_loader,5
BaseNet,5
_hour_glass_forward,5
cross,5
_make_fc,5
_import_module,5
_make_hour_glass,5
hg,5
_write_metrics,5
get_observation,5
image,5
tile_images,5
_cat,5
build_detection_model,5
concat_box_prediction_layers,5
new_forward,5
BalancedPositiveNegativeSampler,5
build_roi_box_head,5
ROIBoxHead,5
_SigmoidFocalLoss,5
_accumulate_predictions_from_multiple_gpus,5
ROIPool,5
re_ranking,5
make_lr_scheduler,5
make_pooler,5
BoxCoder,5
remove_small_boxes,5
permute_and_flatten,5
filter_results,5
prepare_for_coco_detection,5
_ROIPool,5
add_gt_proposals,5
generate_anchors,5
make_roi_box_post_processor,5
prepare_boxlist,5
RandomRotate,5
prepare_for_coco_segmentation,5
IterationBasedBatchSampler,5
encode_onehot,5
_momentum_update_key_encoder,5
_dequeue_and_enqueue,5
get_lr_scheduler,5
recall_at_k,5
contrastive_loss,5
_wide_layer,5
__make_power_2,5
Stream,5
print_numpy,5
__flip,5
print_networks,5
diagnose_network,5
__crop,5
get_dataloaders,5
forward_pass,5
gumbel_softmax,5
match,5
get_mean,5
Graph,5
load_obj,5
move,5
save_obj,5
parse_rec,5
is_valid,5
get_id,5
logging,5
run_epoch,5
Flip,5
VisionTransformer,5
update_args,5
calculate_rouge,5
BaseTransformer,5
on_validation_end,5
Gaussian,5
_calculate,5
fun,5
run_model,5
Status,5
DilConv,5
AvgrageMeter,5
inception_v3,5
ConvLayer,5
W2lKenLMDecoder,5
_apply_bpe,5
ModelParallelRobertaModel,5
get_symbols_to_strip_from_output,5
CtcCriterion,5
WERTransformer,5
is_adaptive,5
input_path,5
_get_dataset_and_index,5
check_langs,5
find_token,5
winogrande_jsonl_iterator,5
ModelParallelTransformerSentenceEncoder,5
score_bw,5
test_sharded_iterator,5
get_detokenizer,5
TranslationMultiSimpleEpochTask,5
ModelParallelTransformerSentenceEncoderLayer,5
_convert_xml,5
make_right_to_left,5
get_tuning_parser,5
_get_chars,5
TestJitLSTMModel,5
setup_dictionary,5
_transpose_if_inference,5
get_asr_dataset_from_json,5
load_lang_dataset,5
parse_bleu_scoring,5
process_splits,5
CudaEnvironment,5
CommonsenseQATask,5
get_sampling_ratios,5
get_res_file,5
src_dataset_tranform_func,5
TestSequeneceGenerator,5
get_lang_tok,5
maybe_shorten_dataset,5
WerScorer,5
VGGTransformerModel,5
offset_to_col,5
straight_data,5
frozen_batches,5
optimize_models,5
get_virtual_indices,5
load_split_langpair_datasets,5
write_reprocessed,5
DummyMTTask,5
reprocess_nbest,5
_lang_id,5
merge_counts,5
WinograndeCriterion,5
construct_batch_sampler,5
score_target_hypo,5
W2lViterbiDecoder,5
_convert_train,5
test_generation_with_additional_input,5
TestAdditionalInputEncoder,5
test_single_gpu_bmuf,5
multi_tensor_total_norm,5
MultiprocessingEncoder,5
_concat_files,5
PretrainedWav2VecModel,5
get_train_dataset_sizes,5
output_path,5
FairseqDropout,5
VGGTransformerEncoder,5
ModelParallelRobertaLMHead,5
default_virtual_size_func,5
Prediction,5
W2lConvGluEncoderModel,5
Wav2VecCtc,5
cumulative_training_time,5
temperature_sampling,5
_next_global_indices,5
_collate_frames,5
load_into_concat_dataset,5
read_manifest,5
adjust_bsz,5
_apply_bbpe,5
lm_scoring,5
prepare_transformer_encoder_params,5
prepare_transformer_decoder_params,5
test_grouped_iterator,5
remove_pretraining_modules,5
WSCCriterion,5
BitextOutputFromGen,5
expert_index,5
EmbeddingDatasetWriter,5
get_directories,5
get_logging_output,5
build_scorer,5
MultiCorpusDataset,5
get_src,5
CrossEntropyWithAccCriterion,5
get_output_path,5
rescore_file_name,5
VGGTransformerEncoderOnly,5
pretokenize,5
adjust_sampling,5
SpeechRecognitionTask,5
gru_transformer_big,5
pretty_print_cuda_env_list,5
compute_mask_indices,5
SamePad,5
reorder_incremental_state_scripting,5
get_prefix_no_bpe,5
BaseScorer,5
get_bucketed_sizes,5
parse_transformer_context,5
calc_wer_stats,5
compare_leq,5
LMOutput,5
load_a_dataset,5
binarize_with_mask,5
remove_bpe_dict,5
supports_step_with_scale,5
load_ref,5
intra_ref,5
get_dataset_key,5
test_assert_jit_vs_nonjit_,5
TestAdditionalInputModel,5
random_search,5
TestJitEnsemble,5
WSCTask,5
var_file,5
ASGCriterion,5
check_overflow,5
wer,5
test_quantization,5
validate_transformer_config,5
sentence_bleu,5
get_train_sampling_ratios,5
GRUTransformerEncoder,5
load_sampled_multi_epoch_dataset,5
match_target_hypo,5
get_dataset_itr,5
coordinate_to_offset,5
chmod,5
offset_to_row,5
arrange,5
H5Writer,5
lengths_to_attn_mask,5
add_tuning_args,5
get_hashes_and_lines,5
dictolist,5
convert_sentence_to_json,5
extended_noun_chunks,5
get_lprob_yz,5
w2l_conv_glu_enc,5
load_sampling_weights,5
filter_indices_by_size,5
get_wer_alignment_codes,5
sampling_method_selector,5
data_file,5
base_architecture_enconly,5
setup_sampling,5
vggtransformer_base,5
setup_data_manager,5
eval_str_dict,5
encode_lines,5
preprocess_iwslt17,5
_shared_collater,5
add_reranking_args,5
is_consistent,5
score_lm,5
get_masked_input,5
find_span,5
replace_eos_with_silence,5
create_lang_dictionary,5
get_split_data_path,5
multi_ref,5
test_transformer_fp16,5
_map_epoch_index_to_global,5
vggtransformer_enc_1,5
_get_bytes,5
ModelParallelRobertaClassificationHead,5
FilesDataset,5
load_langs,5
lbl_file,5
get_split_num_data_shards,5
decode_lines,5
_reset_cached_properties,5
CollateFormat,5
load_sys,5
build_tokenizer,5
_next_virtual_epoch,5
get_lprobs,5
get_full_from_prefix,5
W2lConvGluEncoder,5
get_emissions,5
get_langtok_index,5
get_codebook_indices,5
Wav2vecCriterion,5
MultilingualDatasetManager,5
SampledMultiDataset,5
_get_name,5
Wav2VecEncoder,5
jsonl_iterator,5
random_choice_in_dataset,5
trimWhitespace,5
_get_bpe,5
parse_transformer_sampling,5
EmbeddingWriterConfig,5
W2lDecoder,5
prepare_for_inference_,5
has_sharded_data,5
reprocess,5
sampling_func,5
copy_labels,5
TestQuantization,5
EditDistance,5
GRUTransformerModel,5
strip_pronoun,5
VGGTransformerEncoderModel,5
straight_order,5
calc_length_from_frac,5
_convert_to_bchar,5
vggtransformer_1,5
ModelParallelRobertaEncoder,5
make_temperature_sampling,5
get_in_dataset_indices,5
TestJitSequeneceGenerator,5
BucketPadLengthDataset,5
get_num_bpe_tokens_from_len,5
sample_from_codebook,5
TranslationMoETask,5
_initialize_dataset,5
copy_from_local,5
require_output_path,5
_get_epoch_start_index,5
run_iter,5
all_reduce_params,5
prepare_for_tpu_,5
filter_noun_chunks,5
Wav2Vec2Model,5
tgt_dataset_tranform_func,5
BitextOutput,5
existing_path,5
create_batch_sampler_func,5
str2toks,5
AddTargetDataset,5
parse_lm,5
get_pad_dataset_fn,5
AlignmentResult,5
_establish_virtual_datasets,5
to_codebook_index,5
extract_features_scriptable,5
DatasetWriter,5
get_batch_shapes,5
load_split_datasets,5
csv_str_list,5
finish_action,5
test_jit_and_export_lstm,5
get_time_gap,5
linseg_step,5
calc_wer,5
SampledMultiEpochDataset,5
get_reranking_parser,5
_local_cumulative_training_time,5
get_lprob_y,5
WinograndeTask,5
_sync_sample_ratios,5
gen_and_reprocess_nbest,5
vggtransformer_2,5
build_transformer_sentence_encoder_layer,5
prepare_result_files,5
load_score_files,5
get_prefix_from_len,5
gru_transformer_base_architecture,5
RandomCropDataset,5
ArgTypes,5
make_ratio_sampling,5
avg_loss,5
get_data_paths_and_lang_pairs,5
_clean_if_not_none,5
_create_consumer,5
get_input_path,5
report_result,5
get_score_from_pos,5
input_fnames,5
test_resolve_max_positions_with_tuple,5
write_features,5
get_split_data_param_list,5
add_asr_eval_argument,5
Writer,5
Reader,5
_parse_anns,5
cal_train_time,5
pytorch2onnx,5
NiceRepr,5
get_distortions_from_results,5
ensure_rng,5
coco_eval_with_return,5
_load_anns,5
__nice__,5
_pad_seg,5
profile_time,5
get_distortions_from_file,5
quantize_float,5
num_preds,5
RetinaSepBNHead,5
generate_regnet,5
_bbox_forward,5
add_time_parser,5
parse_version_info,5
_evaluate_cityscapes,5
NASFPN,5
FreeAnchorRetinaHead,5
print_coco_results,5
_expand_onehot_labels,5
get_cat_ids,5
_transpose_and_gather_feat,5
get_coco_style_results,5
_topk,5
voc_eval_with_return,5
InstaBoost,5
test_strides,5
_filter_boxes,5
ATSSAssigner,5
mapper,5
test_resnet_backbone,5
get_num_level_anchors_inside,5
DeepFashionDataset,5
test_pad,5
add_plot_parser,5
albu_builder,5
test_random_crop,5
collect_env,5
AutoAugment,5
Albu,5
cast_tensor_type,5
get_voc_style_results,5
load_json_logs,5
_resize_seg,5
process_checkpoint,5
negative_bag_loss,5
check_norm_state,5
get_stages_from_blocks,5
SegRescale,5
is_block,5
is_norm,5
positive_bag_loss,5
weights_init_normal,5
concatenate,5
run_evaluation,5
non_max_suppression,5
TensorboardWriter,5
affine_transform,5
DCNv2,5
RepeatFactorTrainingSampler,5
DCNPooling,5
_find_free_port,5
Root,5
default_argument_parser,5
_get_epoch_indices,5
_infinite_indices,5
OneCycle,5
seed_all_rng,5
draw_polygon,5
trivial_batch_collator,5
VisImage,5
TrainingSampler,5
DCN,5
worker_init_reset_seed,5
_distributed_worker,5
default_setup,5
DCNv2Pooling,5
InferenceSampler,5
calc_loss,5
MobileNet,5
extract_feature,5
read_squad_examples,5
parse_arguments,5
Sampler,5
isclose,5
Correlation,5
BottleNeck,5
c,5
critical,5
mobilenet_v2,5
convert_model,5
DataGenerator,5
unpad,5
with_pos_embed,5
PositionEmbeddingSine,5
Robot,5
set_size,5
get_data_loader,5
log_sum_exp,5
source,5
work,5
get_3rd_point,5
GoogLeNet,5
build_compute_metrics_fn,5
map_batch_fn,5
format_mrpc,5
print_statistics,5
create_custom_forward,5
beam_update,5
download_diagnostic,5
read_examples_from_file,5
_recursive_map,5
get_tasks,5
DecoderState,5
log_metrics,5
text,5
collect_results_cpu,5
get_block,5
writeFlow,5
KITTI,5
resnet110,5
NetworkBlock,5
DownBlock,5
ShuffleNet,5
to_cuda,5
upsample_flops_counter_hook,5
stop_flops_count,5
get_model_parameters_number,5
convert_frozen_batchnorm,5
before_train_epoch,5
remove_flops_mask,5
remove_flops_counter_hook_function,5
is_supported_instance,5
reset_flops_count,5
random_flip,5
Constant,5
flops_to_string,5
empty_flops_counter_hook,5
start_flops_count,5
ConvModule,5
linear_flops_counter_hook,5
add_flops_mask_func,5
remove_batch_counter_hook_function,5
relu_flops_counter_hook,5
add_flops_mask_variable_or_reset,5
add_batch_counter_variables_or_reset,5
add_flops_mask,5
bn_flops_counter_hook,5
begin,5
get_shape_list,5
reshape_to_matrix,5
reshape_from_matrix,5
attention_layer,5
atanh,5
simulate,5
observation_space,5
get_vocabulary,5
