Skipped LLM_code/arxiv_dataset/2022/Q3/activeBNSL/sample_size.py: expected an indented block (<unknown>, line 19)
Skipped LLM_code/arxiv_dataset/2022/Q3/confseq/test/googletest-1.8.1/test/googletest-env-var-test.py: invalid syntax (<unknown>, line 48)
Skipped LLM_code/arxiv_dataset/2022/Q3/confseq/test/googletest-1.8.1/test/googletest-uninitialized-test.py: invalid syntax (<unknown>, line 46)
Skipped LLM_code/arxiv_dataset/2022/Q3/confseq/test/googletest-1.8.1/test/googletest-throw-on-failure-test.py: invalid syntax (<unknown>, line 71)
Skipped LLM_code/arxiv_dataset/2022/Q3/confseq/test/googletest-1.8.1/test/gtest_xml_output_unittest.py: invalid syntax (<unknown>, line 269)
Skipped LLM_code/arxiv_dataset/2022/Q3/EDAA/hsi_unmixing/blind.py: invalid syntax (<unknown>, line 5)
Skipped LLM_code/arxiv_dataset/2022/Q3/CCDC/Model/MultiscaleWarpingNet_backup.py: inconsistent use of tabs and spaces in indentation (<unknown>, line 294)
Skipped LLM_code/arxiv_dataset/2022/Q3/CCDC/ref_utils/Solver_forwardwarp.py: Missing parentheses in call to 'print'. Did you mean print('the training log in folder "', save_folder ,'" already exists, last iteration is:' , last_iter)? (<unknown>, line 83)
Skipped LLM_code/arxiv_dataset/2022/Q3/CCDC/ref_utils/LFDataset_v2.py: Missing parentheses in call to 'print'. Did you mean print('loading dataset: ', filename)? (<unknown>, line 41)
Skipped LLM_code/arxiv_dataset/2022/Q3/CCDC/ref_utils/ChairsSDHomDataset.py: Missing parentheses in call to 'print'. Did you mean print('loading training data')? (<unknown>, line 26)
Skipped LLM_code/arxiv_dataset/2022/Q3/CCDC/ref_utils/Solver.py: Missing parentheses in call to 'print'. Did you mean print('the training log in folder "', save_folder ,'" already exists, last iteration is:' , last_iter)? (<unknown>, line 86)
Skipped LLM_code/arxiv_dataset/2022/Q3/CCDC/ref_utils/augmentation_new.py: Missing parentheses in call to 'print'. Did you mean print(k)? (<unknown>, line 120)
Skipped LLM_code/arxiv_dataset/2022/Q3/CCDC/ref_utils/FlowerDataset.py: Missing parentheses in call to 'print'. Did you mean print('warning, use MDSR for flownet')? (<unknown>, line 47)
Skipped LLM_code/arxiv_dataset/2022/Q3/CCDC/ref_utils/LFDataset.py: Missing parentheses in call to 'print'. Did you mean print('warning, use MDSR for flownet')? (<unknown>, line 42)
Skipped LLM_code/arxiv_dataset/2022/Q3/CCDC/ref_utils/CharbonnierLoss.py: Missing parentheses in call to 'print'. Did you mean print(1)? (<unknown>, line 11)
Skipped LLM_code/arxiv_dataset/2022/Q3/CCDC/ref_utils/SintelDataset.py: Missing parentheses in call to 'print'. Did you mean print('loading dataset: ', filename)? (<unknown>, line 56)
Skipped LLM_code/arxiv_dataset/2022/Q3/CCDC/ref_utils/ulti.py: invalid syntax (<unknown>, line 133)
Skipped LLM_code/arxiv_dataset/2022/Q3/Structure-Aware-VR-Sketch-Shape-Retrieval/src/vis_pc.py: invalid syntax (<unknown>, line 164)
Skipped LLM_code/arxiv_dataset/2022/Q3/Guava-disease-detection/configuration.py: invalid syntax (<unknown>, line 4)
Skipped LLM_code/arxiv_dataset/2022/Q3/Guava-disease-detection/predict.py: invalid syntax (<unknown>, line 4)
Skipped LLM_code/arxiv_dataset/2022/Q3/Guava-disease-detection/train.py: invalid syntax (<unknown>, line 4)
Skipped LLM_code/arxiv_dataset/2022/Q3/Guava-disease-detection/datasets/dataloader.py: invalid syntax (<unknown>, line 4)
Skipped LLM_code/arxiv_dataset/2022/Q3/Guava-disease-detection/datasets/utils.py: invalid syntax (<unknown>, line 4)
Skipped LLM_code/arxiv_dataset/2022/Q3/tlgan/train.py: invalid character in identifier (<unknown>, line 1)
Skipped LLM_code/arxiv_dataset/2022/Q3/tlgan/metrics/variance_ratios.py: invalid character in identifier (<unknown>, line 1)
Skipped LLM_code/arxiv_dataset/2022/Q3/tlgan/training/networks_stylegan2.py: invalid character in identifier (<unknown>, line 1)
Skipped LLM_code/arxiv_dataset/2022/Q3/RGBT-detection/code_note.py: expected an indented block (<unknown>, line 10)
Skipped LLM_code/arxiv_dataset/2022/Q3/jwave/tests/regression_tests/test_helmholtz_autodiff.py: invalid syntax (<unknown>, line 34)
Skipped LLM_code/arxiv_dataset/2022/Q3/jwave/tests/regression_tests/test_helmholtz.py: invalid syntax (<unknown>, line 33)
Skipped LLM_code/arxiv_dataset/2022/Q3/Adaptive-Feature-Interpolation-for-Low-Shot-Image-Generation/StyleGAN2/legacy.py: invalid character in identifier (<unknown>, line 1)
Skipped LLM_code/arxiv_dataset/2022/Q3/Adaptive-Feature-Interpolation-for-Low-Shot-Image-Generation/StyleGAN2/dnnlib/util.py: invalid character in identifier (<unknown>, line 1)
Skipped LLM_code/arxiv_dataset/2022/Q3/Adaptive-Feature-Interpolation-for-Low-Shot-Image-Generation/StyleGAN2/dnnlib/__init__.py: invalid character in identifier (<unknown>, line 1)
Skipped LLM_code/arxiv_dataset/2022/Q3/Adaptive-Feature-Interpolation-for-Low-Shot-Image-Generation/StyleGAN2/metrics/metric_main.py: invalid character in identifier (<unknown>, line 1)
Skipped LLM_code/arxiv_dataset/2022/Q3/Adaptive-Feature-Interpolation-for-Low-Shot-Image-Generation/StyleGAN2/metrics/perceptual_path_length.py: invalid character in identifier (<unknown>, line 1)
Skipped LLM_code/arxiv_dataset/2022/Q3/Adaptive-Feature-Interpolation-for-Low-Shot-Image-Generation/StyleGAN2/metrics/frechet_inception_distance.py: invalid character in identifier (<unknown>, line 1)
Skipped LLM_code/arxiv_dataset/2022/Q3/Adaptive-Feature-Interpolation-for-Low-Shot-Image-Generation/StyleGAN2/metrics/inception_score.py: invalid character in identifier (<unknown>, line 1)
Skipped LLM_code/arxiv_dataset/2022/Q3/Adaptive-Feature-Interpolation-for-Low-Shot-Image-Generation/StyleGAN2/metrics/precision_recall.py: invalid character in identifier (<unknown>, line 1)
Skipped LLM_code/arxiv_dataset/2022/Q3/Adaptive-Feature-Interpolation-for-Low-Shot-Image-Generation/StyleGAN2/metrics/kernel_inception_distance.py: invalid character in identifier (<unknown>, line 1)
Skipped LLM_code/arxiv_dataset/2022/Q3/Adaptive-Feature-Interpolation-for-Low-Shot-Image-Generation/StyleGAN2/metrics/metric_utils.py: invalid character in identifier (<unknown>, line 1)
Skipped LLM_code/arxiv_dataset/2022/Q3/Adaptive-Feature-Interpolation-for-Low-Shot-Image-Generation/StyleGAN2/training/training_loop.py: invalid character in identifier (<unknown>, line 1)
Skipped LLM_code/arxiv_dataset/2022/Q3/Adaptive-Feature-Interpolation-for-Low-Shot-Image-Generation/StyleGAN2/training/dataset.py: invalid character in identifier (<unknown>, line 1)
Skipped LLM_code/arxiv_dataset/2022/Q3/Adaptive-Feature-Interpolation-for-Low-Shot-Image-Generation/StyleGAN2/training/augment.py: invalid character in identifier (<unknown>, line 1)
Skipped LLM_code/arxiv_dataset/2022/Q3/Adaptive-Feature-Interpolation-for-Low-Shot-Image-Generation/StyleGAN2/training/loss.py: invalid character in identifier (<unknown>, line 1)
Skipped LLM_code/arxiv_dataset/2022/Q3/Adaptive-Feature-Interpolation-for-Low-Shot-Image-Generation/StyleGAN2/training/networks.py: invalid character in identifier (<unknown>, line 1)
Skipped LLM_code/arxiv_dataset/2022/Q3/Adaptive-Feature-Interpolation-for-Low-Shot-Image-Generation/StyleGAN2/torch_utils/persistence.py: invalid character in identifier (<unknown>, line 1)
Skipped LLM_code/arxiv_dataset/2022/Q3/Adaptive-Feature-Interpolation-for-Low-Shot-Image-Generation/StyleGAN2/torch_utils/misc.py: invalid character in identifier (<unknown>, line 1)
Skipped LLM_code/arxiv_dataset/2022/Q3/Adaptive-Feature-Interpolation-for-Low-Shot-Image-Generation/StyleGAN2/torch_utils/__init__.py: invalid character in identifier (<unknown>, line 1)
Skipped LLM_code/arxiv_dataset/2022/Q3/Adaptive-Feature-Interpolation-for-Low-Shot-Image-Generation/StyleGAN2/torch_utils/ops/__init__.py: invalid character in identifier (<unknown>, line 1)
Skipped LLM_code/arxiv_dataset/2022/Q3/F2DNet/configs/elephant/cityperson/ga_retinanet_ResNeXt101.py: EOL while scanning string literal (<unknown>, line 84)
Skipped LLM_code/arxiv_dataset/2022/Q3/IconGAN/legacy.py: invalid character in identifier (<unknown>, line 1)
Skipped LLM_code/arxiv_dataset/2022/Q3/IconGAN/dnnlib/util.py: invalid character in identifier (<unknown>, line 1)
Skipped LLM_code/arxiv_dataset/2022/Q3/IconGAN/dnnlib/__init__.py: invalid character in identifier (<unknown>, line 1)
Skipped LLM_code/arxiv_dataset/2022/Q3/IconGAN/metrics/metric_main.py: invalid character in identifier (<unknown>, line 1)
Skipped LLM_code/arxiv_dataset/2022/Q3/IconGAN/metrics/perceptual_path_length.py: invalid character in identifier (<unknown>, line 1)
Skipped LLM_code/arxiv_dataset/2022/Q3/IconGAN/metrics/frechet_inception_distance.py: invalid character in identifier (<unknown>, line 1)
Skipped LLM_code/arxiv_dataset/2022/Q3/IconGAN/metrics/inception_score.py: invalid character in identifier (<unknown>, line 1)
Skipped LLM_code/arxiv_dataset/2022/Q3/IconGAN/metrics/precision_recall.py: invalid character in identifier (<unknown>, line 1)
Skipped LLM_code/arxiv_dataset/2022/Q3/IconGAN/metrics/kernel_inception_distance.py: invalid character in identifier (<unknown>, line 1)
Skipped LLM_code/arxiv_dataset/2022/Q3/IconGAN/metrics/metric_utils.py: invalid character in identifier (<unknown>, line 1)
Skipped LLM_code/arxiv_dataset/2022/Q3/IconGAN/training/training_loop.py: invalid character in identifier (<unknown>, line 1)
Skipped LLM_code/arxiv_dataset/2022/Q3/IconGAN/training/dataset.py: invalid character in identifier (<unknown>, line 1)
Skipped LLM_code/arxiv_dataset/2022/Q3/IconGAN/training/augment.py: invalid character in identifier (<unknown>, line 1)
Skipped LLM_code/arxiv_dataset/2022/Q3/IconGAN/training/loss.py: invalid character in identifier (<unknown>, line 1)
Skipped LLM_code/arxiv_dataset/2022/Q3/IconGAN/training/networks.py: invalid character in identifier (<unknown>, line 1)
Skipped LLM_code/arxiv_dataset/2022/Q3/IconGAN/torch_utils/persistence.py: invalid character in identifier (<unknown>, line 1)
Skipped LLM_code/arxiv_dataset/2022/Q3/IconGAN/torch_utils/misc.py: invalid character in identifier (<unknown>, line 1)
Skipped LLM_code/arxiv_dataset/2022/Q3/IconGAN/torch_utils/__init__.py: invalid character in identifier (<unknown>, line 1)
Skipped LLM_code/arxiv_dataset/2022/Q3/IconGAN/torch_utils/ops/__init__.py: invalid character in identifier (<unknown>, line 1)
Skipped LLM_code/arxiv_dataset/2022/Q3/Transferable_RA/train.py: invalid syntax (<unknown>, line 605)
Skipped LLM_code/arxiv_dataset/2022/Q3/icl-selective-annotation/transformers/templates/adding_a_new_example_script/{{cookiecutter.directory_name}}/run_{{cookiecutter.example_shortcut}}.py: invalid syntax (<unknown>, line 21)
Skipped LLM_code/arxiv_dataset/2022/Q3/icl-selective-annotation/transformers/templates/adding_a_new_model/cookiecutter-template-{{cookiecutter.modelname}}/modeling_flax_{{cookiecutter.lowercase_modelname}}.py: invalid syntax (<unknown>, line 17)
Skipped LLM_code/arxiv_dataset/2022/Q3/icl-selective-annotation/transformers/templates/adding_a_new_model/cookiecutter-template-{{cookiecutter.modelname}}/configuration_{{cookiecutter.lowercase_modelname}}.py: invalid syntax (<unknown>, line 23)
Skipped LLM_code/arxiv_dataset/2022/Q3/icl-selective-annotation/transformers/templates/adding_a_new_model/cookiecutter-template-{{cookiecutter.modelname}}/modeling_tf_{{cookiecutter.lowercase_modelname}}.py: invalid syntax (<unknown>, line 17)
Skipped LLM_code/arxiv_dataset/2022/Q3/icl-selective-annotation/transformers/templates/adding_a_new_model/cookiecutter-template-{{cookiecutter.modelname}}/test_modeling_{{cookiecutter.lowercase_modelname}}.py: invalid syntax (<unknown>, line 18)
Skipped LLM_code/arxiv_dataset/2022/Q3/icl-selective-annotation/transformers/templates/adding_a_new_model/cookiecutter-template-{{cookiecutter.modelname}}/modeling_{{cookiecutter.lowercase_modelname}}.py: invalid syntax (<unknown>, line 17)
Skipped LLM_code/arxiv_dataset/2022/Q3/icl-selective-annotation/transformers/templates/adding_a_new_model/cookiecutter-template-{{cookiecutter.modelname}}/to_replace_{{cookiecutter.lowercase_modelname}}.py: invalid syntax (<unknown>, line 30)
Skipped LLM_code/arxiv_dataset/2022/Q3/icl-selective-annotation/transformers/templates/adding_a_new_model/cookiecutter-template-{{cookiecutter.modelname}}/test_modeling_flax_{{cookiecutter.lowercase_modelname}}.py: invalid syntax (<unknown>, line 16)
Skipped LLM_code/arxiv_dataset/2022/Q3/icl-selective-annotation/transformers/templates/adding_a_new_model/cookiecutter-template-{{cookiecutter.modelname}}/tokenization_{{cookiecutter.lowercase_modelname}}.py: invalid syntax (<unknown>, line 17)
Skipped LLM_code/arxiv_dataset/2022/Q3/icl-selective-annotation/transformers/templates/adding_a_new_model/cookiecutter-template-{{cookiecutter.modelname}}/test_modeling_tf_{{cookiecutter.lowercase_modelname}}.py: invalid syntax (<unknown>, line 16)
Skipped LLM_code/arxiv_dataset/2022/Q3/icl-selective-annotation/transformers/templates/adding_a_new_model/cookiecutter-template-{{cookiecutter.modelname}}/tokenization_fast_{{cookiecutter.lowercase_modelname}}.py: invalid syntax (<unknown>, line 17)
Skipped LLM_code/arxiv_dataset/2022/Q3/icl-selective-annotation/transformers/templates/adding_a_new_model/cookiecutter-template-{{cookiecutter.modelname}}/__init__.py: invalid syntax (<unknown>, line 22)
Skipped LLM_code/arxiv_dataset/2022/Q3/suo_slam/thirdparty/g2opy/contrib/vertigo/datasets/generateDataset.py: invalid syntax (<unknown>, line 20)
Skipped LLM_code/arxiv_dataset/2022/Q3/WikiDes/analyze_data.py: unexpected EOF while parsing (<unknown>, line 484)
Skipped LLM_code/arxiv_dataset/2022/Q3/MRC-SRL/scripts/skeleton2conll.py: invalid syntax (<unknown>, line 393)
