variable,ac_frequency,ans_frequency,ref_frequency,increase_ratio
temp_dist,0,0,1,inf
temp_knights_sum,0,0,1,inf
temp_matrix,0,1,1,inf
temp_pawns_sum,0,0,1,inf
temp_res,0,0,1,inf
temp_s,0,4,3,inf
temp_stack,0,0,1,inf
temp_total_capacity,0,0,1,inf
temp_vehicles,0,0,1,inf
text_blocks,0,0,1,inf
theorem_index,0,1,1,inf
theorem_used,0,0,1,inf
theorems_per_card,0,1,1,inf
thickness_vert,0,0,1,inf
time_before,0,0,1,inf
time_left,0,0,1,inf
time_needed,0,1,2,inf
time_on_row,0,0,1,inf
time_with_second_oven,0,0,1,inf
toffees,0,1,1,inf
top_char,0,0,1,inf
top_index,0,0,1,inf
topological_sort,0,2,1,inf
total_arrangements,0,0,1,inf
total_capacity,0,2,1,inf
total_cells,0,0,1,inf
total_combinations,0,0,1,inf
total_days,0,2,2,inf
total_distance,0,4,1,inf
total_hours,0,0,1,inf
total_l,0,0,1,inf
total_len,0,1,1,inf
total_length,0,4,1,inf
total_need,0,0,1,inf
total_players,0,2,1,inf
total_price,0,0,1,inf
total_q,0,0,1,inf
total_r,0,0,1,inf
total_rem,0,0,1,inf
total_segments,0,1,1,inf
total_sum,0,16,5,inf
total_tea,0,0,1,inf
total_time,0,10,1,inf
total_volume,0,0,2,inf
track_endpoints,0,0,1,inf
train_present,0,0,1,inf
train_states,0,0,1,inf
tram_time,0,1,1,inf
transferred_volume,0,0,1,inf
transformed,0,0,1,inf
transformed_str,0,0,1,inf
transposed_grid,0,0,1,inf
treated,0,1,1,inf
trees,0,1,1,inf
trip_times,0,0,1,inf
turns,0,3,1,inf
type_a,0,2,1,inf
type_b,0,2,1,inf
type_definitions,0,0,1,inf
typedef,0,0,1,inf
typeof_cmd,0,0,1,inf
uncomfortable_count,0,0,1,inf
unique_colors,0,1,1,inf
unique_movies,0,0,1,inf
unique_n,0,0,1,inf
unique_numbers,0,0,1,inf
unknown_indices,0,0,1,inf
unmatched_indices,0,0,1,inf
unused_proficiencies,0,0,1,inf
upper_count,0,0,1,inf
usb_mice,0,1,1,inf
use_time,0,0,1,inf
used_names,0,0,1,inf
used_scrolls,0,1,1,inf
username,0,2,1,inf
username_match,0,0,1,inf
username_regex,0,0,1,inf
valid_moves,0,0,1,inf
valid_numbers,0,0,1,inf
vehicle,0,0,1,inf
vertex_letter,0,0,1,inf
vertical_events,0,0,1,inf
vertical_segments,0,1,1,inf
very_pleased,0,1,1,inf
viola_count,0,0,1,inf
vladik_turn,0,0,1,inf
volume_used,0,0,1,inf
vouchers_by_duration,0,0,1,inf
wafa_dept_size,0,0,1,inf
wall,0,3,1,inf
walls,0,0,1,inf
warehouse,0,1,1,inf
waste_cells,0,1,1,inf
waste_count,0,0,1,inf
water_level,0,0,1,inf
weekday,0,0,1,inf
white_counts,0,0,1,inf
white_found,0,0,1,inf
white_min_steps,0,0,1,inf
width_horz,0,0,1,inf
wolf_pos,0,0,1,inf
wolf_positions,0,0,1,inf
word_lengths,0,0,1,inf
words_inside,0,1,1,inf
x_and_y,0,0,1,inf
x_coords,0,1,1,inf
x_pos,0,0,1,inf
x_rounded,0,0,1,inf
x_values,0,0,1,inf
xor_val,0,1,2,inf
xv,0,0,1,inf
y_coordinates,0,0,1,inf
y_coords,0,1,1,inf
y_values,0,0,1,inf
yaroslav_ones,0,0,1,inf
yaroslav_total,0,0,1,inf
years,0,4,1,inf
yv,0,0,1,inf
zero_count,0,0,1,inf
zero_index,0,0,1,inf
zeros_segments,0,0,1,inf
char,3,68,25,7.333333
valid,1,14,7,6.0
min_val,1,7,6,5.0
max_val,1,5,5,4.0
curr,2,14,8,3.0
remaining,1,12,4,3.0
suffix,1,7,4,3.0
total_cost,1,9,4,3.0
vowels,1,5,4,3.0
weight,1,5,4,3.0
counts,4,35,15,2.75
max_len,2,14,7,2.5
bit,1,0,3,2.0
cards,1,4,3,2.0
common,1,1,3,2.0
cycle,1,1,3,2.0
digit,2,24,6,2.0
dist1,1,2,3,2.0
dist2,1,2,3,2.0
distance,3,16,9,2.0
factors,1,2,3,2.0
heights,1,2,3,2.0
is_valid,1,6,3,2.0
parts,2,12,6,2.0
permutation,1,5,3,2.0
power,2,7,6,2.0
prices,1,2,3,2.0
segments,2,10,6,2.0
team,1,8,3,2.0
teams,1,6,3,2.0
float,16,123,46,1.875
solve,54,933,146,1.703704
grid,6,36,16,1.666667
adj,4,43,10,1.5
distances,2,8,5,1.5
edges,2,23,5,1.5
min_cost,2,11,5,1.5
move,2,8,5,1.5
query,2,14,5,1.5
results,3,5,7,1.333333
col,8,18,17,1.125
angles,1,1,2,1.0
available,1,3,2,1.0
base_type,1,1,2,1.0
bottom,1,0,2,1.0
c_prime,1,0,2,1.0
candidates,1,2,2,1.0
capacity,1,2,2,1.0
changed,1,1,2,1.0
city,1,5,2,1.0
combinations,1,5,2,1.0
command,1,2,2,1.0
cubes,1,1,2,1.0
cups,1,0,2,1.0
curr_x,1,2,2,1.0
cx,1,2,2,1.0
cy,1,2,2,1.0
d3,1,1,2,1.0
days_in_month,1,3,2,1.0
devices,1,0,2,1.0
direction,1,10,2,1.0
friends,1,4,2,1.0
get_count,1,0,2,1.0
height,2,7,4,1.0
idx1,1,0,2,1.0
man,1,0,2,1.0
max_count,1,4,2,1.0
minutes,1,3,2,1.0
multiple,1,1,2,1.0
negative,1,1,2,1.0
ny,1,2,2,1.0
offset,1,0,2,1.0
original,1,0,2,1.0
part,2,5,4,1.0
power_of_2,1,4,2,1.0
powers,1,2,2,1.0
prime,1,0,2,1.0
queries,1,6,2,1.0
ranges,1,4,2,1.0
ratio,1,2,2,1.0
read_ints,1,0,2,1.0
rem,2,16,4,1.0
room,1,3,2,1.0
row,14,42,28,1.0
side,1,4,2,1.0
skills,1,2,2,1.0
sock,1,3,2,1.0
table,1,5,2,1.0
task,1,0,2,1.0
term,1,1,2,1.0
terms,1,0,2,1.0
turn,1,3,2,1.0
type,2,2,4,1.0
volume,2,4,4,1.0
words,1,11,2,1.0
zeros,3,6,6,1.0
found,6,21,11,0.833333
possible,6,13,11,0.833333
colors,5,12,9,0.8
word,4,9,7,0.75
_,108,413,185,0.712963
start,13,20,22,0.692308
area,3,6,5,0.666667
cols,3,4,5,0.666667
used,3,7,5,0.666667
right,11,20,18,0.636364
diff,8,19,13,0.625
node,5,22,8,0.6
high,7,28,11,0.571429
Counter,10,2,15,0.5
MOD,4,4,6,0.5
b2,2,1,3,0.5
bi,2,5,3,0.5
candidate,2,1,3,0.5
color,6,13,9,0.5
costs,2,3,3,0.5
dc,2,6,3,0.5
dl,2,0,3,0.5
dr,2,6,3,0.5
low,8,28,12,0.5
nx,2,2,3,0.5
op,2,11,3,0.5
p3,2,4,3,0.5
parent,4,12,6,0.5
path,4,10,6,0.5
root,2,8,3,0.5
scores,2,4,3,0.5
seen,4,6,6,0.5
sides,2,0,3,0.5
steps,2,1,3,0.5
two,2,0,3,0.5
xp,2,0,3,0.5
yp,2,0,3,0.5
left,15,21,22,0.466667
length,9,25,13,0.444444
numbers,7,1,10,0.428571
name,10,21,14,0.4
nums,10,10,14,0.4
mid,18,36,25,0.388889
end,8,13,11,0.375
queue,8,9,11,0.375
count,51,153,69,0.352941
all,6,20,8,0.333333
ay,3,2,4,0.333333
books,3,2,4,0.333333
changes,3,9,4,0.333333
den,3,2,4,0.333333
dist,12,24,16,0.333333
divmod,3,1,4,0.333333
dp,12,31,16,0.333333
order,3,2,4,0.333333
rows,3,3,4,0.333333
target,6,5,8,0.333333
visited,15,33,20,0.333333
y2,15,31,20,0.333333
result,45,96,59,0.311111
bisect,7,1,9,0.285714
digits,7,10,9,0.285714
x2,18,35,23,0.277778
index,22,23,28,0.272727
any,4,6,5,0.25
ax,4,2,5,0.25
moves,4,22,5,0.25
r2,4,10,5,0.25
text,4,5,5,0.25
y1,19,32,23,0.210526
base,5,4,6,0.2
day,5,7,6,0.2
need,5,0,6,0.2
math,27,59,32,0.185185
x1,23,36,27,0.173913
c2,6,8,7,0.166667
gcd,12,17,14,0.166667
points,6,16,7,0.166667
previous,6,1,7,0.166667
a2,7,7,8,0.142857
itertools,7,21,8,0.142857
re,7,1,8,0.142857
num,30,36,34,0.133333
cost,8,21,9,0.125
r1,9,10,10,0.111111
map,599,815,665,0.110184
idx,10,14,11,0.1
val,21,16,23,0.095238
mod,11,19,12,0.090909
set,102,126,110,0.078431
max,189,169,203,0.074074
dfs,15,20,16,0.066667
n,830,962,849,0.022892
min,179,177,183,0.022346
list,370,453,378,0.021622
abs,57,68,58,0.017544
print,1178,1215,1193,0.012733
input,1136,1210,1150,0.012324
int,1080,1087,1085,0.00463
ABs,1,0,1,0.0
ADD,1,0,1,0.0
ANY,1,0,1,0.0
A_n,0,1,0,0.0
Ans,1,0,1,0.0
B2N,1,0,1,0.0
B2P,1,0,1,0.0
BFS,1,0,1,0.0
BITS,1,0,1,0.0
Bracket,1,0,1,0.0
Child,1,0,1,0.0
DOHERA,1,0,1,0.0
DSU,0,1,0,0.0
EOFError,2,2,2,0.0
EPS,2,0,2,0.0
Exit,1,0,1,0.0
GCD,1,0,1,0.0
G_EVEN,1,0,1,0.0
G_ODD,1,0,1,0.0
Graph,1,0,1,0.0
House,1,0,1,0.0
In,1,0,1,0.0
IndexError,1,1,1,0.0
K,3,0,3,0.0
KEK1,1,0,1,0.0
KEK2,1,0,1,0.0
KeyError,2,0,2,0.0
L1,1,0,1,0.0
L2,1,0,1,0.0
LATIN,1,0,1,0.0
LIS,1,0,1,0.0
Lucky,1,0,1,0.0
M1,1,0,1,0.0
M2,1,0,1,0.0
MAX,1,0,1,0.0
MAXN,1,0,1,0.0
MAX_MIN_COST,1,0,1,0.0
MAX_WEIGHT,1,0,1,0.0
Main,2,0,2,0.0
MaxProfit,1,0,1,0.0
Max_a,1,0,1,0.0
Max_index,1,0,1,0.0
Mem,1,0,1,0.0
Min_a,1,0,1,0.0
Min_index,1,0,1,0.0
NAMES,1,0,1,0.0
NMAX,1,0,1,0.0
Nal,1,0,1,0.0
Neven,1,0,1,0.0
OP_BIT,1,0,1,0.0
P,5,0,5,0.0
PARTS,1,0,1,0.0
Player,1,0,1,0.0
Position,1,0,1,0.0
Prev,1,0,1,0.0
Queue,1,0,1,0.0
RI,1,0,1,0.0
RS,1,0,1,0.0
Racer,1,0,1,0.0
Record,1,0,1,0.0
Set,1,0,1,0.0
Sets,1,0,1,0.0
Si,1,0,1,0.0
Solve,1,0,1,0.0
Span,1,0,1,0.0
T_n,0,1,0,0.0
Target,1,0,1,0.0
Task,1,0,1,0.0
Term,1,0,1,0.0
Tf,1,0,1,0.0
Tier,1,0,1,0.0
Tp,1,0,1,0.0
U1,1,0,1,0.0
U2,1,0,1,0.0
UNSAFE_AFTER,1,0,1,0.0
UNSAFE_BEFORE,1,0,1,0.0
ValueError,1,4,1,0.0
Vec,1,0,1,0.0
Vector,1,0,1,0.0
_i,2,0,2,0.0
a1,8,8,8,0.0
a12,0,1,0,0.0
a3,1,2,1,0.0
a4,1,1,1,0.0
a5,0,1,0,0.0
a6,0,1,0,0.0
a7,0,1,0,0.0
a8,0,1,0,0.0
a9,0,1,0,0.0
aL,1,0,1,0.0
aList,1,0,1,0.0
aSold,1,0,1,0.0
a_copy,0,1,0,0.0
a_count,2,1,2,0.0
a_counts,0,1,0,0.0
a_digit,0,1,0,0.0
a_digits,0,1,0,0.0
a_max,0,1,0,0.0
a_min,0,2,0,0.0
a_need,0,1,0,0.0
a_needed,0,1,0,0.0
a_no_zeros,0,1,0,0.0
a_prices,0,1,0,0.0
a_received,0,1,0,0.0
a_sq,0,1,0,0.0
a_statues,0,1,0,0.0
a_ternary,0,1,0,0.0
a_total,0,1,0,0.0
a_val,0,1,0,0.0
abbr,0,2,0,0.0
abbreviations,0,1,0,0.0
acceptable_sets_values,0,1,0,0.0
accumulate,3,0,3,0.0
action,1,1,1,0.0
actions,1,1,1,0.0
active,0,2,0,0.0
activeUsers,1,0,1,0.0
actor,0,1,0,0.0
add_bs,1,0,1,0.0
add_len,1,0,1,0.0
added_edges,0,1,0,0.0
added_hours,0,1,0,0.0
adder,1,0,1,0.0
adding,1,0,1,0.0
additional_painted,0,1,0,0.0
additional_walks,0,1,0,0.0
addr_count,1,0,1,0.0
address,0,2,0,0.0
adil_best,0,1,0,0.0
adil_diff,0,1,0,0.0
adil_diffs,0,1,0,0.0
adil_idx,0,1,0,0.0
adil_pref,0,1,0,0.0
adis,0,1,0,0.0
adjList,1,0,1,0.0
adjacency_list,1,0,1,0.0
adjectives,1,0,1,0.0
admissible,0,1,0,0.0
adults,0,2,0,0.0
age,0,1,0,0.0
ai,6,7,6,0.0
airports,1,0,1,0.0
al_num,1,0,1,0.0
alcohol_drinks,0,1,0,0.0
alias_name,1,0,1,0.0
aliases,0,1,0,0.0
alice,1,1,1,0.0
aliceCnt,1,0,1,0.0
aliceSpend,1,0,1,0.0
alice_count,0,1,0,0.0
alice_index,0,1,0,0.0
alice_time,0,1,0,0.0
alist,1,0,1,0.0
all_caps,0,1,0,0.0
all_dead,0,1,0,0.0
all_destroyed,0,1,0,0.0
all_edges,0,1,0,0.0
all_l,0,1,0,0.0
all_numbers,1,0,1,0.0
all_ones,0,1,0,0.0
all_r,0,1,0,0.0
all_residents,0,1,0,0.0
all_safe,0,1,0,0.0
all_safe_forever,0,1,0,0.0
all_traitor,0,1,0,0.0
allb,1,0,1,0.0
alld,1,0,1,0.0
alloc,1,1,1,0.0
allocation,0,1,0,0.0
allprimes,1,0,1,0.0
alpha,2,1,2,0.0
ambiguous,1,1,1,0.0
amount_possible,0,1,0,0.0
ampersands,0,2,0,0.0
amulet,0,1,0,0.0
amulets,0,1,0,0.0
analyze,1,0,1,0.0
ancestor,0,1,0,0.0
ancestors,1,0,1,0.0
andrey,0,1,0,0.0
angle,1,4,1,0.0
angleC,1,0,1,0.0
animals,0,1,0,0.0
annoying,0,1,0,0.0
annoying_subtree,0,1,0,0.0
ans0,1,0,1,0.0
ans3,0,1,0,0.0
ans_m,0,1,0,0.0
ans_n,0,1,0,0.0
answer_len,1,0,1,0.0
anti_diag_sum,0,1,0,0.0
any_cost,0,1,0,0.0
ap,2,0,2,0.0
apples,1,1,1,0.0
applicable_try_blocks,0,1,0,0.0
apply_permutation,0,1,0,0.0
arc1_blocked,0,1,0,0.0
arc2_blocked,0,1,0,0.0
archive_index,0,1,0,0.0
archive_problem,0,1,0,0.0
archive_words,0,1,0,0.0
are_adjacent,0,1,0,0.0
are_equal,0,1,0,0.0
are_friends,0,2,0,0.0
area_abc,0,1,0,0.0
area_abp,0,1,0,0.0
area_apc,0,1,0,0.0
area_pbc,0,1,0,0.0
arg,0,1,0,0.0
argmax,1,0,1,0.0
args_str,0,1,0,0.0
armor,0,1,0,0.0
armor_def,0,1,0,0.0
armor_name,0,1,0,0.0
armor_res,0,1,0,0.0
armor_size,0,1,0,0.0
arr,22,18,22,0.0
arr_copy,0,1,0,0.0
arr_diff,0,1,0,0.0
arrival_time,0,7,0,0.0
arrivals,0,1,0,0.0
asCost,1,0,1,0.0
as_,1,0,1,0.0
ascent,0,1,0,0.0
ask,2,0,2,0.0
assign,1,0,1,0.0
assigned,1,2,1,0.0
assigned_vertices,0,1,0,0.0
assignment,1,3,1,0.0
asterisks,0,2,0,0.0
asum,1,0,1,0.0
atan2,1,0,1,0.0
athletes,0,1,0,0.0
atk,0,1,0,0.0
attack,0,1,0,0.0
attacked,0,1,0,0.0
attacked_by_new,0,1,0,0.0
attacked_rook,0,1,0,0.0
attacker,1,0,1,0.0
attempt,1,0,1,0.0
attendance,0,1,0,0.0
audio,1,0,1,0.0
available_colors,0,1,0,0.0
available_preparation,0,1,0,0.0
available_proficiencies,0,1,0,0.0
available_space,0,1,0,0.0
available_theorems,0,1,0,0.0
available_time,0,1,0,0.0
average_sleep_time,0,1,0,0.0
avg,2,2,2,0.0
avg1,0,1,0,0.0
avg2,0,1,0,0.0
avg_others,0,1,0,0.0
ayrat,1,0,1,0.0
b1,4,2,4,0.0
bL,1,0,1,0.0
bList,1,0,1,0.0
b_count,1,2,1,0.0
b_digit,0,1,0,0.0
b_i,1,0,1,0.0
b_lower_count,0,1,0,0.0
b_need,0,1,0,0.0
b_needed,0,1,0,0.0
b_no_zeros,0,1,0,0.0
b_received,0,1,0,0.0
b_sorted,1,0,1,0.0
b_sq,0,1,0,0.0
b_statues,0,1,0,0.0
b_sum,0,1,0,0.0
b_ternary,0,1,0,0.0
b_total,0,1,0,0.0
b_val,0,1,0,0.0
ba_x,0,1,0,0.0
ba_y,0,1,0,0.0
back,0,2,0,0.0
back_count,0,1,0,0.0
backward,1,2,1,0.0
bacteria,0,1,0,0.0
bad_numbers,0,1,0,0.0
bad_values,0,1,0,0.0
bananas,0,1,0,0.0
bank,0,1,0,0.0
banknote_position,0,1,0,0.0
base7,0,1,0,0.0
baseConvert,1,0,1,0.0
base_k_product,0,1,0,0.0
base_len,1,0,1,0.0
base_n,1,0,1,0.0
base_size,0,1,0,0.0
base_speed,1,0,1,0.0
basket_index,0,1,0,0.0
baskets,0,1,0,0.0
bc_x,0,1,0,0.0
bc_y,0,1,0,0.0
bcord,1,0,1,0.0
be,1,0,1,0.0
beats,0,1,0,0.0
begin_indices,0,1,0,0.0
behind_available,0,1,0,0.0
bera_best,0,1,0,0.0
bera_diff,0,1,0,0.0
bera_diffs,0,1,0,0.0
bera_idx,0,1,0,0.0
bera_pref,0,1,0,0.0
bessie_puzzle,0,1,0,0.0
bessie_str,0,1,0,0.0
bestSet,1,0,1,0.0
bestVal,1,0,1,0.0
best_a,0,2,0,0.0
best_area,0,1,0,0.0
best_armor,0,1,0,0.0
best_b,0,2,0,0.0
best_basket,0,1,0,0.0
best_case,0,1,0,0.0
best_catch,0,1,0,0.0
best_catch_index,0,1,0,0.0
best_char,1,0,1,0.0
best_count,0,1,0,0.0
best_date,0,1,0,0.0
best_diff,0,1,0,0.0
best_digits,0,1,0,0.0
best_divisor,0,1,0,0.0
best_email,0,1,0,0.0
best_frogs,1,0,1,0.0
best_h,0,1,0,0.0
best_i,0,1,0,0.0
best_ind,1,0,1,0.0
best_index_in_q,0,1,0,0.0
best_indices,0,1,0,0.0
best_j,0,1,0,0.0
best_k,0,2,0,0.0
best_l,0,1,0,0.0
best_match_index,0,1,0,0.0
best_min_light,0,1,0,0.0
best_move,0,1,0,0.0
best_neighbor,0,1,0,0.0
best_orb,0,1,0,0.0
best_outcome,0,1,0,0.0
best_pair,0,1,0,0.0
best_path,0,1,0,0.0
best_perms,1,0,1,0.0
best_point,0,1,0,0.0
best_pos,0,2,0,0.0
best_price,0,2,0,0.0
best_product,0,1,0,0.0
best_programming_team,0,1,0,0.0
best_r,0,1,0,0.0
best_rank,0,1,0,0.0
best_ranking,1,0,1,0.0
best_score,0,1,0,0.0
best_seq,1,0,1,0.0
best_smash,1,0,1,0.0
best_solution,0,2,0,0.0
best_sports_team,0,1,0,0.0
best_start_pos,0,1,0,0.0
best_subsequence,0,1,0,0.0
best_subset,0,1,0,0.0
best_time,1,0,1,0.0
best_turns,0,1,0,0.0
best_val,0,1,0,0.0
best_volume,1,0,1,0.0
best_w,0,1,0,0.0
best_weapon,0,1,0,0.0
best_x,0,2,0,0.0
best_y,0,1,0,0.0
best_yl,0,1,0,0.0
best_yr,0,1,0,0.0
best_z,0,1,0,0.0
better_count,0,1,0,0.0
bi_count,0,1,0,0.0
bi_val,0,1,0,0.0
biceps,0,1,0,0.0
bigest,1,0,1,0.0
bijous,0,1,0,0.0
binary_index,0,1,0,0.0
binary_map,0,1,0,0.0
bisect_right,1,0,1,0.0
bit_changes,0,1,0,0.0
bit_pos,1,0,1,0.0
bits,1,0,1,0.0
bj,0,1,0,0.0
bking,0,1,0,0.0
bking_coords,0,1,0,0.0
black_cells,0,1,0,0.0
block_id,0,1,0,0.0
block_str,0,1,0,0.0
blocked,1,0,1,0.0
blocker,1,0,1,0.0
blockers,1,0,1,0.0
blocks_str,0,1,0,0.0
bo,1,0,1,0.0
boarded,0,1,0,0.0
bob,1,1,1,0.0
bobCnt,1,0,1,0.0
bobSpend,1,0,1,0.0
bob_count,0,1,0,0.0
bob_index,0,1,0,0.0
bob_time,0,1,0,0.0
body,1,0,1,0.0
bombs,1,0,1,0.0
bone_pos,0,1,0,0.0
bonus,0,1,0,0.0
bonus_pos,1,0,1,0.0
book,1,1,1,0.0
book_id,2,0,2,0.0
book_to_record,1,0,1,0.0
books_read,0,1,0,0.0
bool_to_yes_no,1,0,1,0.0
boring_strings,0,1,0,0.0
boss,1,0,1,0.0
boss_exp,0,1,0,0.0
bottleCoord,1,0,1,0.0
bottle_index,0,1,0,0.0
bottle_volumes,0,1,0,0.0
bottles,1,1,1,0.0
bottom_height,0,1,0,0.0
bottom_row,0,1,0,0.0
bought_items,0,1,0,0.0
bound1,1,0,1,0.0
bound2,1,0,1,0.0
bounds,1,0,1,0.0
box,0,1,0,0.0
boy,1,0,1,0.0
brackets,1,1,1,0.0
brand_new,1,0,1,0.0
brightness,0,1,0,0.0
bsCost,1,0,1,0.0
bugs,0,1,0,0.0
building,0,1,0,0.0
bulbState,1,0,1,0.0
bulbs,0,1,0,0.0
bulls,2,3,2,0.0
bus,2,3,2,0.0
bus_departure,0,1,0,0.0
bus_dist,0,1,0,0.0
buses,1,1,1,0.0
busy,0,1,0,0.0
buttons,1,0,1,0.0
buy_items,0,1,0,0.0
buy_planet_idx,0,1,0,0.0
buy_planet_name,0,1,0,0.0
buyer,0,1,0,0.0
buyer_color,0,1,0,0.0
buyers,0,1,0,0.0
buys,1,0,1,0.0
bx,4,3,4,0.0
by,4,3,4,0.0
c0,2,2,2,0.0
c10,1,0,1,0.0
c20,1,0,1,0.0
cD,0,1,0,0.0
cL,0,1,0,0.0
cR,0,1,0,0.0
cU,0,1,0,0.0
c_digit,0,1,0,0.0
c_no_zeros,0,1,0,0.0
c_prev,0,1,0,0.0
c_sq,0,1,0,0.0
c_ternary,0,1,0,0.0
c_values,0,1,0,0.0
cache,2,0,2,0.0
cake,0,1,0,0.0
cakes_baked_during_build,0,1,0,0.0
calc_lcp,1,0,1,0.0
calc_stats,0,1,0,0.0
calculate_bulls_cows,0,1,0,0.0
calculate_c,0,1,0,0.0
calculate_changes,0,1,0,0.0
calculate_combinations,1,0,1,0.0
calculate_counts,0,1,0,0.0
calculate_experience,0,1,0,0.0
calculate_las,0,1,0,0.0
calculate_liking,0,1,0,0.0
calculate_max_consecutive_n,0,1,0,0.0
calculate_moves,0,1,0,0.0
calculate_profit,0,1,0,0.0
calculate_s,0,1,0,0.0
calculate_size,0,1,0,0.0
calculated_c,0,1,0,0.0
camels,0,1,0,0.0
can,4,0,4,0.0
canSwap,1,0,1,0.0
can_add,0,1,0,0.0
can_be_all_traitor,0,1,0,0.0
can_be_hacked,0,1,0,0.0
can_hack_all,0,1,0,0.0
can_operate,0,1,0,0.0
can_reach,1,0,1,0.0
can_shift_to_valid,0,1,0,0.0
can_show,0,1,0,0.0
can_switch_i,0,1,0,0.0
can_switch_j,0,1,0,0.0
can_use_its_first,0,1,0,0.0
can_use_second,0,1,0,0.0
can_use_this,0,1,0,0.0
can_work_days,0,1,0,0.0
candidate_digit,0,1,0,0.0
candidate_str,0,1,0,0.0
candidate_sum,0,1,0,0.0
candies_given,0,1,0,0.0
candy,1,0,1,0.0
candy_to_give,0,1,0,0.0
canonical,0,1,0,0.0
canpick,1,0,1,0.0
cap,1,0,1,0.0
capacities,0,1,0,0.0
capitalized_first_char,0,1,0,0.0
capitals,0,1,0,0.0
captain,1,0,1,0.0
caption,1,0,1,0.0
car_length,0,1,0,0.0
car_position,0,1,0,0.0
car_to_remove_index,0,1,0,0.0
card1,0,1,0,0.0
card2,0,1,0,0.0
card_lower,1,0,1,0.0
card_upper,1,0,1,0.0
cards_n,1,0,1,0.0
carry,1,2,1,0.0
case1,1,0,1,0.0
case2,1,0,1,0.0
cast,0,1,0,0.0
casts,0,1,0,0.0
catamaran,0,1,0,0.0
catch_exception_type,0,1,0,0.0
catch_index,0,1,0,0.0
catch_message,0,1,0,0.0
catches,0,1,0,0.0
caught,0,1,0,0.0
cc,3,0,3,0.0
ccw_end,0,1,0,0.0
ccw_end_pos,0,1,0,0.0
ceil_count,1,0,1,0.0
cell_count,0,1,0,0.0
center,2,0,2,0.0
center_row,0,1,0,0.0
center_seat,0,1,0,0.0
centers,1,0,1,0.0
centers_x,0,1,0,0.0
centers_y,0,1,0,0.0
cents_str,0,1,0,0.0
chain_len,0,1,0,0.0
challenger,1,0,1,0.0
changes1,0,1,0,0.0
char1,0,4,0,0.0
char2,0,4,0,0.0
char_at,0,1,0,0.0
char_code,0,3,0,0.0
char_count,0,1,0,0.0
char_lower,0,1,0,0.0
char_to_make,0,1,0,0.0
char_to_place,0,1,0,0.0
charge,0,2,0,0.0
chars_to_add,0,1,0,0.0
charset,1,0,1,0.0
chat,0,1,0,0.0
chats,0,1,0,0.0
check,10,21,10,0.0
check_and_update,0,1,0,0.0
check_answer,0,1,0,0.0
check_bottom,1,0,1,0.0
check_condition,1,0,1,0.0
check_count,0,1,0,0.0
check_cover,0,1,0,0.0
check_forward,0,1,0,0.0
check_indices,0,1,0,0.0
check_overlap,0,1,0,0.0
check_permutation,0,1,0,0.0
check_rectangle,0,1,0,0.0
check_shift,0,1,0,0.0
check_subtree,0,1,0,0.0
checked,1,0,1,0.0
chef,1,0,1,0.0
chess_intervals,0,1,0,0.0
chest,0,1,0,0.0
chet,1,0,1,0.0
child,1,2,1,0.0
child_annoying,0,1,0,0.0
choices,1,0,1,0.0
chosen,0,1,0,0.0
chosen_edges,0,1,0,0.0
chr,18,20,18,0.0
chris_wins,0,1,0,0.0
cinema_to_house,1,0,1,0.0
cinema_to_shop,1,0,1,0.0
circu,1,0,1,0.0
cities,0,1,0,0.0
cities_at_distance,0,1,0,0.0
city1,0,1,0,0.0
city2,0,1,0,0.0
city_i,0,1,0,0.0
city_j,0,1,0,0.0
class_count,1,0,1,0.0
classify_word,0,1,0,0.0
clean_string,0,1,0,0.0
cleaned_answer,0,1,0,0.0
cleaned_concat,0,1,0,0.0
clear,0,1,0,0.0
client_index,0,1,0,0.0
client_info,0,1,0,0.0
clients,0,1,0,0.0
clim,1,0,1,0.0
clist,1,0,1,0.0
clockwise_cost,0,1,0,0.0
clockwise_possible,0,1,0,0.0
clones,0,1,0,0.0
cls,0,1,0,0.0
club_index,0,1,0,0.0
clubs,0,1,0,0.0
clz,1,0,1,0.0
cmax,1,0,1,0.0
cmp_to_key,1,1,1,0.0
cmpfunc,1,0,1,0.0
cnt0,0,1,0,0.0
cnt1,1,1,1,0.0
cnt2,1,1,1,0.0
cnt256,1,0,1,0.0
cnta,1,0,1,0.0
cntb,1,0,1,0.0
cntc,1,0,1,0.0
code,2,1,2,0.0
coef,1,0,1,0.0
coeff,0,1,0,0.0
coefficient,0,1,0,0.0
coin_order,0,1,0,0.0
col_count,0,2,0,0.0
col_idx,0,1,0,0.0
col_products,0,1,0,0.0
collections,3,0,3,0.0
color1,0,1,0,0.0
color2,0,1,0,0.0
color3,0,1,0,0.0
color_counts,0,2,0,0.0
color_i,1,0,1,0.0
color_idx,0,1,0,0.0
color_order,0,1,0,0.0
color_palette,0,1,0,0.0
color_pri,1,0,1,0.0
colour_counts,1,0,1,0.0
colours,1,0,1,0.0
colsum,2,0,2,0.0
column,1,0,1,0.0
columns,1,1,1,0.0
comb,0,4,0,0.0
combined,0,1,0,0.0
combined_counts,0,1,0,0.0
combined_digits,0,1,0,0.0
combo,0,1,0,0.0
commands,3,0,3,0.0
comment,0,1,0,0.0
common_divisor,0,3,0,0.0
common_gcd,0,1,0,0.0
common_words,0,1,0,0.0
