variable,ac_frequency,ans_frequency,ref_frequency,increase_ratio
size_index,0,0,1,inf
size_preference,0,0,1,inf
skill_s1,0,0,1,inf
skill_s2,0,0,1,inf
slopes,0,0,1,inf
smallest_counts,0,0,1,inf
sockets,0,0,1,inf
solution2,0,0,1,inf
solved,0,0,1,inf
solved_problems,0,0,1,inf
solver_counts,0,0,1,inf
sorted_a,0,0,2,inf
sorted_arr,0,1,1,inf
sorted_col,0,1,1,inf
sorted_crosswords,0,0,1,inf
sorted_lights_with_index,0,0,1,inf
sorted_online,0,0,1,inf
sorted_teams,0,2,2,inf
speed,0,1,2,inf
speed_spell_costs,0,0,1,inf
speed_spell_speeds,0,0,1,inf
spell_index,0,0,2,inf
spells,0,1,1,inf
sphere_data,0,0,1,inf
sqrtn,0,0,1,inf
square_brackets_count,0,0,1,inf
square_number,0,1,1,inf
squares_painted,0,0,1,inf
standardize_sequence,0,0,1,inf
star_count,0,0,1,inf
star_indices,0,0,1,inf
star_node,0,0,1,inf
start_bank,0,0,1,inf
start_col,0,4,2,inf
start_color,0,1,1,inf
start_computer,0,2,1,inf
start_day,0,1,1,inf
start_node,0,4,2,inf
start_part,0,0,1,inf
start_position,0,0,1,inf
start_row,0,5,2,inf
start_x,0,0,2,inf
start_y,0,0,1,inf
starting_city,0,0,1,inf
statement,0,2,1,inf
statements,0,1,1,inf
stowaway_position,0,0,1,inf
strength,0,1,3,inf
stresses,0,0,1,inf
stripe,0,1,1,inf
stripe_height,0,1,1,inf
stripe_width,0,0,1,inf
sub,0,6,4,inf
subarrays,0,3,1,inf
subgrid,0,0,1,inf
subsequence,0,1,1,inf
subset,0,6,2,inf
substring,0,9,2,inf
substring_counts,0,0,1,inf
subtree_colors,0,1,1,inf
subtree_sums,0,1,1,inf
successful_hacks,0,0,1,inf
suffix2,0,1,1,inf
suffix3,0,1,1,inf
suffix_flip_score,0,0,1,inf
suffixes,0,1,1,inf
suit1,0,0,1,inf
suit2,0,0,1,inf
suitable_procedures_count,0,0,1,inf
suitcases,0,0,1,inf
sum_remove_three,0,0,1,inf
sum_remove_two,0,0,1,inf
support_count,0,0,1,inf
suspect_accused,0,0,1,inf
suspect_denied,0,0,1,inf
swap_pairs,0,0,1,inf
swaps,0,6,2,inf
switch_index,0,0,1,inf
switch_to_rooms,0,0,1,inf
switches,0,1,1,inf
t_max_all,0,0,1,inf
t_max_x,0,0,1,inf
t_max_y,0,0,1,inf
t_min_all,0,0,1,inf
t_min_x,0,0,1,inf
t_min_y,0,0,1,inf
t_swapped,0,0,1,inf
taken_count,0,0,1,inf
tank,0,1,1,inf
tanks,0,1,1,inf
tap,0,1,1,inf
taps,0,1,1,inf
target_counts,0,0,1,inf
target_index,0,0,1,inf
target_volume,0,0,1,inf
team1,0,4,1,inf
team1_size,0,1,1,inf
team2,0,4,1,inf
team2_size,0,1,1,inf
team3,0,2,1,inf
team_combinations,0,0,1,inf
team_names,0,0,1,inf
team_sizes,0,0,1,inf
temp_a,0,4,2,inf
temp_grid,0,2,2,inf
temp_h,0,0,1,inf
temp_indices,0,0,1,inf
temp_l,0,0,1,inf
temp_line,0,0,1,inf
temp_parts,0,0,1,inf
temp_s,0,9,6,inf
temp_t,0,0,1,inf
text_counts,0,0,1,inf
theorem,0,1,1,inf
third_note,0,0,1,inf
throw_number,0,0,1,inf
time_change,0,0,1,inf
time_from_left,0,0,1,inf
time_from_right,0,0,1,inf
time_to_b,0,0,1,inf
time_to_collision,0,0,1,inf
time_to_solve,0,0,1,inf
time_to_traffic,0,0,1,inf
time_wind1,0,0,1,inf
time_wind2,0,0,1,inf
time_within_cycle,0,0,1,inf
title,0,2,1,inf
titles,0,1,1,inf
toLine,0,0,1,inf
toffee,0,0,1,inf
tolerance,0,0,1,inf
top_card,0,2,1,inf
top_k_lights,0,0,1,inf
top_teams,0,1,1,inf
total_bananas,0,1,1,inf
total_brightness,0,1,1,inf
total_capacity,0,0,1,inf
total_child_time,0,0,1,inf
total_co2,0,0,1,inf
total_cut_length,0,1,1,inf
total_days,0,4,2,inf
total_digits,0,0,1,inf
total_distance,0,5,2,inf
total_divisible,0,0,1,inf
total_edges,0,0,1,inf
total_length,0,4,1,inf
total_max_hits,0,0,1,inf
total_money,0,0,2,inf
total_price,0,1,1,inf
total_remaining_needed,0,0,1,inf
total_score,0,1,1,inf
total_scores,0,1,1,inf
total_seats,0,0,1,inf
total_significance,0,0,1,inf
total_soldiers,0,0,1,inf
total_sparrows,0,0,1,inf
total_sum,0,23,8,inf
total_tea_needed,0,0,1,inf
total_tickets,0,0,1,inf
total_time,0,14,2,inf
total_time_to_traffic,0,0,1,inf
total_unique_words,0,0,1,inf
total_volume,0,2,1,inf
total_ways,0,2,2,inf
total_weight,0,0,1,inf
total_width,0,0,1,inf
total_without_wafa,0,0,1,inf
total_without_wafa_department,0,0,1,inf
town,0,0,1,inf
train_states,0,0,1,inf
train_time,0,0,1,inf
traitors,0,0,1,inf
trees_chopped,0,0,1,inf
triangular_number,0,0,1,inf
triples,0,0,1,inf
true_count,0,1,1,inf
turns,0,2,1,inf
turns_left,0,0,1,inf
u1,0,2,1,inf
u2,0,1,1,inf
u_count,0,0,1,inf
union,0,5,1,inf
union1_index,0,0,1,inf
union2_index,0,0,1,inf
unions,0,1,1,inf
unique_chars,0,1,1,inf
unique_h,0,0,1,inf
unique_strings,0,1,1,inf
universe,0,1,1,inf
universities,0,1,1,inf
unknown_count,0,0,1,inf
unlucky_years,0,0,1,inf
unmeltable_cells,0,1,1,inf
unsuccessful_hacks,0,0,1,inf
unused,0,0,1,inf
unused_theorems,0,0,1,inf
up_found,0,0,1,inf
usb_mice,0,0,1,inf
usb_used,0,1,1,inf
used_counts,0,0,1,inf
used_dates,0,1,1,inf
used_filters,0,0,1,inf
used_names,0,3,2,inf
used_theorems,0,0,1,inf
user_indices,0,0,1,inf
username_match,0,0,1,inf
username_regex,0,0,1,inf
valid_candidate,0,0,1,inf
valid_crosswords,0,0,1,inf
valid_suffixes,0,0,1,inf
variable_name,0,0,1,inf
variable_type,0,0,1,inf
variable_types,0,0,1,inf
vasya_chores,0,0,1,inf
vasya_score,0,2,1,inf
vasya_times,0,0,1,inf
vector,0,0,1,inf
vectors,0,0,1,inf
vehicles,0,1,1,inf
verification,0,0,1,inf
visible_count,0,0,1,inf
volume1,0,0,1,inf
volume2,0,0,1,inf
volumes,0,1,1,inf
vouchers,0,1,1,inf
vouchers1,0,0,1,inf
vouchers2,0,0,1,inf
vowel,0,0,1,inf
vowel_count,0,1,1,inf
w_to_use,0,0,1,inf
wait_time,0,2,1,inf
wall,0,3,1,inf
wall_count,0,0,1,inf
wanted_counts,0,0,1,inf
waste,0,0,1,inf
watchmen,0,1,1,inf
ways_no_teammates,0,0,1,inf
wind1_x,0,0,1,inf
wind1_y,0,0,1,inf
wind2_x,0,0,1,inf
wind2_y,0,0,1,inf
winners,0,2,1,inf
worst_rank,0,1,1,inf
wrap_around,0,0,1,inf
x3_count,0,0,1,inf
x7_count,0,0,1,inf
x_coords,0,2,1,inf
x_count,0,1,1,inf
x_counts,0,0,1,inf
x_index,0,2,1,inf
x_val,0,0,1,inf
x_value,0,0,1,inf
xy_counts,0,0,1,inf
y_coords,0,2,1,inf
y_counts,0,0,1,inf
y_index,0,0,1,inf
y_val,0,0,1,inf
year_str,0,0,1,inf
zero_count,0,0,1,inf
valid,1,27,8,7.0
char,3,65,22,6.333333
edges,2,30,12,5.0
team,1,7,6,5.0
total_cost,1,10,6,5.0
ValueError,1,7,5,4.0
digit,2,21,9,3.5
days,2,6,8,3.0
is_valid,1,13,4,3.0
room,1,3,4,3.0
float,16,126,62,2.875
adj,4,30,15,2.75
counts,4,24,14,2.5
parts,2,18,7,2.5
solve,54,1151,184,2.407407
distance,3,19,10,2.333333
all,6,15,18,2.0
capacity,1,1,3,2.0
components,1,3,3,2.0
days_in_month,1,3,3,2.0
distances,2,6,6,2.0
factors,1,3,3,2.0
grid,6,27,18,2.0
max_count,1,4,3,2.0
message,1,4,3,2.0
min_changes,1,2,3,2.0
min_days,1,2,3,2.0
remaining,1,10,3,2.0
suffix,1,5,3,2.0
times,1,2,3,2.0
weight,1,4,3,2.0
node,5,20,14,1.8
results,3,5,8,1.666667
max_len,2,19,5,1.5
found,6,16,14,1.333333
year,4,7,9,1.25
_,108,407,221,1.046296
a3,1,1,2,1.0
area,3,11,6,1.0
available,1,1,2,1.0
b2,2,2,4,1.0
book,1,1,2,1.0
bottom,1,0,2,1.0
box_index,1,0,2,1.0
cards,1,2,2,1.0
coins,1,3,2,1.0
columns,1,1,2,1.0
component,1,2,2,1.0
curr,2,20,4,1.0
d3,1,2,2,1.0
dc,2,7,4,1.0
direction,1,5,2,1.0
dist1,1,3,2,1.0
dist2,1,3,2,1.0
divisors,2,6,4,1.0
door,1,1,2,1.0
dr,2,7,4,1.0
error,1,1,2,1.0
find_cycle,1,0,2,1.0
folders,1,2,2,1.0
groups,2,8,4,1.0
height,2,9,4,1.0
heights,1,4,2,1.0
hours,1,4,2,1.0
initial,1,0,2,1.0
input_str,1,2,2,1.0
inversions,1,1,2,1.0
languages,1,1,2,1.0
liking,1,1,2,1.0
lower_bound,1,2,2,1.0
matrix,1,10,2,1.0
max_liking,1,1,2,1.0
memory,1,1,2,1.0
minDist,1,0,2,1.0
min_val,1,10,2,1.0
minutes,1,5,2,1.0
move,2,8,4,1.0
parent,4,10,8,1.0
permutation,1,5,2,1.0
prices,1,2,2,1.0
prime,1,1,2,1.0
response,1,3,2,1.0
result_str,1,1,2,1.0
segments,2,8,4,1.0
side,1,2,2,1.0
sieve,1,0,2,1.0
sizes,1,1,2,1.0
skills,1,2,2,1.0
teams,1,3,2,1.0
to_evict,1,0,2,1.0
turn,1,2,2,1.0
var,1,0,2,1.0
vowels,1,7,2,1.0
winner,2,3,4,1.0
words,1,8,2,1.0
row,14,56,26,0.857143
colors,5,13,9,0.8
path,4,11,7,0.75
changes,3,6,5,0.666667
used,3,6,5,0.666667
count,51,147,83,0.627451
cost,8,13,13,0.625
end,8,12,13,0.625
queue,8,8,13,0.625
result,45,114,72,0.6
visited,15,38,24,0.6
any,4,0,6,0.5
bus,2,1,3,0.5
chars,2,4,3,0.5
lengths,2,2,3,0.5
line1,2,1,3,0.5
min_cost,2,12,3,0.5
name,10,20,15,0.5
nums,10,14,15,0.5
p3,2,3,3,0.5
r2,4,11,6,0.5
rem,2,2,3,0.5
root,2,6,3,0.5
scores,2,4,3,0.5
seen,4,1,6,0.5
slope,2,1,3,0.5
volume,2,4,3,0.5
start,13,23,19,0.461538
right,11,13,16,0.454545
length,9,17,13,0.444444
is_prime,5,8,7,0.4
c2,6,10,8,0.333333
divmod,3,2,4,0.333333
factorial,3,1,4,0.333333
graph,9,10,12,0.333333
lcm,3,4,4,0.333333
order,3,2,4,0.333333
parents,3,3,4,0.333333
primes,3,4,4,0.333333
product,3,5,4,0.333333
solver,3,0,4,0.333333
num,30,38,39,0.3
group,7,3,9,0.285714
high,7,7,9,0.285714
itertools,7,21,9,0.285714
score,7,9,9,0.285714
b1,4,3,5,0.25
diff,8,24,10,0.25
low,8,7,10,0.25
moves,4,19,5,0.25
width,4,7,5,0.25
word,4,11,5,0.25
bin,9,10,11,0.222222
arr,22,16,26,0.181818
dist,12,17,14,0.166667
gcd,12,18,14,0.166667
points,6,18,7,0.166667
possible,6,10,7,0.166667
abs,57,80,66,0.157895
digits,7,9,8,0.142857
p2,7,8,8,0.142857
dfs,15,16,17,0.133333
map,599,822,674,0.125209
a1,8,6,9,0.125
c1,10,11,11,0.1
time,10,23,11,0.1
value,10,2,11,0.1
index,22,19,24,0.090909
mod,11,16,12,0.090909
list,370,450,396,0.07027
left,15,13,16,0.066667
y2,15,35,16,0.066667
x2,18,39,19,0.055556
exit,57,4,60,0.052632
y1,19,32,20,0.052632
x1,23,36,24,0.043478
sorted,76,50,79,0.039474
n,830,972,861,0.037349
set,102,114,105,0.029412
input,1136,1209,1158,0.019366
max,189,158,192,0.015873
print,1178,1208,1193,0.012733
int,1080,1090,1087,0.006481
range,786,848,788,0.002545
ABs,1,0,1,0.0
ADD,1,0,1,0.0
ANY,1,0,1,0.0
B,10,4,10,0.0
BFS,1,0,1,0.0
BFSQ,1,0,1,0.0
BIS,1,0,1,0.0
BOX_INDEXES,1,0,1,0.0
Board,1,0,1,0.0
Bracket,1,0,1,0.0
CM,1,0,1,0.0
Child,1,0,1,0.0
Decimal,5,0,5,0.0
DuplicatePriorityQueue,1,0,1,0.0
Exit,1,0,1,0.0
Fraction,4,0,4,0.0
GCD,1,0,1,0.0
G_EVEN,1,0,1,0.0
G_ODD,1,0,1,0.0
Graph,1,0,1,0.0
House,1,0,1,0.0
In,1,0,1,0.0
IndexError,1,1,1,0.0
KeyError,2,0,2,0.0
L1,1,0,1,0.0
L2,1,0,1,0.0
LATIN,1,0,1,0.0
LIS,1,0,1,0.0
M1,1,0,1,0.0
M2,1,0,1,0.0
MAX,1,0,1,0.0
MAXN,1,0,1,0.0
MAX_MIN_COST,1,0,1,0.0
MAX_WEIGHT,1,0,1,0.0
M_n_minus_1,0,1,0,0.0
MaxProfit,1,0,1,0.0
NAMES,1,0,1,0.0
NextL,1,0,1,0.0
NextR,1,0,1,0.0
OP_BIT,1,0,1,0.0
PARTS,1,0,1,0.0
Player,1,0,1,0.0
Position,1,0,1,0.0
Queue,1,0,1,0.0
Racer,1,0,1,0.0
Record,1,0,1,0.0
Si,1,0,1,0.0
Target,1,0,1,0.0
Task,1,0,1,0.0
Term,1,0,1,0.0
Tf,1,0,1,0.0
Tier,1,0,1,0.0
Tp,1,0,1,0.0
UNSAFE_AFTER,1,0,1,0.0
UNSAFE_BEFORE,1,0,1,0.0
Vec,1,0,1,0.0
Vector,1,0,1,0.0
W,2,0,2,0.0
X1,1,0,1,0.0
X2,1,0,1,0.0
__name__,116,5,116,0.0
_sum,1,0,1,0.0
_t,1,0,1,0.0
_word,1,0,1,0.0
a00,0,1,0,0.0
a01,0,1,0,0.0
a10,0,2,0,0.0
a11,0,2,0,0.0
a12,0,1,0,0.0
a2,7,5,7,0.0
a4,1,1,1,0.0
a5,0,1,0,0.0
a6,0,1,0,0.0
a7,0,1,0,0.0
a8,0,1,0,0.0
a9,0,1,0,0.0
aL,1,0,1,0.0
aList,1,0,1,0.0
a_copy,0,1,0,0.0
a_digit,0,1,0,0.0
a_idx,0,1,0,0.0
a_int,0,1,0,0.0
a_n,0,1,0,0.0
a_no_zeros,0,1,0,0.0
a_no_zeros_int,0,1,0,0.0
a_size,1,0,1,0.0
a_ternary,0,1,0,0.0
a_used,0,1,0,0.0
a_val,0,1,0,0.0
ab,0,1,0,0.0
ab_x,0,1,0,0.0
ab_y,0,1,0,0.0
abbreviate_word,0,1,0,0.0
abbreviation,0,1,0,0.0
acc,2,0,2,0.0
acceptable_sets,0,1,0,0.0
accumulate,3,0,3,0.0
acopy,1,0,1,0.0
action,1,1,1,0.0
actions,1,0,1,0.0
activation_code,0,1,0,0.0
activeUsers,1,0,1,0.0
active_colliders,0,1,0,0.0
active_jury,0,1,0,0.0
actor_found,0,1,0,0.0
actual_superiors,0,1,0,0.0
ad,1,0,1,0.0
add_bs,1,0,1,0.0
add_floors,0,1,0,0.0
add_len,1,0,1,0.0
add_tea,0,1,0,0.0
addable,0,1,0,0.0
addable_edges_between_gov_and_non_gov,0,1,0,0.0
addable_edges_between_non_gov,0,1,0,0.0
adder,1,0,1,0.0
adding,1,0,1,0.0
additional_walks,0,1,0,0.0
adj_bus,0,1,0,0.0
adj_matrix,0,2,0,0.0
adj_train,0,1,0,0.0
adjacency_list,1,0,1,0.0
adjectives,1,0,1,0.0
adjectives_before_noun,0,1,0,0.0
adr,1,0,1,0.0
age,0,1,0,0.0
ai_name,0,1,0,0.0
airports,1,0,1,0.0
al,3,1,3,0.0
al_num,1,0,1,0.0
alan_dist,0,1,0,0.0
alan_min,0,1,0,0.0
alcohol_drinks,0,1,0,0.0
alice,1,0,1,0.0
aliceCnt,1,0,1,0.0
aliceSpend,1,0,1,0.0
alice_count,0,1,0,0.0
alice_fish,0,1,0,0.0
alice_idx,0,1,0,0.0
alice_max,1,0,1,0.0
aligned_line,0,1,0,0.0
alist,1,0,1,0.0
allBlackCount,1,0,1,0.0
all_black,0,1,0,0.0
all_clear,0,1,0,0.0
all_comments,0,1,0,0.0
all_emails,0,1,0,0.0
all_filled,0,1,0,0.0
all_main_courses_present,0,1,0,0.0
all_numbers,1,0,1,0.0
all_possible_sums,0,1,0,0.0
all_present,0,1,0,0.0
all_racers,0,1,0,0.0
all_same_b,0,1,0,0.0
all_unlucky,0,1,0,0.0
all_upper,0,1,0,0.0
all_words,0,1,0,0.0
alloc,1,0,1,0.0
allocated_blocks,0,1,0,0.0
almost_satisfied,0,1,0,0.0
alpha,2,1,2,0.0
alpha_rad,0,1,0,0.0
alphabet,0,1,0,0.0
als,1,0,1,0.0
altitude,0,1,0,0.0
amazing_count,0,1,0,0.0
ambiguous,1,0,1,0.0
amin,1,0,1,0.0
amount_per_cup,0,1,0,0.0
amulet,0,1,0,0.0
amulet_str,0,1,0,0.0
amulets,0,1,0,0.0
analyze,1,0,1,0.0
ancestors,1,0,1,0.0
angle,1,1,1,0.0
angleC,1,0,1,0.0
angles,1,1,1,0.0
animals,0,1,0,0.0
anna_col,0,2,0,0.0
anna_row,0,2,0,0.0
ans0,1,0,1,0.0
ans2,1,0,1,0.0
answer_len,1,0,1,0.0
answered1,0,1,0,0.0
answered2,0,1,0,0.0
answers,0,1,0,0.0
ansy1,1,0,1,0.0
ansy2,1,0,1,0.0
anton_wins,0,1,0,0.0
ap,2,0,2,0.0
apartment,0,1,0,0.0
apartment_number,0,1,0,0.0
apocalypse_date,0,1,0,0.0
appear,1,0,1,0.0
apples,1,1,1,0.0
apply_inverse_q,0,1,0,0.0
apply_q,0,1,0,0.0
ar,4,1,4,0.0
ar2,1,0,1,0.0
ara,2,0,2,0.0
archive_problem,0,1,0,0.0
archive_problems,0,1,0,0.0
arena,0,1,0,0.0
args_str,0,1,0,0.0
armor,0,1,0,0.0
armor_def,0,1,0,0.0
armors,0,1,0,0.0
array_element,0,1,0,0.0
arrival,0,1,0,0.0
arrival_time_down,0,1,0,0.0
arrival_time_up,0,1,0,0.0
arrival_times,0,1,0,0.0
as_,1,0,1,0.0
ascii_code,0,1,0,0.0
asphalted_horizontal,0,1,0,0.0
asphalted_vertical,0,1,0,0.0
assigned,1,0,1,0.0
assigned_keys,0,1,0,0.0
assigned_names,0,2,0,0.0
assigned_segments,0,1,0,0.0
assigned_servers,0,1,0,0.0
assignment,1,5,1,0.0
assignments,0,5,0,0.0
asterisk_count,0,1,0,0.0
asterisks,0,1,0,0.0
asum,1,0,1,0.0
atan2,1,0,1,0.0
atk,0,1,0,0.0
attacked_by_knight,0,1,0,0.0
attacked_by_rook,0,1,0,0.0
attacker,1,0,1,0.0
attacker_coords,0,1,0,0.0
attempt,1,0,1,0.0
au,1,0,1,0.0
audio,1,0,1,0.0
available_chars,0,1,0,0.0
available_colors,0,2,0,0.0
available_nums,0,1,0,0.0
available_quantity,0,1,0,0.0
available_slots,0,1,0,0.0
available_slots_not_in_occupied,0,1,0,0.0
avenue,0,1,0,0.0
average,0,3,0,0.0
average_juice,0,1,0,0.0
average_tasks,0,1,0,0.0
avg,2,3,2,0.0
avg_prob,0,1,0,0.0
ax,4,2,4,0.0
ay,3,2,3,0.0
ayrat,1,0,1,0.0
bL,1,0,1,0.0
bList,1,0,1,0.0
b_copy,0,1,0,0.0
b_decimal,0,1,0,0.0
b_digit,0,1,0,0.0
b_i,1,0,1,0.0
b_idx,0,1,0,0.0
b_int,0,1,0,0.0
b_no_zeros,0,1,0,0.0
b_no_zeros_int,0,1,0,0.0
b_ordered_by_a,1,0,1,0.0
b_s,1,0,1,0.0
b_size,1,0,1,0.0
b_sorted,1,0,1,0.0
b_ternary,0,1,0,0.0
b_used,0,1,0,0.0
b_val,0,1,0,0.0
ba,0,1,0,0.0
back,0,1,0,0.0
back_count,0,2,0,0.0
backward,1,0,1,0.0
backward1,0,1,0,0.0
backward2,0,1,0,0.0
backward_seq,0,1,0,0.0
bacteria_count,0,1,0,0.0
badIdx,1,0,1,0.0
bad_numbers,0,1,0,0.0
bag_count,0,1,0,0.0
ball_position,0,1,0,0.0
ban,1,0,1,0.0
base64_map,0,1,0,0.0
base7,0,1,0,0.0
baseConvert,1,0,1,0.0
base_left_x,0,1,0,0.0
base_left_y,0,1,0,0.0
base_len,1,1,1,0.0
base_n,1,0,1,0.0
base_name,0,1,0,0.0
base_right_x,0,1,0,0.0
base_right_y,0,1,0,0.0
base_string,0,1,0,0.0
base_to_decimal,0,1,0,0.0
baskets,0,1,0,0.0
batch,0,1,0,0.0
bc_x,0,1,0,0.0
bc_y,0,1,0,0.0
be,1,0,1,0.0
beats,0,1,0,0.0
beauty,0,1,0,0.0
bessie,0,1,0,0.0
bessie_grid,0,1,0,0.0
bessie_initial,0,1,0,0.0
bessie_str,0,1,0,0.0
bestSet,1,0,1,0.0
best_armor,0,1,0,0.0
best_armor_residents,0,1,0,0.0
best_arr,0,1,0,0.0
best_basket,0,1,0,0.0
best_beautiful_num,0,1,0,0.0
best_case,0,1,0,0.0
best_char,1,1,1,0.0
best_column,0,1,0,0.0
best_cost,1,0,1,0.0
best_couple,0,1,0,0.0
best_crossword,0,1,0,0.0
best_diff,0,1,0,0.0
best_frogs,1,0,1,0.0
best_grade,0,1,0,0.0
best_ind,1,0,1,0.0
best_index,0,1,0,0.0
best_key_index,0,1,0,0.0
best_likes,0,1,0,0.0
best_mask,0,1,0,0.0
best_match_index,0,1,0,0.0
best_move,0,2,0,0.0
best_movie,0,1,0,0.0
best_orb,0,1,0,0.0
best_orb_residents,0,1,0,0.0
best_pair,0,1,0,0.0
best_path,0,1,0,0.0
best_perms,1,0,1,0.0
best_positions,0,1,0,0.0
best_precision,0,1,0,0.0
best_prefix,0,1,0,0.0
best_programming_team,0,1,0,0.0
best_ranking,1,0,1,0.0
best_replacement,0,1,0,0.0
best_s,0,1,0,0.0
best_seq,1,0,1,0.0
best_shirt_index,0,1,0,0.0
best_smash,1,0,1,0.0
best_sports_team,0,1,0,0.0
best_stop,0,1,0,0.0
best_time,1,1,1,0.0
best_v1,0,1,0,0.0
best_v2,0,1,0,0.0
best_v3,0,1,0,0.0
best_volume,1,0,1,0.0
best_weapon,0,1,0,0.0
best_weapon_residents,0,1,0,0.0
best_yl,0,1,0,0.0
best_yr,0,1,0,0.0
bets,0,1,0,0.0
better_players,0,1,0,0.0
bf_program,0,1,0,0.0
biathlete_index,0,1,0,0.0
biathletes,0,1,0,0.0
biceps_count,0,1,0,0.0
bicycle_count,0,1,0,0.0
big,4,0,4,0.0
bigest,1,0,1,0.0
binary_representation,0,1,0,0.0
binary_string,0,1,0,0.0
binl,1,0,1,0.0
bipartite,0,1,0,0.0
birds_left,0,1,0,0.0
birds_right,0,1,0,0.0
bishops,0,1,0,0.0
bit,1,0,1,0.0
bit_pos,1,0,1,0.0
black_count,0,1,0,0.0
black_king,0,1,0,0.0
black_king_coords,0,1,0,0.0
block,0,2,0,0.0
block_count,0,1,0,0.0
block_id,0,1,0,0.0
blocked,1,1,1,0.0
blocker,1,0,1,0.0
blockers,1,0,1,0.0
board1,1,0,1,0.0
board2,1,0,1,0.0
bob,1,0,1,0.0
bobCnt,1,0,1,0.0
bobSpend,1,0,1,0.0
bob_count,0,1,0,0.0
bob_dist,0,1,0,0.0
bob_fish,0,1,0,0.0
bob_idx,0,1,0,0.0
bob_max,1,0,1,0.0
bob_min,0,1,0,0.0
bob_strength,0,1,0,0.0
body,1,0,1,0.0
bone_position,0,1,0,0.0
bonus,0,1,0,0.0
bonus_pos,1,0,1,0.0
book_id,2,0,2,0.0
book_pages,0,1,0,0.0
book_to_record,1,0,1,0.0
books,3,1,3,0.0
books_read,0,1,0,0.0
boss_health,0,1,0,0.0
bothIdioms,1,0,1,0.0
bottle_index,0,1,0,0.0
bottles,1,2,1,0.0
bottom_half,0,1,0,0.0
bought,0,1,0,0.0
box_height,0,1,0,0.0
box_locations,0,1,0,0.0
boxes,1,0,1,0.0
boxes_amount,1,0,1,0.0
boxes_used,0,1,0,0.0
boy,1,0,1,0.0
boys,0,1,0,0.0
bracket_map,0,1,0,0.0
brackets,1,0,1,0.0
brand_new,1,0,1,0.0
breaktime,1,0,1,0.0
brother,0,1,0,0.0
brothers,0,1,0,0.0
bs,2,0,2,0.0
bsum,2,0,2,0.0
btm,1,0,1,0.0
bug_fix_ways,0,1,0,0.0
build_graph,0,1,0,0.0
build_hierarchy,0,1,0,0.0
built_edges,0,1,0,0.0
built_graph,0,1,0,0.0
bulbState,1,0,1,0.0
bulbs,0,1,0,0.0
bullet_positions,0,1,0,0.0
bulls,2,3,2,0.0
bumpers,0,1,0,0.0
bus_dist,0,1,0,0.0
bus_location,0,1,0,0.0
buses,1,0,1,0.0
buttons,1,0,1,0.0
buy_day,0,1,0,0.0
buy_items,0,1,0,0.0
buy_planet_name,0,1,0,0.0
buy_price,0,1,0,0.0
buy_quantity,0,1,0,0.0
buyer,0,1,0,0.0
buyer_color,0,1,0,0.0
buyers,0,1,0,0.0
buys,1,0,1,0.0
bx,4,3,4,0.0
by,4,3,4,0.0
c0,2,3,2,0.0
c4,0,1,0,0.0
c_i,1,0,1,0.0
c_int,0,1,0,0.0
c_no_zeros,0,1,0,0.0
c_no_zeros_int,0,1,0,0.0
c_ternary,0,1,0,0.0
c_used,0,1,0,0.0
c_val,0,1,0,0.0
ca,1,0,1,0.0
cache,2,0,2,0.0
cake,0,1,0,0.0
cakes_during_build,0,1,0,0.0
calc_lcp,1,0,1,0.0
calculateColMoves,0,1,0,0.0
calculateRowMoves,0,1,0,0.0
calculate_building_floor_apartment,0,1,0,0.0
calculate_bulls_cows,0,1,0,0.0
calculate_combinations,1,0,1,0.0
calculate_cut_length,0,1,0,0.0
calculate_depth,0,1,0,0.0
calculate_diff,0,1,0,0.0
calculate_dp,0,1,0,0.0
calculate_earnings,0,1,0,0.0
calculate_expected_length,0,1,0,0.0
calculate_gcd,0,1,0,0.0
calculate_min_mex,0,1,0,0.0
calculate_moves,0,1,0,0.0
calculate_n,0,1,0,0.0
calculate_polygon_area,0,1,0,0.0
calculate_product,0,1,0,0.0
calculate_time,0,1,0,0.0
calculate_z,0,1,0,0.0
calculated_bulls,0,1,0,0.0
calculated_cows,0,1,0,0.0
call,0,1,0,0.0
call_args,0,1,0,0.0
calls,0,2,0,0.0
camel_positions,0,1,0,0.0
can_connect,0,1,0,0.0
can_fold,0,1,0,0.0
can_hack,0,1,0,0.0
can_indefinitely,0,1,0,0.0
can_photograph_all,0,1,0,0.0
can_reach_end,0,1,0,0.0
can_see,0,1,0,0.0
can_show,0,1,0,0.0
candidate,2,0,2,0.0
candidates,1,1,1,0.0
candies,0,1,0,0.0
candies_given,0,1,0,0.0
candy,1,0,1,0.0
cap,1,0,1,0.0
capital,0,1,0,0.0
capital_index,0,1,0,0.0
capitalized_word,0,1,0,0.0
capitals,0,1,0,0.0
captain,1,0,1,0.0
car_count,0,1,0,0.0
card_index,0,1,0,0.0
card_lower,1,0,1,0.0
card_upper,1,0,1,0.0
cards_n,1,0,1,0.0
catch_exception_type,0,1,0,0.0
catch_time,0,1,0,0.0
catch_up_time,0,1,0,0.0
category,0,1,0,0.0
ccw_condition,0,1,0,0.0
ceil_count,1,0,1,0.0
ceiling_avg,0,1,0,0.0
cell_count,0,1,0,0.0
cen,1,0,1,0.0
center_seat,0,1,0,0.0
center_str,1,0,1,0.0
centers,1,0,1,0.0
challengers,1,0,1,0.0
changes_cyclic,0,1,0,0.0
