variable,ac_frequency,ans_frequency,ref_frequency,increase_ratio
victims,0,1,1,inf
violins,0,0,1,inf
vis_bus,0,0,1,inf
vis_train,0,0,1,inf
visible_pairs,0,0,1,inf
visited_nodes,0,0,1,inf
visited_states,0,1,1,inf
visits,0,0,1,inf
vol,0,1,1,inf
volume_t1,0,0,1,inf
volume_t2,0,0,1,inf
volume_used_t1,0,0,1,inf
volume_used_t2,0,0,1,inf
vouchers_by_duration,0,0,1,inf
vowels_count,0,0,1,inf
vx1,0,0,1,inf
vx2,0,0,1,inf
vy1,0,0,1,inf
vy2,0,0,1,inf
w1,0,0,1,inf
w2,0,0,1,inf
w3,0,0,1,inf
w4,0,0,1,inf
w5,0,0,1,inf
w6,0,0,1,inf
wait_time,0,0,1,inf
walking_time,0,0,2,inf
wall,0,3,1,inf
want_y,0,0,1,inf
waste_cells,0,0,1,inf
watchmen,0,0,1,inf
ways,0,3,1,inf
ways_dima_does_not_clean,0,0,1,inf
wealth,0,0,1,inf
weapon,0,1,1,inf
welfare,0,1,1,inf
white_counts,0,0,1,inf
white_pawns,0,0,1,inf
wi,0,1,1,inf
window_size,0,1,1,inf
window_sum,0,0,1,inf
winners,0,0,1,inf
winning_patterns,0,0,1,inf
winning_squares,0,0,1,inf
wolf_position,0,0,1,inf
women,0,1,1,inf
word_len_inside,0,0,1,inf
word_len_outside,0,0,1,inf
word_length,0,0,1,inf
word_lengths,0,0,1,inf
word_lengths_with_indices,0,0,1,inf
work_periods,0,0,1,inf
worst_case,0,1,1,inf
worst_racers,0,0,1,inf
worst_rank,0,1,1,inf
wx,0,1,1,inf
wy,0,1,1,inf
x_dir,0,0,1,inf
x_groups,0,0,1,inf
x_index,0,1,1,inf
x_prev,0,0,1,inf
xml_text,0,1,1,inf
xor_result,0,0,1,inf
y_dir,0,0,1,inf
y_groups,0,0,1,inf
y_prev,0,0,1,inf
year_str,0,2,1,inf
years,0,4,2,inf
years_to_rise,0,0,1,inf
your_index,0,0,1,inf
zero_blocks,0,1,1,inf
zero_count,0,2,2,inf
char,3,57,27,8.0
position,1,9,9,8.0
total_cost,1,11,9,8.0
max_count,1,7,8,7.0
height,2,8,12,5.0
matrix,1,16,6,5.0
suffix,1,4,6,5.0
valid,1,8,6,5.0
vowels,1,8,6,5.0
weight,1,6,6,5.0
any,4,6,22,4.5
angle,1,5,5,4.0
command,1,4,5,4.0
digit,2,23,10,4.0
direction,1,6,5,4.0
heights,1,10,5,4.0
parts,2,29,10,4.0
positions,1,14,5,4.0
words,1,10,5,4.0
all,6,23,28,3.666667
float,16,106,72,3.5
results,3,48,13,3.333333
balance,1,3,4,3.0
bottom,1,0,4,3.0
combinations,1,9,4,3.0
cycle,1,5,4,3.0
distances,2,9,8,3.0
factors,1,3,4,3.0
limit,1,5,4,3.0
matches,1,3,4,3.0
max_val,1,3,4,3.0
max_value,1,8,4,3.0
min_val,1,5,4,3.0
move,2,12,8,3.0
multiple,1,2,4,3.0
power,2,6,8,3.0
prices,1,7,4,3.0
queries,1,15,4,3.0
team,1,6,4,3.0
yi,1,7,4,3.0
distance,3,15,11,2.666667
start,13,66,47,2.615385
edges,2,31,7,2.5
end,8,30,28,2.5
indices,2,6,7,2.5
query,2,9,7,2.5
_,108,263,330,2.055556
ValueError,1,3,3,2.0
bisect_right,1,0,3,2.0
bit,1,2,3,2.0
can_reach,1,1,3,2.0
candidate,2,12,6,2.0
cards,1,9,3,2.0
city,1,4,3,2.0
comp,1,2,3,2.0
components,1,6,3,2.0
coordinates,1,2,3,2.0
degrees,1,1,3,2.0
generate_primes,1,2,3,2.0
intersection,1,0,3,2.0
min_cost,2,10,6,2.0
node,5,27,15,2.0
ny,1,9,3,2.0
parent,4,13,12,2.0
part,2,5,6,2.0
permutation,1,2,3,2.0
prime,1,6,3,2.0
row,14,47,42,2.0
sieve,1,1,3,2.0
sizes,1,3,3,2.0
table,1,6,3,2.0
result,45,259,125,1.777778
moves,4,14,11,1.75
word,4,13,11,1.75
lcm,3,7,8,1.666667
color,6,14,15,1.5
divisors,2,5,5,1.5
path,4,13,10,1.5
rank,2,6,5,1.5
root,2,5,5,1.5
xi,2,12,5,1.5
grid,6,34,14,1.333333
length,9,31,21,1.333333
primes,3,10,7,1.333333
MOD,4,29,9,1.25
width,4,3,9,1.25
dx,7,15,15,1.142857
col,8,10,17,1.125
angles,1,2,2,1.0
area,3,6,6,1.0
atan2,1,0,2,1.0
available,1,4,2,1.0
avg,2,3,4,1.0
base_type,1,1,2,1.0
candidates,1,4,2,1.0
center,2,0,4,1.0
changed,1,2,2,1.0
column,1,2,2,1.0
compare,1,1,2,1.0
cuts,1,1,2,1.0
cx,1,3,2,1.0
cy,1,3,2,1.0
d3,1,1,2,1.0
datetime,1,0,2,1.0
days,2,4,4,1.0
days_in_month,1,2,2,1.0
devices,1,2,2,1.0
dist1,1,1,2,1.0
dist2,1,1,2,1.0
door,1,1,2,1.0
events,2,4,4,1.0
exp,1,8,2,1.0
find_cycle,1,1,2,1.0
friends,1,5,2,1.0
getcontext,1,1,2,1.0
graph,9,25,18,1.0
heap,1,2,2,1.0
heapq,4,15,8,1.0
idx1,1,1,2,1.0
index1,1,0,2,1.0
index2,1,0,2,1.0
is_prime,5,10,10,1.0
is_valid,1,3,2,1.0
isqrt,1,0,2,1.0
items,1,2,2,1.0
l_m,1,0,2,1.0
larger,1,0,2,1.0
last_index,1,1,2,1.0
level,2,4,4,1.0
likes,1,4,2,1.0
lower_bound,1,0,2,1.0
max_len,2,5,4,1.0
minDist,1,0,2,1.0
min_days,1,1,2,1.0
modified,1,1,2,1.0
moved,1,0,2,1.0
msg,1,0,2,1.0
negative,1,0,2,1.0
nx,2,9,4,1.0
option,1,0,2,1.0
params,1,2,2,1.0
pawns,1,0,2,1.0
points,6,23,12,1.0
pref,1,2,2,1.0
profit,1,2,2,1.0
queue,8,36,16,1.0
queue_size,1,0,2,1.0
ratio,1,2,2,1.0
remaining,1,6,2,1.0
road,1,2,2,1.0
rx,1,3,2,1.0
s3,1,2,2,1.0
scores,2,3,4,1.0
server,1,1,2,1.0
short,1,0,2,1.0
skills,1,1,2,1.0
smaller,1,0,2,1.0
steps,2,7,4,1.0
stones,1,0,2,1.0
tag,1,1,2,1.0
tags,1,0,2,1.0
target,6,14,12,1.0
teams,1,4,2,1.0
to_evict,1,0,2,1.0
volume,2,3,4,1.0
xor,1,0,2,1.0
Counter,10,38,19,0.9
dy,8,15,15,0.875
high,7,29,13,0.857143
numbers,7,14,13,0.857143
right,11,28,20,0.818182
base,5,13,9,0.8
colors,5,10,9,0.8
day,5,12,9,0.8
name,10,21,18,0.8
cost,8,12,14,0.75
counts,4,3,7,0.75
data,8,39,14,0.75
low,8,29,14,0.75
mask,4,5,7,0.75
year,4,9,7,0.75
visited,15,39,26,0.733333
defaultdict,12,54,20,0.666667
depth,3,3,5,0.666667
divmod,3,1,5,0.666667
found,6,13,10,0.666667
product,3,7,5,0.666667
count,51,116,83,0.627451
deque,13,32,21,0.615385
names,5,5,8,0.6
stack,10,17,16,0.6
gcd,12,10,19,0.583333
ap,2,0,3,0.5
bi,2,13,3,0.5
bulls,2,3,3,0.5
cows,2,3,3,0.5
dc,2,2,3,0.5
diff,8,20,12,0.5
dr,2,3,3,0.5
labels,2,1,3,0.5
line1,2,0,3,0.5
op,2,8,3,0.5
pairs,4,8,6,0.5
seen,4,6,6,0.5
segments,2,13,3,0.5
sign,4,2,6,0.5
text,4,9,6,0.5
winner,2,3,3,0.5
index,22,88,32,0.454545
mid,18,38,26,0.444444
y1,19,30,27,0.421053
idx,10,23,14,0.4
left,15,28,21,0.4
accumulate,3,0,4,0.333333
ay,3,2,4,0.333333
changes,3,8,4,0.333333
order,3,4,4,0.333333
parents,3,2,4,0.333333
solver,3,0,4,0.333333
values,3,3,4,0.333333
y2,15,29,20,0.333333
x1,23,32,30,0.304348
set,102,157,133,0.303922
digits,7,8,9,0.285714
chr,18,15,23,0.277778
map,599,725,758,0.265442
main,103,152,129,0.252427
ax,4,2,5,0.25
current,8,16,10,0.25
r2,4,7,5,0.25
size,12,10,15,0.25
sum,98,124,122,0.244898
reversed,18,11,22,0.222222
x2,18,31,22,0.222222
dfs,15,20,18,0.2
num,30,47,36,0.2
value,10,8,12,0.2
tuple,38,45,45,0.184211
c2,6,8,7,0.166667
dp,12,47,14,0.166667
total,12,18,14,0.166667
enumerate,74,59,86,0.162162
abs,57,65,66,0.157895
p1,7,12,8,0.142857
p2,7,12,8,0.142857
v1,7,9,8,0.142857
array,8,2,9,0.125
bfs,8,9,9,0.125
y0,8,2,9,0.125
__name__,116,135,130,0.12069
x0,9,3,10,0.111111
time,10,8,11,0.1
line,25,19,27,0.08
ord,31,28,32,0.032258
n,830,949,854,0.028916
solve,54,12,55,0.018519
print,1178,1211,1189,0.009338
int,1080,1095,1086,0.005556
input,1136,1177,1137,0.00088
AB,0,1,0,0.0
ABs,1,0,1,0.0
ANS,1,0,1,0.0
A_points,0,1,0,0.0
BC,0,1,0,0.0
BFSQ,1,0,1,0.0
BIS,1,0,1,0.0
BOX_INDEXES,1,0,1,0.0
Bracket,1,0,1,0.0
CM,1,0,1,0.0
Child,1,0,1,0.0
D1,0,1,0,0.0
D2,0,1,0,0.0
D3,0,1,0,0.0
DOHERA,1,0,1,0.0
DSU,0,1,0,0.0
E,2,1,2,0.0
Graph,1,0,1,0.0
H,0,1,0,0.0
HH,0,1,0,0.0
H_prev,0,1,0,0.0
House,1,0,1,0.0
In,1,0,1,0.0
IndexError,1,0,1,0.0
KEK1,1,0,1,0.0
KEK2,1,0,1,0.0
L1,1,0,1,0.0
L2,1,0,1,0.0
LIS,1,0,1,0.0
Ls,0,1,0,0.0
M0,0,1,0,0.0
MAX,1,0,1,0.0
MAX_DIST,1,0,1,0.0
MAX_MIN_COST,1,0,1,0.0
MAX_WEIGHT,1,0,1,0.0
MM,0,1,0,0.0
Mj,0,1,0,0.0
NL,0,1,0,0.0
NM,0,1,0,0.0
NORTH_POLE,0,1,0,0.0
NS,0,1,0,0.0
NUM,1,0,1,0.0
NXL,0,1,0,0.0
NXXL,0,1,0,0.0
P1,0,1,0,0.0
P2,0,1,0,0.0
P3,0,1,0,0.0
PARTS,1,0,1,0.0
P_estimated,0,1,0,0.0
Position,1,0,1,0.0
Prev,1,0,1,0.0
Px,0,1,0,0.0
Py,0,1,0,0.0
Pz,0,1,0,0.0
Queue,1,0,1,0.0
Racer,1,0,1,0.0
Rs,0,1,0,0.0
SOUTH_POLE,0,1,0,0.0
Sa,0,1,0,0.0
Set,1,0,1,0.0
Sets,1,0,1,0.0
Si,1,0,1,0.0
SortedList,0,1,0,0.0
Span,1,0,1,0.0
T1,0,1,0,0.0
T2,0,1,0,0.0
T_i,0,1,0,0.0
T_k,0,1,0,0.0
Target,1,0,1,0.0
Tf,1,0,1,0.0
Tp,1,0,1,0.0
U1,1,0,1,0.0
U2,1,0,1,0.0
UNSAFE_BEFORE,1,0,1,0.0
Vector,1,0,1,0.0
_sum,1,0,1,0.0
_t,1,0,1,0.0
_word,1,0,1,0.0
a00,0,1,0,0.0
a01,0,1,0,0.0
a10,0,1,0,0.0
a11,0,1,0,0.0
a3,1,0,1,0.0
a4,1,0,1,0.0
aSold,1,0,1,0.0
a_count,2,0,2,0.0
a_digits,0,1,0,0.0
a_i,0,2,0,0.0
a_no_zeros,0,1,0,0.0
a_plus_plus,0,1,0,0.0
a_size,1,0,1,0.0
a_sorted,0,1,0,0.0
a_str,0,1,0,0.0
a_string,1,0,1,0.0
aaa,1,0,1,0.0
abbreviate_word,0,1,0,0.0
abs_sum,0,1,0,0.0
acc,2,0,2,0.0
acc_dist,0,1,0,0.0
acc_time,0,1,0,0.0
action,1,3,1,0.0
actions,1,3,1,0.0
active,0,1,0,0.0
activeUsers,1,0,1,0.0
active_factors,0,1,0,0.0
activities,0,2,0,0.0
actual_catch_up_time,0,1,0,0.0
actual_superiors,0,1,0,0.0
add_bs,1,0,1,0.0
add_digits,0,1,0,0.0
add_len,1,0,1,0.0
additional_horseshoes,0,1,0,0.0
additional_marks,0,1,0,0.0
additional_problems,0,1,0,0.0
additional_remove,0,1,0,0.0
additional_tea,0,1,0,0.0
additional_tickets,0,1,0,0.0
additional_time,0,1,0,0.0
additional_vertices,0,1,0,0.0
additional_walks,0,1,0,0.0
additional_walks_needed,0,1,0,0.0
addr_count,1,0,1,0.0
adil_bottles,0,1,0,0.0
adil_distances,0,1,0,0.0
adj_dict,1,0,1,0.0
adj_matrix,0,1,0,0.0
adjacency_list,1,0,1,0.0
adjacent_colors,0,1,0,0.0
adjacent_distances,0,1,0,0.0
adjust_for_divisibility_by_3,0,1,0,0.0
adjusted_calls,0,1,0,0.0
adjusted_responses,0,1,0,0.0
affection_value,0,1,0,0.0
affection_values,0,1,0,0.0
after,1,2,1,0.0
ages,0,1,0,0.0
ai,6,18,6,0.0
ai_name,0,1,0,0.0
aj,0,3,0,0.0
al_num,1,0,1,0.0
alcohol_drinks,0,1,0,0.0
alenas_schedule,0,1,0,0.0
alias_name,1,0,1,0.0
alice,1,0,1,0.0
alice_count,0,1,0,0.0
alice_fish,0,1,0,0.0
alice_max,1,0,1,0.0
alice_more,0,1,0,0.0
alice_oranges,0,1,0,0.0
alice_strength,0,1,0,0.0
alist,1,0,1,0.0
all_candidates,0,1,0,0.0
all_schemes,0,1,0,0.0
all_sorted,0,1,0,0.0
all_strings,0,1,0,0.0
all_subsets,0,1,0,0.0
alloc,1,0,1,0.0
allowed_chars,0,1,0,0.0
almost_right_angled,0,1,0,0.0
alpha,2,1,2,0.0
alternative_distance,0,1,0,0.0
amazing_count,0,1,0,0.0
ambiguous,1,1,1,0.0
ampersands,0,1,0,0.0
amplifying_line,0,1,0,0.0
amulet,0,1,0,0.0
amulets,0,1,0,0.0
an,5,0,5,0.0
analyze,1,0,1,0.0
analyze_bhtml_tables,0,1,0,0.0
analyze_text_document,0,1,0,0.0
ancestors,1,0,1,0.0
andr_ones,0,1,0,0.0
angle_between,0,1,0,0.0
angle_between_vectors,0,1,0,0.0
angle_diff,0,1,0,0.0
animals,0,1,0,0.0
anna_pos,0,1,0,0.0
ans0,1,0,1,0.0
ans2,1,0,1,0.0
answer_len,1,0,1,0.0
answers,0,2,0,0.0
anton_wins,0,1,0,0.0
apartment_a,0,1,0,0.0
apartment_b,0,1,0,0.0
apocalypse_date,0,1,0,0.0
appear,1,0,1,0.0
appended_elements,0,1,0,0.0
apples,1,1,1,0.0
apples_sold,0,1,0,0.0
applications,0,1,0,0.0
apply_changes,0,1,0,0.0
apply_operation,0,1,0,0.0
apply_operations,0,1,0,0.0
archers,0,1,0,0.0
archive_problem,0,1,0,0.0
archive_problems,0,1,0,0.0
are_genomes_same_race,0,1,0,0.0
area1,0,1,0,0.0
area2,0,1,0,0.0
area3,0,1,0,0.0
areas,0,1,0,0.0
argmax,1,0,1,0.0
args,1,1,1,0.0
armor_defense,0,1,0,0.0
arrange_boys_and_girls,0,1,0,0.0
arrangement,0,1,0,0.0
arrival_time_minutes,0,1,0,0.0
arrival_times,0,1,0,0.0
asCost,1,0,1,0.0
as_,1,0,1,0.0
ascii_code,0,1,0,0.0
ascii_lowercase,0,1,0,0.0
ask,2,0,2,0.0
asphalt_days,0,1,0,0.0
assemble_legs,0,1,0,0.0
assign_event_dates,0,1,0,0.0
assignment,1,1,1,0.0
asterisks,0,2,0,0.0
attacked,0,1,0,0.0
attacked_by_knight,0,1,0,0.0
attacked_by_rook,0,1,0,0.0
attacker,1,0,1,0.0
attacks_rook,0,1,0,0.0
attempt,1,0,1,0.0
attendant,0,1,0,0.0
au,1,0,1,0.0
audio,1,0,1,0.0
audio_lang,0,1,0,0.0
audio_languages,0,1,0,0.0
avail_days,0,1,0,0.0
available_colors,0,2,0,0.0
available_days,0,1,0,0.0
available_minutes,0,2,0,0.0
available_time,0,1,0,0.0
available_users,0,1,0,0.0
average,0,2,0,0.0
average_digit_sum,0,1,0,0.0
average_fraction,0,1,0,0.0
average_score,0,1,0,0.0
average_sleep_time,0,1,0,0.0
ayrat,1,0,1,0.0
b2,2,1,2,0.0
b_count,1,0,1,0.0
b_i,1,0,1,0.0
b_left,0,1,0,0.0
b_letters,0,1,0,0.0
b_max,0,1,0,0.0
b_no_zeros,0,1,0,0.0
b_ordered_by_a,1,0,1,0.0
b_right,0,1,0,0.0
b_size,1,0,1,0.0
b_sorted,1,0,1,0.0
b_str,0,2,0,0.0
bachgold_problem,0,1,0,0.0
back,0,2,0,0.0
back_colors,0,1,0,0.0
back_count,0,1,0,0.0
backward,1,1,1,0.0
badIdx,1,0,1,0.0
bad_integers,0,1,0,0.0
bad_node,0,1,0,0.0
bad_set,0,2,0,0.0
bada,1,0,1,0.0
bags,0,1,0,0.0
ball_game,0,1,0,0.0
ball_position,0,1,0,0.0
bananas,0,1,0,0.0
banknotes,0,1,0,0.0
bars,0,1,0,0.0
bars_left,0,1,0,0.0
bars_to_place,0,1,0,0.0
base1_x,0,1,0,0.0
base1_y,0,1,0,0.0
base2_x,0,1,0,0.0
base2_y,0,1,0,0.0
base_len,1,0,1,0.0
base_n,1,0,1,0.0
base_number,0,1,0,0.0
base_power,0,1,0,0.0
base_speed,1,0,1,0.0
base_str,0,1,0,0.0
bcord,1,0,1,0.0
bear_and_big_brother,0,1,0,0.0
bear_and_game,0,1,0,0.0
beats,0,1,0,0.0
beauties,0,1,0,0.0
beautiful_number,0,1,0,0.0
beauty,0,1,0,0.0
beaver_game,0,1,0,0.0
benefits,0,1,0,0.0
bera_bottles,0,1,0,0.0
bera_distances,0,1,0,0.0
bessie_initial,0,2,0,0.0
bestDScore,1,0,1,0.0
best_X,0,2,0,0.0
best_Y,0,1,0,0.0
best_basket,0,1,0,0.0
best_break,0,1,0,0.0
best_color,0,1,0,0.0
best_combination,0,1,0,0.0
best_d,0,2,0,0.0
best_diff,0,1,0,0.0
best_distance,0,1,0,0.0
best_expression,0,1,0,0.0
best_fraction,0,1,0,0.0
best_frogs,1,1,1,0.0
best_high,0,1,0,0.0
best_i,0,1,0,0.0
best_ind,1,0,1,0.0
best_j,0,1,0,0.0
best_laptop_index,0,1,0,0.0
best_length,0,1,0,0.0
best_low,0,1,0,0.0
best_mask,0,1,0,0.0
best_mid,0,1,0,0.0
best_move,0,1,0,0.0
best_movie_index,0,1,0,0.0
best_pair,0,1,0,0.0
best_partition,0,1,0,0.0
best_path,0,1,0,0.0
best_positions,0,2,0,0.0
best_programming,0,1,0,0.0
best_r_squared,0,1,0,0.0
best_ranking,1,0,1,0.0
best_rotation,0,1,0,0.0
best_scores,0,1,0,0.0
best_smash,1,0,1,0.0
best_sports,0,1,0,0.0
best_stats,0,1,0,0.0
best_stop,0,1,0,0.0
best_students,0,1,0,0.0
best_subseq,0,1,0,0.0
best_teams,0,1,0,0.0
best_time,1,0,1,0.0
best_volume,1,1,1,0.0
best_x,0,1,0,0.0
best_yl,0,1,0,0.0
best_yr,0,1,0,0.0
bfs_connected_component,0,1,0,0.0
biceps,0,1,0,0.0
bijous,0,1,0,0.0
bill,0,1,0,0.0
binary1,0,1,0,0.0
binary2,0,1,0,0.0
binary_number,0,1,0,0.0
binary_str,0,3,0,0.0
binary_string,0,1,0,0.0
binary_to_digit,0,1,0,0.0
binomial_coefficient,0,1,0,0.0
bisect,7,7,7,0.0
bisect_left,4,0,4,0.0
bisector,0,1,0,0.0
bishops,0,1,0,0.0
bit1,0,1,0,0.0
bit2,0,1,0,0.0
bit_count,0,2,0,0.0
bits,1,0,1,0.0
black_king_pos,0,1,0,0.0
block_id,0,2,0,0.0
block_positions,0,1,0,0.0
blocked,1,0,1,0.0
blocker,1,0,1,0.0
blockers,1,0,1,0.0
bn,1,0,1,0.0
board1,1,0,1,0.0
board2,1,0,1,0.0
bob,1,0,1,0.0
bob_answer,0,1,0,0.0
bob_apples,0,1,0,0.0
bob_count,0,1,0,0.0
bob_fish,0,1,0,0.0
bob_max,1,0,1,0.0
bob_more,0,1,0,0.0
bob_strength,0,1,0,0.0
body,1,0,1,0.0
bone_position,0,1,0,0.0
bonus_pos,1,0,1,0.0
book,1,2,1,0.0
book_id,2,0,2,0.0
book_positions,0,1,0,0.0
book_to_slot,0,1,0,0.0
books,3,1,3,0.0
boring,0,1,0,0.0
boring_streak,0,1,0,0.0
borze_code,0,1,0,0.0
boss_experience,0,1,0,0.0
bosses,0,1,0,0.0
both_mice,0,1,0,0.0
bottle,0,1,0,0.0
bottleCoord,1,0,1,0.0
bottleneck,0,1,0,0.0
bottles,1,2,1,0.0
bottom_height,0,1,0,0.0
bottom_right,0,1,0,0.0
bounds,1,1,1,0.0
box,0,1,0,0.0
box_index,1,0,1,0.0
box_size,0,1,0,0.0
boxes_used,0,1,0,0.0
boy,1,0,1,0.0
boys,0,1,0,0.0
brackets,1,0,1,0.0
brainfuck_program,0,1,0,0.0
brainfuck_to_unary_size,0,1,0,0.0
branch_start,0,1,0,0.0
brand_new,1,0,1,0.0
break_count,0,1,0,0.0
bsCost,1,0,1,0.0
buggy_sorting,0,1,0,0.0
build_lcp_array,0,1,0,0.0
build_prefix_sum,0,1,0,0.0
build_suffix_array,0,1,0,0.0
build_tree,0,1,0,0.0
building,0,1,0,0.0
bulbState,1,0,1,0.0
bumpers,0,1,0,0.0
bus_dist,0,2,0,0.0
bus_time_full_trips,0,1,0,0.0
bus_time_last_trip,0,1,0,0.0
button,0,1,0,0.0
buttons,1,2,1,0.0
buy_planet,0,1,0,0.0
buy_price,0,1,0,0.0
buyer,0,1,0,0.0
buyers,0,1,0,0.0
buys,1,0,1,0.0
bx,4,3,4,0.0
c0,2,2,2,0.0
c_max,0,1,0,0.0
c_min,0,1,0,0.0
c_no_zeros,0,1,0,0.0
c_prime,1,0,1,0.0
c_prod,0,1,0,0.0
ca,1,0,1,0.0
cache,2,0,2,0.0
calculate_angles,0,1,0,0.0
calculate_area,0,1,0,0.0
calculate_bus_fare,0,1,0,0.0
calculate_charges,0,1,0,0.0
calculate_columns,0,1,0,0.0
calculate_days,0,2,0,0.0
calculate_displeasure,0,1,0,0.0
calculate_error,0,1,0,0.0
calculate_experience,0,1,0,0.0
calculate_happiness,0,1,0,0.0
calculate_movement_time,0,1,0,0.0
calculate_mushroom_height,0,1,0,0.0
calculate_outgoing_traffic,0,1,0,0.0
calculate_red_area,0,1,0,0.0
calculate_sad,0,1,0,0.0
calculate_score,0,1,0,0.0
calculate_sheets,0,1,0,0.0
calculate_smashing_time,0,1,0,0.0
calculate_star,0,1,0,0.0
calculate_stats,0,1,0,0.0
calculate_sum_of_distances,0,1,0,0.0
calculate_swept_area,0,1,0,0.0
calculate_text_volume,0,1,0,0.0
calculate_times,0,1,0,0.0
calculate_toasts,0,1,0,0.0
calculate_total_bill,0,1,0,0.0
calculate_total_cost,0,1,0,0.0
calculate_total_money,0,1,0,0.0
calculate_total_tiles,0,1,0,0.0
calculate_ucyhf,0,1,0,0.0
calculate_waiting_time,0,1,0,0.0
calculate_washing_probability,0,1,0,0.0
calculate_win_probability,0,1,0,0.0
call_vars,0,1,0,0.0
calls,0,1,0,0.0
camels,0,1,0,0.0
can,4,0,4,0.0
can_accident_happen,0,1,0,0.0
can_achieve,0,3,0,0.0
can_achieve_dissatisfaction,0,1,0,0.0
can_alice_have_larger_weight,0,1,0,0.0
can_be_rotated_to_match,0,1,0,0.0
can_be_sorted_with_one_swap,0,2,0,0.0
can_build_fence,0,1,0,0.0
can_color_rectangles,0,1,0,0.0
can_compose_letter,0,1,0,0.0
can_construct,0,1,0,0.0
can_construct_words,0,1,0,0.0
can_cover,0,2,0,0.0
can_cut_bamboos,0,1,0,0.0
can_cut_square,0,1,0,0.0
can_deal_exact_damage,0,1,0,0.0
can_defeat_all_dragons,0,1,0,0.0
can_dissatisfaction_be_k,0,1,0,0.0
can_distribute,0,1,0,0.0
can_divide_array,0,1,0,0.0
can_divide_watermelon,0,1,0,0.0
can_escape,0,2,0,0.0
can_fit,0,1,0,0.0
can_form,0,1,0,0.0
can_form_degenerate,0,1,0,0.0
can_form_fibonacci,0,1,0,0.0
can_form_pangram,0,1,0,0.0
can_form_partition,0,1,0,0.0
can_form_sequence,0,1,0,0.0
can_form_string,0,2,0,0.0
can_form_team,0,1,0,0.0
can_grasshopper_reach,0,1,0,0.0
can_hold_hands,0,1,0,0.0
can_ilya_win,0,1,0,0.0
can_jump,0,1,0,0.0
can_last,0,1,0,0.0
can_make_beautiful,0,1,0,0.0
can_make_borscht,0,1,0,0.0
can_make_equal,0,1,0,0.0
can_make_median,0,1,0,0.0
can_make_palindrome_by_one_change,0,1,0,0.0
can_make_tea_sequence,0,1,0,0.0
can_meet_in_time,0,1,0,0.0
can_meet_within_time,0,1,0,0.0
can_order_pizzas,0,1,0,0.0
can_pack,0,1,0,0.0
can_pass_iq_test,0,1,0,0.0
can_philip_win,0,1,0,0.0
can_place_bars,0,1,0,0.0
can_place_cows,0,1,0,0.0
can_place_ones,0,1,0,0.0
can_place_plates,0,1,0,0.0
can_place_soldiers,0,1,0,0.0
can_reach_end,0,1,0,0.0
can_reach_in_time,0,1,0,0.0
can_reach_treasure,0,1,0,0.0
can_reach_with_two_turns,0,1,0,0.0
can_rearrange,0,2,0,0.0
can_recover_hitagi,0,1,0,0.0
can_rotate_to,0,1,0,0.0
can_send,0,1,0,0.0
can_sort_row,0,1,0,0.0
can_sort_table,0,1,0,0.0
can_spend_all_coins,0,1,0,0.0
can_tile_room,0,1,0,0.0
can_transform_to_chessboard,0,1,0,0.0
can_turn_on_all_bulbs,0,1,0,0.0
can_unlock_all_doors,0,1,0,0.0
can_vasya_win,0,1,0,0.0
can_volodya_win,0,1,0,0.0
can_win,0,1,0,0.0
can_write,0,1,0,0.0
cand,0,1,0,0.0
candidate_index,0,1,0,0.0
candidate_str,0,1,0,0.0
candies,0,2,0,0.0
candies_given,0,1,0,0.0
candies_to_give,0,1,0,0.0
candy,1,0,1,0.0
canonical,0,1,0,0.0
canonical_form,0,1,0,0.0
canonical_set,0,1,0,0.0
canpick,1,0,1,0.0
canuse,1,0,1,0.0
cap,1,1,1,0.0
cap_index,0,1,0,0.0
capacities,0,1,0,0.0
capacity,1,1,1,0.0
capitalized_word,0,1,0,0.0
capitals,0,1,0,0.0
car_repair_schedule,0,1,0,0.0
card_deque,0,1,0,0.0
card_lower,1,0,1,0.0
card_upper,1,0,1,0.0
cards_with_indices,0,1,0,0.0
carry,1,2,1,0.0
cars,0,2,0,0.0
cars_b,0,1,0,0.0
cars_g,0,1,0,0.0
cars_r,0,1,0,0.0
catch_count,0,1,0,0.0
catch_up_time,0,1,0,0.0
categorize_players,0,1,0,0.0
cd,1,0,1,0.0
ceil_count,1,0,1,0.0
cells_not_under_attack,0,1,0,0.0
cen,1,0,1,0.0
center_align_text,0,1,0,0.0
center_col,0,2,0,0.0
center_row,0,2,0,0.0
center_x,0,1,0,0.0
center_y,0,1,0,0.0
centers,1,1,1,0.0
central_node,0,1,0,0.0
ch_s,0,1,0,0.0
ch_t,0,1,0,0.0
challengers,1,0,1,0.0
changes_needed,0,2,0,0.0
char_a,0,1,0,0.0
char_assignment,0,1,0,0.0
char_b,0,1,0,0.0
char_positions,0,3,0,0.0
char_s,0,1,0,0.0
char_set,0,1,0,0.0
char_sets,0,1,0,0.0
char_t,0,1,0,0.0
char_to_base64,0,1,0,0.0
charge,0,1,0,0.0
charges,0,1,0,0.0
chat_list,0,1,0,0.0
cheapest_price,0,1,0,0.0
check_2x2_squares,0,1,0,0.0
check_extra_terrestrial_intelligence,0,1,0,0.0
check_infinite_sequence,0,1,0,0.0
check_interval,0,1,0,0.0
check_journey,0,1,0,0.0
check_move,0,1,0,0.0
check_robot_path,0,1,0,0.0
