variable,ac_frequency,ans_frequency,ref_frequency,increase_ratio
max_gap,0,2,2,inf
max_health,0,1,1,inf
max_height,0,4,4,inf
max_idx,0,1,1,inf
max_in_movie,0,0,1,inf
max_index,0,3,3,inf
max_joy,0,1,1,inf
max_k,0,3,1,inf
max_l1,0,0,1,inf
max_l2,0,0,1,inf
max_left,0,1,1,inf
max_length,0,7,3,inf
max_level,0,0,1,inf
max_limit,0,0,1,inf
max_marks_per_subject,0,0,1,inf
max_match,0,0,1,inf
max_middle,0,0,1,inf
max_min_col,0,0,1,inf
max_min_favs,0,0,1,inf
max_min_row,0,0,1,inf
max_n,0,0,1,inf
max_num,0,1,2,inf
max_on_table,0,1,2,inf
max_outside_length,0,0,1,inf
max_pairs,0,0,1,inf
max_plates,0,0,1,inf
max_players,0,0,1,inf
max_pos,0,0,1,inf
max_possible,0,0,1,inf
max_power,0,1,1,inf
max_prob,0,1,1,inf
max_profit,0,1,1,inf
max_q,0,2,1,inf
max_r,0,4,2,inf
max_rating,0,0,1,inf
max_ratio,0,1,1,inf
max_remove_per_cell,0,0,1,inf
max_revenue,0,0,1,inf
max_row,0,3,2,inf
max_run,0,1,1,inf
max_score,0,2,3,inf
max_so_far,0,0,1,inf
max_steps,0,0,1,inf
max_strength,0,2,1,inf
max_subarray_prefix,0,0,1,inf
max_subarray_sum,0,0,1,inf
max_subfolders,0,1,1,inf
max_sum,0,6,4,inf
max_sum_for_step,0,0,1,inf
max_supply,0,0,1,inf
max_swaps,0,0,1,inf
max_toasts_drink,0,0,1,inf
max_toasts_lime,0,0,1,inf
max_toasts_salt,0,0,1,inf
max_up,0,0,1,inf
max_very_pleased,0,1,1,inf
max_volume,0,1,1,inf
max_welfare,0,1,1,inf
max_xor,0,2,1,inf
mean,0,3,2,inf
median_index,0,0,1,inf
melted,0,0,1,inf
member,0,1,2,inf
members,0,1,1,inf
memo,0,5,3,inf
memory_needed,0,0,1,inf
merge_intervals,0,0,1,inf
merged,0,0,4,inf
merged_blocks,0,0,1,inf
merged_flag,0,0,1,inf
merged_xs,0,0,1,inf
merged_ys,0,0,1,inf
mersennes,0,0,1,inf
message_length,0,0,1,inf
messages,0,3,3,inf
messiness,0,0,1,inf
mid_end,0,0,1,inf
mid_start,0,0,1,inf
mid_val,0,0,1,inf
mid_x,0,0,1,inf
mid_y,0,0,1,inf
mid_z,0,0,1,inf
midpoints,0,0,1,inf
min_area,0,0,1,inf
min_b,0,0,1,inf
min_black_moves,0,0,1,inf
min_c,0,1,1,inf
min_candidates,0,0,1,inf
min_col,0,3,2,inf
min_cost_for_j,0,0,1,inf
min_cycles,0,0,1,inf
min_d,0,0,2,inf
min_day,0,1,1,inf
min_day_off,0,0,1,inf
min_dev,0,0,1,inf
min_diff,0,4,3,inf
min_dim,0,0,1,inf
min_dist,0,4,5,inf
min_dist_sq,0,0,1,inf
min_entrances,0,0,1,inf
min_extra,0,0,1,inf
min_fare,0,1,1,inf
min_favs,0,1,1,inf
min_height,0,1,2,inf
min_hit,0,0,1,inf
min_idx,0,0,1,inf
min_in_cols,0,0,1,inf
min_in_movie,0,0,1,inf
min_in_rows,0,0,1,inf
min_incoming_cost,0,0,1,inf
min_index,0,2,4,inf
min_k,0,0,1,inf
min_l,0,1,1,inf
min_len,0,2,2,inf
min_length,0,1,1,inf
min_light,0,1,1,inf
min_mismatch,0,0,1,inf
min_move,0,0,1,inf
min_moves,0,2,1,inf
min_num,0,1,1,inf
min_number,0,0,1,inf
min_price,0,1,1,inf
min_prob,0,1,1,inf
min_q,0,1,1,inf
min_r,0,0,1,inf
min_r1,0,0,1,inf
min_r2,0,0,1,inf
min_rank,0,0,1,inf
min_rating,0,0,1,inf
min_ratio,0,0,1,inf
min_remainder,0,1,1,inf
min_revenue,0,0,1,inf
min_right,0,0,1,inf
min_row,0,3,2,inf
min_score,0,1,2,inf
min_stress,0,1,1,inf
min_sum,0,2,2,inf
min_tea,0,0,1,inf
min_thickness,0,0,1,inf
min_time,0,6,1,inf
min_trees,0,0,1,inf
min_viability,0,1,1,inf
min_white_moves,0,0,1,inf
min_width,0,0,1,inf
minimum_needed,0,0,1,inf
minimum_time,0,0,1,inf
minor,0,0,1,inf
minute,0,1,4,inf
minute_angle,0,1,1,inf
minute_digits,0,0,1,inf
mishka_throw,0,0,1,inf
mishka_wins,0,1,1,inf
mismatch_info,0,0,1,inf
mismatches,0,3,1,inf
mismatches_even_b,0,0,1,inf
mismatches_even_r,0,0,1,inf
mismatches_odd_b,0,0,1,inf
mismatches_odd_r,0,0,1,inf
misplaced_positions,0,0,1,inf
missed,0,1,1,inf
missing_letters,0,1,2,inf
missing_row_sum,0,0,1,inf
missing_val,0,0,1,inf
mm_orig,0,0,1,inf
mod_base,0,1,1,inf
model,0,1,1,inf
modinv,0,2,1,inf
month_days,0,0,2,inf
months,0,2,1,inf
moods,0,1,1,inf
moriarty,0,1,1,inf
move_cmd,0,0,1,inf
move_cost,0,2,1,inf
move_found,0,0,1,inf
move_number,0,0,1,inf
move_type,0,0,1,inf
moves_pattern1,0,0,1,inf
moves_pattern2,0,0,1,inf
msb_pos,0,1,1,inf
multiples,0,0,1,inf
n_after_first,0,0,1,inf
n_int,0,0,1,inf
n_q,0,0,1,inf
n_remainders,0,0,1,inf
n_str,0,2,1,inf
name_gen,0,0,1,inf
nb_allowed,0,0,1,inf
nbr,0,0,1,inf
needed,0,11,3,inf
needed_length,0,0,1,inf
neg_count,0,0,1,inf
neg_seg_count,0,0,1,inf
negative_ref,0,0,1,inf
negatives_count,0,0,1,inf
nei,0,2,2,inf
neigh,0,0,2,inf
neighbor,0,6,5,inf
neighbors,0,5,4,inf
neighbors_str,0,0,1,inf
net_drain,0,0,1,inf
net_ptr,0,0,1,inf
networks,0,1,1,inf
new_L,0,1,1,inf
new_R,0,1,1,inf
new_beauty,0,1,1,inf
new_cost,0,2,1,inf
new_diff,0,1,1,inf
new_digits,0,2,2,inf
new_h,0,0,1,inf
new_level,0,0,1,inf
new_name,0,1,1,inf
new_num,0,0,1,inf
new_pair,0,0,1,inf
new_profit,0,0,1,inf
new_selected,0,0,1,inf
new_states,0,0,1,inf
new_val,0,0,1,inf
new_w,0,0,1,inf
next_assignment,0,0,1,inf
next_ccw,0,0,1,inf
next_child,0,0,1,inf
next_city,0,0,1,inf
next_computers,0,0,1,inf
next_cw,0,0,1,inf
next_house,0,1,1,inf
next_larger,0,0,1,inf
next_letter,0,1,1,inf
next_lucky,0,0,1,inf
next_month_start_day,0,0,1,inf
next_node,0,0,1,inf
next_occurrence,0,0,1,inf
next_perm,0,0,1,inf
next_pos,0,2,4,inf
next_r,0,0,1,inf
next_ratio,0,0,1,inf
next_set,0,0,1,inf
next_sizes,0,0,1,inf
next_smaller,0,0,1,inf
next_snack,0,0,1,inf
next_state,0,0,1,inf
next_use,0,1,1,inf
next_val,0,0,1,inf
nh,0,1,1,inf
nh_str,0,0,1,inf
nikephoros_wins,0,0,1,inf
nj,0,4,1,inf
nm,0,1,1,inf
nm_str,0,0,1,inf
no_spaces,0,0,1,inf
node_color,0,0,1,inf
node_count,0,0,1,inf
non_amp_buffer,0,0,1,inf
normalized,0,0,1,inf
normalized_email,0,1,1,inf
note_to_num,0,0,1,inf
notes,0,1,1,inf
noun_index,0,0,2,inf
noun_indices,0,0,1,inf
noun_type,0,0,1,inf
num_bosses,0,0,1,inf
num_list,0,1,1,inf
num_people,0,0,1,inf
num_rows_with_extra_cell,0,0,1,inf
num_str,0,5,2,inf
num_subsets,0,0,1,inf
num_towers,0,0,1,inf
number_of_4s,0,0,1,inf
number_of_7s,0,0,1,inf
number_of_days,0,0,1,inf
numerator,0,8,1,inf
numerator_remaining,0,0,1,inf
nvtype,0,0,1,inf
nw,0,0,1,inf
nx1,0,0,1,inf
nx2,0,0,1,inf
nx3,0,0,1,inf
nxt_c,0,0,1,inf
nxt_r,0,0,1,inf
ny1,0,0,1,inf
ny2,0,0,1,inf
ny3,0,0,1,inf
nz,0,0,1,inf
o_won,0,1,1,inf
occ,0,0,1,inf
occupied,0,1,1,inf
occurrences,0,1,1,inf
odd_chain,0,0,1,inf
odd_cycle,0,0,1,inf
odd_flowers,0,0,1,inf
odmax,0,0,1,inf
old_item,0,0,1,inf
one_mod_indices,0,0,1,inf
ones_count,0,2,2,inf
ones_left,0,0,1,inf
only_suffix,0,0,1,inf
op_type,0,0,1,inf
open_doors,0,0,1,inf
open_intervals,0,0,1,inf
opening,0,1,1,inf
operations,0,6,3,inf
opinions,0,1,1,inf
opp_letters,0,0,1,inf
opponent_move,0,0,1,inf
opt1,0,0,1,inf
opt1_groups,0,0,1,inf
opt1_to_opt2,0,0,1,inf
opt1_val,0,0,1,inf
opt2,0,0,1,inf
opt2_to_opt1_indices,0,0,1,inf
optionA,0,2,1,inf
optionA_assigned,0,0,1,inf
optionB,0,2,1,inf
or_a,0,1,1,inf
or_b,0,1,1,inf
orange,0,1,1,inf
oranges,0,1,1,inf
orders,0,0,1,inf
original_number,0,0,1,inf
other_branches,0,0,1,inf
other_h_players,0,0,1,inf
other_item,0,0,1,inf
other_name,0,0,1,inf
other_piece,0,0,1,inf
other_players,0,0,2,inf
other_players_excluding_h,0,0,1,inf
other_wall,0,1,1,inf
out_deg,0,0,1,inf
oven1_finish,0,0,1,inf
oven2_finish,0,0,1,inf
overflow,0,0,1,inf
overlap,0,1,2,inf
overlap_left,0,0,1,inf
overlap_right,0,0,1,inf
p0,0,0,1,inf
p1_vals,0,0,1,inf
p2_vals,0,0,1,inf
p_char,0,0,1,inf
p_i,0,1,2,inf
p_index,0,1,1,inf
p_input,0,0,1,inf
p_j,0,1,1,inf
p_new,0,0,1,inf
p_str,0,0,2,inf
p_sum,0,0,2,inf
page,0,1,1,inf
pages,0,3,2,inf
pages_left,0,0,1,inf
pages_per_day,0,0,1,inf
pages_read,0,0,1,inf
pair_leaves,0,0,1,inf
par,0,0,1,inf
param_idx,0,0,1,inf
param_list,0,0,1,inf
params_str,0,1,1,inf
paren_stack,0,0,1,inf
parent_0,0,0,1,inf
parent_color,0,1,2,inf
parent_max,0,0,1,inf
parities,0,1,1,inf
parity_info,0,0,1,inf
parity_list,0,0,1,inf
parity_pattern,0,0,1,inf
parse_expression,0,1,1,inf
part_sum,0,1,1,inf
partial_asks_per_row,0,0,1,inf
partially_occupied,0,0,1,inf
participant,0,0,1,inf
parts_available,0,0,1,inf
password,0,2,2,inf
pat,0,0,1,inf
path_clear,0,0,1,inf
pattern,0,11,4,inf
pc,0,3,2,inf
peak,0,1,1,inf
pearls,0,0,1,inf
pedal_teeth,0,0,1,inf
pen,0,1,1,inf
people,0,2,1,inf
percentages,0,1,1,inf
perm,0,8,5,inf
perpendicular_foot,0,0,1,inf
perpendicular_point,0,0,1,inf
petya,0,0,1,inf
petya_comparisons,0,1,1,inf
phone,0,0,1,inf
phone_name,0,1,1,inf
phrase,0,0,1,inf
phy_sign_prefix,0,0,1,inf
phy_width_prefix,0,0,1,inf
physicians,0,1,1,inf
physics,0,1,1,inf
physics_grouped,0,0,1,inf
picked_both,0,0,1,inf
picked_ps2,0,0,1,inf
picked_usb,0,0,1,inf
piece,0,2,3,inf
pieces,0,6,2,inf
pieces_are_unique,0,0,1,inf
pile,0,1,1,inf
pile_size,0,0,1,inf
piles,0,1,1,inf
pillows_sum,0,0,1,inf
placed,0,1,2,inf
planets,0,1,1,inf
plastic_bottles,0,0,1,inf
players_to_choose,0,1,1,inf
poem_scheme,0,0,1,inf
point_to_dist,0,0,1,inf
points_by_diff,0,0,1,inf
poisson_variance,0,0,1,inf
poland_score,0,0,1,inf
poland_words,0,1,1,inf
polycarpus_wins,0,0,1,inf
polygon,0,0,1,inf
port,0,0,1,inf
posK,0,0,1,inf
posV,0,0,1,inf
posX,0,0,1,inf
pos_between_neg,0,0,1,inf
pos_ccw,0,0,1,inf
pos_count,0,0,1,inf
pos_cw,0,0,1,inf
pos_in_lane,0,2,1,inf
pos_l,0,0,1,inf
pos_list,0,2,2,inf
pos_r,0,1,1,inf
pos_seq,0,0,1,inf
pos_to_coord,0,1,1,inf
positions_and_distances,0,0,1,inf
positions_by_value,0,0,1,inf
positives_count,0,0,1,inf
possible_indices,0,0,1,inf
possible_rectangle,0,0,1,inf
possible_sizes,0,0,1,inf
potions_left,0,1,1,inf
pow2,0,2,1,inf
pow_i,0,1,1,inf
power10,0,0,1,inf
power_k,0,0,1,inf
powers_set,0,0,1,inf
powers_x,0,0,1,inf
powers_y,0,0,1,inf
pref_one,0,0,1,inf
pref_two,0,0,1,inf
preferred,0,0,1,inf
prefix,0,16,5,inf
prefix_b,0,0,1,inf
prefix_end,0,0,1,inf
prefix_function,0,1,1,inf
prefix_length,0,1,1,inf
prefix_max,0,0,1,inf
prefix_minus,0,0,1,inf
prefix_ones,0,1,1,inf
prefix_plus,0,0,1,inf
prefix_sum,0,5,2,inf
prefix_sum_count,0,0,1,inf
prefix_sums,0,2,3,inf
prefix_xor,0,1,1,inf
prepared_days,0,0,1,inf
prereq,0,1,1,inf
prereqs,0,1,1,inf
present_letters,0,0,1,inf
presidents,0,1,1,inf
presses,0,1,1,inf
prev_c,0,0,1,inf
prev_char,0,1,2,inf
prev_digit,0,1,1,inf
prev_index,0,0,2,inf
prev_l,0,0,1,inf
prev_last,0,0,1,inf
prev_next,0,0,1,inf
prev_pos,0,1,1,inf
prev_r,0,1,1,inf
prev_rev,0,0,1,inf
prev_t,0,0,1,inf
prev_time,0,0,1,inf
prev_x,0,0,1,inf
prev_y,0,0,1,inf
price,0,3,3,inf
price_str,0,1,1,inf
prime_exp,0,0,1,inf
prime_factor_owner,0,0,1,inf
prime_set,0,0,2,inf
princess_position,0,0,1,inf
print_item,0,0,1,inf
print_matrix,0,0,1,inf
prob_divisible,0,0,1,inf
prob_either,0,0,1,inf
probability,0,2,2,inf
problem_points,0,1,1,inf
proc_name,0,1,1,inf
procedures,0,1,1,inf
profit_per_item,0,1,1,inf
profits,0,2,2,inf
prog_intervals,0,0,1,inf
program,0,0,1,inf
prophesy,0,1,1,inf
protocol,0,1,1,inf
ps2_mice,0,0,1,inf
ptr_count,0,0,2,inf
ptype,0,0,1,inf
pw,0,0,1,inf
q_char,0,0,1,inf
q_index,0,1,1,inf
q_str,0,0,1,inf
qualifications,0,1,1,inf
qualified,0,1,1,inf
quatrain,0,0,1,inf
quatrain_scheme,0,0,1,inf
query_type,0,0,1,inf
query_types,0,0,1,inf
question_marks,0,0,1,inf
quote_end,0,0,1,inf
quote_start,0,0,1,inf
quoted,0,0,1,inf
r1_vals,0,0,1,inf
r_i,0,0,1,inf
r_idx,0,0,2,inf
r_new,0,0,1,inf
r_orig,0,0,1,inf
r_seq,0,0,1,inf
r_shift,0,0,1,inf
racers_best,0,0,1,inf
racers_worst,0,0,1,inf
rad_score,0,1,1,inf
radii,0,0,1,inf
rail,0,1,1,inf
rail_adj,0,0,1,inf
rail_graph,0,0,1,inf
ram,0,1,1,inf
rank1,0,1,1,inf
rank2,0,1,1,inf
rank_order,0,1,1,inf
ratings,0,0,1,inf
reachable,0,0,1,inf
reachable1,0,0,1,inf
reachable2,0,0,1,inf
reachable_states,0,0,1,inf
reachable_x,0,0,1,inf
reachable_y,0,0,1,inf
ready,0,0,1,inf
rear_teeth,0,0,1,inf
rearranged,0,1,1,inf
receiver,0,2,1,inf
reconstruct_path,0,0,1,inf
rect1,0,0,1,inf
rect2,0,0,1,inf
rect_indices,0,0,1,inf
rect_points,0,0,1,inf
red_cars,0,0,1,inf
red_time,0,0,1,inf
ref_count,0,0,1,inf
refills,0,0,1,inf
regen,0,0,1,inf
region,0,1,1,inf
region_str,0,0,1,inf
regions,0,1,1,inf
rem_mod,0,0,1,inf
remain_count,0,0,1,inf
remain_sum,0,0,1,inf
remainder,0,6,6,inf
remainder_base,0,0,1,inf
remainder_groups,0,0,1,inf
remainder_lookup,0,0,1,inf
remaining_capacity,0,0,1,inf
remaining_dist,0,0,1,inf
remaining_k,0,2,1,inf
remaining_mice,0,0,1,inf
remaining_nodes,0,0,1,inf
removal_order,0,0,1,inf
remove_chars,0,0,1,inf
remove_one,0,0,1,inf
remove_two,0,0,1,inf
removed,0,5,5,inf
removed_indices,0,0,1,inf
removed_pairs,0,0,1,inf
rep_color,0,1,1,inf
rep_count,0,0,1,inf
rep_idx,0,0,1,inf
repaint,0,0,1,inf
repeat_char,0,0,1,inf
replace_list,0,0,1,inf
requests,0,3,2,inf
required,0,5,3,inf
required_changes,0,0,1,inf
res_digits,0,0,1,inf
res_str,0,0,1,inf
resident_type,0,0,1,inf
residents_sorted,0,0,1,inf
residual,0,0,1,inf
resolved,0,1,1,inf
resource,0,1,1,inf
result_chars,0,0,2,inf
result_one,0,0,1,inf
result_positions,0,0,1,inf
result_ranges,0,0,1,inf
result_substring,0,0,1,inf
result_two,0,0,1,inf
reuse_ptr,0,0,1,inf
rev_colors,0,0,1,inf
rev_curr,0,0,1,inf
rev_digits,0,0,1,inf
rev_first,0,0,1,inf
rev_int,0,1,1,inf
rev_prev,0,1,1,inf
rev_second,0,0,1,inf
reverse_bits,0,1,1,inf
reverse_number,0,0,1,inf
reversed_if_diff,0,0,1,inf
right_a,0,0,1,inf
right_aisle,0,0,1,inf
right_birds,0,1,1,inf
right_block,0,0,1,inf
right_blocks,0,1,1,inf
right_candidate,0,0,1,inf
right_char,0,1,1,inf
right_choices,0,0,1,inf
right_equal,0,0,1,inf
right_factor,0,0,1,inf
right_hand,0,0,1,inf
right_idx,0,1,1,inf
right_in,0,0,1,inf
right_len,0,1,2,inf
right_lens,0,0,1,inf
right_max,0,0,1,inf
right_most,0,0,1,inf
right_ptr,0,0,1,inf
right_spaces,0,0,1,inf
right_student,0,0,1,inf
right_wall,0,2,1,inf
right_window,0,1,1,inf
right_y,0,0,1,inf
rings,0,1,1,inf
rm_fid,0,0,1,inf
road_adj,0,0,1,inf
road_graph,0,0,1,inf
rook_pos,0,1,1,inf
rooms,0,3,1,inf
rooms_switches,0,0,1,inf
root1,0,1,1,inf
root2,0,1,1,inf
rotated,0,4,1,inf
rotated_angle,0,0,1,inf
rotations,0,3,1,inf
round_pos,0,1,1,inf
rounded,0,0,1,inf
route,0,2,1,inf
row_a,0,1,2,inf
row_b,0,1,2,inf
row_chosen,0,0,1,inf
row_count,0,1,1,inf
row_counts,0,0,3,inf
row_idx,0,1,1,inf
row_len,0,0,1,inf
row_max,0,0,1,inf
row_min,0,0,1,inf
row_moves,0,0,1,inf
row_prefix,0,0,1,inf
row_remoteness,0,0,1,inf
row_sets,0,0,1,inf
row_sum,0,2,1,inf
row_sums,0,2,1,inf
row_walls,0,1,1,inf
rows_count,0,0,2,inf
rows_order,0,0,1,inf
ru1,0,0,1,inf
ru2,0,0,1,inf
ru_pos,0,0,1,inf
run_time,0,1,1,inf
rx_reach,0,0,1,inf
rxcy_pattern,0,0,1,inf
ry,0,1,1,inf
ry_reach,0,0,1,inf
s_acc,0,1,2,inf
s_blocks,0,0,1,inf
s_char,0,0,1,inf
s_new,0,0,1,inf
s_petya,0,0,1,inf
s_rest,0,0,1,inf
s_slim,0,0,1,inf
s_vasya,0,0,1,inf
safe_expand,0,0,1,inf
same_days,0,1,1,inf
sample_mean_variance,0,0,1,inf
sample_variance,0,0,1,inf
samples,0,2,1,inf
score_part,0,1,1,inf
score_str,0,1,1,inf
search_best,0,0,1,inf
search_for,0,0,1,inf
seat_remoteness,0,0,1,inf
seats,0,1,1,inf
sec_neighbors,0,0,1,inf
second_char,0,1,1,inf
second_char_code,0,0,1,inf
second_interval,0,0,1,inf
second_layout,0,1,1,inf
section,0,1,2,inf
sector_index,0,0,1,inf
sector_of_fragment,0,0,1,inf
seg,0,2,4,inf
seg_curr,0,0,1,inf
seg_prev,0,0,1,inf
segment,0,6,5,inf
segment_counts,0,0,1,inf
segment_length,0,2,3,inf
segments_for_child,0,0,1,inf
selected,0,1,1,inf
sell_planet,0,0,1,inf
sender,0,2,2,inf
sentence,0,1,1,inf
sentences,0,1,1,inf
sentinel,0,0,1,inf
seq_len,0,0,1,inf
seq_set,0,0,1,inf
sequence,0,2,1,inf
sergei_count,0,0,1,inf
sergei_q,0,0,1,inf
server_index,0,0,1,inf
sheet,0,0,1,inf
shelf,0,1,1,inf
sherlock,0,1,1,inf
shifts,0,0,1,inf
shirt_idx,0,0,1,inf
shirts_sorted,0,0,1,inf
shortcut,0,0,1,inf
shortcut_targets,0,0,1,inf
shortcuts,0,0,1,inf
shots,0,1,2,inf
shots_a,0,0,1,inf
sibling,0,0,1,inf
side1,0,0,1,inf
side2,0,0,1,inf
sieve_primes,0,0,1,inf
signs,0,2,1,inf
simion_end,0,1,1,inf
simion_start,0,1,1,inf
simulate,0,0,1,inf
sin_a,0,1,1,inf
size_to_index,0,1,1,inf
skill,0,1,1,inf
smallest_prime_factor,0,1,1,inf
snack,0,0,1,inf
snacks,0,0,1,inf
snitch_points,0,0,1,inf
sockets,0,1,1,inf
socks,0,2,2,inf
sold,0,1,1,inf
soldier,0,1,1,inf
solve_progression,0,0,1,inf
solve_times,0,0,1,inf
solved,0,0,1,inf
sort_key,0,0,1,inf
sorted_a,0,2,1,inf
sorted_arr,0,0,1,inf
sorted_chars,0,0,1,inf
sorted_heights,0,1,1,inf
sorted_max_favs,0,0,1,inf
sorted_points,0,0,1,inf
sorted_teams,0,1,1,inf
speed,0,1,1,inf
splits,0,0,1,inf
sqrtD,0,1,1,inf
square_indices,0,0,1,inf
square_points,0,0,1,inf
squares_before,0,0,1,inf
stage,0,0,1,inf
stage_t,0,0,1,inf
stairs,0,0,1,inf
star_positions,0,0,1,inf
start_c,0,0,2,inf
start_chosen,0,0,1,inf
start_col,0,1,1,inf
start_computer,0,0,2,inf
start_day,0,3,1,inf
start_day_index,0,0,1,inf
start_days,0,0,1,inf
start_i,0,0,1,inf
start_idx,0,1,1,inf
start_layer,0,0,1,inf
start_node,0,1,1,inf
start_perm,0,0,1,inf
start_pos,0,4,3,inf
start_r,0,0,1,inf
start_row,0,2,2,inf
start_section,0,0,1,inf
start_wall,0,0,1,inf
start_x,0,0,3,inf
start_y,0,0,3,inf
start_zero,0,0,1,inf
states,0,2,2,inf
stats,0,1,1,inf
std_dev,0,0,1,inf
steps_left,0,1,1,inf
steps_remaining,0,0,1,inf
sticks,0,2,2,inf
stock,0,2,1,inf
stones_to_take,0,0,1,inf
stops,0,0,1,inf
stored,0,0,1,inf
stowaway_pos,0,0,1,inf
strengths,0,1,1,inf
stress,0,1,1,inf
stripe,0,0,1,inf
stripe_color,0,0,1,inf
stripe_height,0,1,1,inf
stripe_width,0,1,1,inf
stripes,0,0,1,inf
stripped,0,1,1,inf
student,0,1,1,inf
students_waiting,0,0,1,inf
stuffing_avail,0,0,1,inf
stuffing_needed,0,0,1,inf
sub,0,6,1,inf
sub_sum,0,1,1,inf
subject,0,1,1,inf
subordinate,0,0,1,inf
substring,0,3,3,inf
success,0,0,1,inf
successful_hacks,0,0,2,inf
successful_students_count,0,0,1,inf
suffix_counts,0,1,1,inf
suffix_map,0,0,1,inf
suffix_max,0,0,1,inf
suffix_num,0,0,1,inf
suffix_part,0,0,1,inf
suffixes,0,1,1,inf
suit1,0,1,1,inf
suit2,0,1,1,inf
sum_a,0,2,1,inf
sum_other_centers,0,0,1,inf
sum_univ,0,0,1,inf
surplus,0,0,3,inf
swap_columns_and_check,0,0,1,inf
swapped_chars,0,0,1,inf
swapped_pairs,0,0,1,inf
swaps,0,4,1,inf
switch_i,0,0,1,inf
switched,0,0,1,inf
t3,0,0,1,inf
t4,0,0,1,inf
t_acc,0,1,1,inf
t_blocks,0,0,1,inf
t_i,0,2,2,inf
t_name,0,0,1,inf
t_potter_mid,0,0,1,inf
t_potter_to_end,0,0,1,inf
t_primes,0,0,1,inf
t_snitch_end,0,0,1,inf
t_snitch_mid,0,0,1,inf
t_snitch_so_far,0,0,1,inf
t_values,0,0,1,inf
table_cells,0,0,1,inf
table_stack,0,0,1,inf
tail_lengths,0,0,1,inf
take,0,4,2,inf
tap,0,1,1,inf
target0_0,0,0,1,inf
target0_1,0,0,1,inf
target1_0,0,0,1,inf
target1_1,0,0,1,inf
target_char,0,0,1,inf
target_day_index,0,0,1,inf
target_len,0,0,1,inf
target_sum,0,2,1,inf
taxis,0,1,1,inf
tea,0,1,1,inf
tea_types,0,0,1,inf
team1,0,1,3,inf
team2,0,1,3,inf
team3,0,0,1,inf
team_splits,0,0,1,inf
theorem,0,1,1,inf
threshold,0,3,1,inf
throw_exception,0,0,1,inf
throw_index,0,0,1,inf
time_alive,0,0,1,inf
time_available,0,0,1,inf
time_bus_go,0,0,1,inf
time_days,0,0,1,inf
time_f,0,0,1,inf
time_foot,0,0,1,inf
time_in_cycle,0,0,1,inf
time_key,0,1,1,inf
time_meet,0,0,1,inf
time_morty,0,0,1,inf
time_one_oven,0,0,1,inf
time_p,0,0,1,inf
time_rick,0,0,1,inf
time_spent,0,1,3,inf
time_str,0,3,1,inf
time_to_light,0,0,1,inf
time_tram,0,0,1,inf
time_two_ovens,0,0,1,inf
title,0,2,1,inf
toLine,0,0,1,inf
to_base,0,0,1,inf
to_char,0,0,1,inf
to_decide,0,0,1,inf
to_delete,0,1,1,inf
to_move,0,0,1,inf
to_remove,0,3,1,inf
to_ternary,0,0,1,inf
toffees,0,1,1,inf
toggle,0,0,1,inf
token_chars,0,0,1,inf
top_clear_floors,0,0,1,inf
top_neighbors,0,0,1,inf
top_padding,0,0,1,inf
total_actors,0,0,1,inf
total_blocks,0,1,1,inf
total_bottles,0,1,1,inf
total_capacity,0,1,2,inf
total_cents,0,1,1,inf
total_consumption,0,1,1,inf
total_cut_length,0,0,1,inf
total_decrement,0,0,1,inf
total_digits,0,0,1,inf
total_dist,0,0,2,inf
total_distance,0,2,1,inf
total_divisible,0,1,1,inf
total_drink,0,1,1,inf
total_edges_in_components,0,0,1,inf
total_error,0,0,1,inf
total_figures,0,1,1,inf
total_food,0,1,1,inf
total_give,0,0,1,inf
total_idle_phase,0,0,1,inf
total_inches,0,0,1,inf
total_leaves,0,0,1,inf
total_length,0,1,2,inf
total_liking,0,1,1,inf
total_lines,0,0,1,inf
total_minutes,0,2,2,inf
total_mod,0,1,1,inf
total_moves,0,3,2,inf
total_negative,0,0,2,inf
total_nikephoros_wins,0,0,1,inf
total_participants,0,1,1,inf
total_per_cup,0,0,1,inf
total_players,0,2,2,inf
total_points,0,2,1,inf
total_polycarpus_wins,0,0,1,inf
total_power,0,1,2,inf
total_profit,0,1,1,inf
total_proportion,0,0,1,inf
total_remoteness,0,0,1,inf
total_segments,0,1,2,inf
total_significance,0,0,1,inf
total_slices,0,1,1,inf
total_sockets,0,0,1,inf
total_sold,0,0,1,inf
total_solve_time,0,0,1,inf
total_stresses,0,1,1,inf
total_substrings,0,2,2,inf
total_sum,0,14,9,inf
total_tiles,0,0,1,inf
total_time,0,9,6,inf
total_towels,0,1,1,inf
total_val,0,0,1,inf
total_walls,0,1,1,inf
total_ways,0,3,1,inf
total_width,0,2,1,inf
total_wrong,0,0,1,inf
towers,0,1,1,inf
town,0,0,1,inf
tp,0,2,1,inf
trailing_zeros,0,1,1,inf
train_states,0,0,1,inf
transposed_grid,0,0,1,inf
travel_time,0,2,1,inf
treated,0,1,1,inf
trees_in_rect,0,0,1,inf
triangular_numbers,0,1,1,inf
triangular_set,0,1,1,inf
triple,0,0,2,inf
triplet,0,2,1,inf
truncate,0,0,1,inf
truths,0,0,1,inf
try_i,0,0,1,inf
try_stack,0,1,1,inf
turns,0,1,2,inf
two_mod_indices,0,0,1,inf
type_i,0,1,1,inf
type_id,0,0,1,inf
type_map,0,0,1,inf
uniform_variance,0,0,1,inf
uninformed,0,0,1,inf
union,0,3,1,inf
