variable,2020Q1,2020Q2,2020Q3,2020Q4,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,2024Q1,2024Q2,2024Q3,2024Q4,2025Q1,slope,r_squared
y_train,0.0259740259740259,0.0204918032786885,0.0235042735042735,0.0160320641282565,0.0125,0.0152963671128107,0.0173076923076923,0.0157480314960629,0.0308641975308641,0.0281124497991967,0.0282828282828282,0.0271844660194174,0.0268714011516314,0.0236220472440944,0.0296442687747035,0.0266666666666666,0.0171755725190839,0.0431519699812382,0.0528301886792452,0.0604914933837429,0.0423076923076923,0.001424337981961658,0.49641369501658983
log_probs,0.0064935064935064,0.0081967213114754,0.0042735042735042,0.0040080160320641,0.0020833333333333,0.005736137667304,0.0,0.0059055118110236,0.0061728395061728,0.0040160642570281,0.006060606060606,0.0077669902912621,0.0038387715930902,0.0177165354330708,0.0138339920948616,0.0304761904761904,0.0267175572519083,0.024390243902439,0.0245283018867924,0.0264650283553875,0.0326923076923076,0.0014187976472619342,0.6912555884108768
num_groups,0.0064935064935064,0.0,0.0042735042735042,0.0040080160320641,0.0020833333333333,0.0019120458891013,0.0038461538461538,0.0039370078740157,0.0102880658436214,0.0100401606425702,0.0181818181818181,0.0058252427184466,0.0095969289827255,0.0196850393700787,0.0059288537549407,0.0133333333333333,0.0248091603053435,0.0281425891181988,0.0320754716981132,0.0321361058601134,0.023076923076923,0.0014153973650722648,0.7111540607716724
clip_denoised,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061728395061728,0.0,0.0,0.0,0.0057581573896353,0.0098425196850393,0.0138339920948616,0.0095238095238095,0.0114503816793893,0.0168855534709193,0.020754716981132,0.0415879017013232,0.023076923076923,0.001415133061199354,0.6541774053641497
num_steps,0.0086580086580086,0.0061475409836065,0.0106837606837606,0.0060120240480961,0.00625,0.005736137667304,0.0076923076923076,0.0039370078740157,0.0144032921810699,0.0140562248995983,0.0121212121212121,0.0097087378640776,0.0076775431861804,0.0236220472440944,0.0217391304347826,0.0133333333333333,0.032442748091603,0.0337711069418386,0.0150943396226415,0.051039697542533,0.025,0.0014151083443533744,0.5476006971602435
file_list,0.0086580086580086,0.0061475409836065,0.0106837606837606,0.0100200400801603,0.0166666666666666,0.0019120458891013,0.0115384615384615,0.0059055118110236,0.0205761316872428,0.0220883534136546,0.008080808080808,0.0310679611650485,0.0172744721689059,0.0236220472440944,0.0158102766798418,0.0228571428571428,0.0248091603053435,0.0318949343339587,0.0264150943396226,0.0396975425330812,0.0365384615384615,0.0014102897065259856,0.6771488504906734
csv_path,0.0064935064935064,0.0040983606557377,0.0042735042735042,0.0040080160320641,0.0041666666666666,0.0019120458891013,0.0096153846153846,0.0059055118110236,0.0123456790123456,0.0160642570281124,0.0141414141414141,0.0155339805825242,0.0,0.0157480314960629,0.0138339920948616,0.0095238095238095,0.0209923664122137,0.024390243902439,0.0377358490566037,0.0321361058601134,0.0326923076923076,0.0014089551212134851,0.6645680721960169
save_name,0.0,0.0020491803278688,0.0064102564102564,0.0040080160320641,0.00625,0.005736137667304,0.0057692307692307,0.0019685039370078,0.0082304526748971,0.0120481927710843,0.0202020202020202,0.0155339805825242,0.0095969289827255,0.0078740157480314,0.0217391304347826,0.0095238095238095,0.0190839694656488,0.024390243902439,0.030188679245283,0.0245746691871455,0.0365384615384615,0.0014087974590775813,0.7476943507104632
new_shape,0.0064935064935064,0.0081967213114754,0.0042735042735042,0.0080160320641282,0.0020833333333333,0.0038240917782026,0.0115384615384615,0.0078740157480314,0.0185185185185185,0.0140562248995983,0.0262626262626262,0.0135922330097087,0.0076775431861804,0.0078740157480314,0.0197628458498023,0.019047619047619,0.0190839694656488,0.0431519699812382,0.0264150943396226,0.0415879017013232,0.023076923076923,0.0014004053547055659,0.5764108676874029
model_params,0.0043290043290043,0.0040983606557377,0.0021367521367521,0.0040080160320641,0.00625,0.0019120458891013,0.0019230769230769,0.0059055118110236,0.0041152263374485,0.0100401606425702,0.0121212121212121,0.0058252427184466,0.0095969289827255,0.0118110236220472,0.0138339920948616,0.0171428571428571,0.0190839694656488,0.0206378986866791,0.0169811320754716,0.0302457466918714,0.0423076923076923,0.0013968105568226705,0.7174526066595083
img_list,0.0086580086580086,0.0081967213114754,0.0128205128205128,0.0040080160320641,0.00625,0.0038240917782026,0.0096153846153846,0.0137795275590551,0.0102880658436214,0.0220883534136546,0.0222222222222222,0.0233009708737864,0.0134357005758157,0.0157480314960629,0.0296442687747035,0.0114285714285714,0.0190839694656488,0.0375234521575985,0.0358490566037735,0.0396975425330812,0.025,0.0013952192960749988,0.6300172183143954
beta_end,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002008032128514,0.002020202020202,0.0,0.0038387715930902,0.0137795275590551,0.0138339920948616,0.0152380952380952,0.0190839694656488,0.0131332082551594,0.0188679245283018,0.0340264650283553,0.023076923076923,0.001393404707968318,0.7412526220532466
beta_start,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002008032128514,0.002020202020202,0.0,0.0038387715930902,0.0137795275590551,0.0138339920948616,0.0152380952380952,0.0190839694656488,0.0131332082551594,0.0188679245283018,0.0340264650283553,0.023076923076923,0.001393404707968318,0.7412526220532466
num_epochs,0.0043290043290043,0.0184426229508196,0.017094017094017,0.0120240480961923,0.0166666666666666,0.0095602294455066,0.0134615384615384,0.0334645669291338,0.0246913580246913,0.0160642570281124,0.0262626262626262,0.0097087378640776,0.019193857965451,0.0255905511811023,0.025691699604743,0.0228571428571428,0.0190839694656488,0.048780487804878,0.0283018867924528,0.052930056710775,0.0365384615384615,0.0013875012641308307,0.49418690327657605
w_slices,0.0,0.0,0.0,0.0,0.0,0.0019120458891013,0.0019230769230769,0.0,0.0082304526748971,0.0100401606425702,0.004040404040404,0.0058252427184466,0.0057581573896353,0.0118110236220472,0.0138339920948616,0.019047619047619,0.0057251908396946,0.024390243902439,0.0245283018867924,0.0283553875236294,0.025,0.0013845491480694366,0.7832060289840762
one_hot,0.0043290043290043,0.0020491803278688,0.0042735042735042,0.0100200400801603,0.0083333333333333,0.0019120458891013,0.0096153846153846,0.0078740157480314,0.0185185185185185,0.0120481927710843,0.008080808080808,0.0252427184466019,0.0095969289827255,0.0137795275590551,0.0217391304347826,0.0152380952380952,0.0171755725190839,0.0356472795497185,0.0339622641509433,0.0245746691871455,0.0307692307692307,0.0013834791774236911,0.7024902641511979
input_data,0.0064935064935064,0.0102459016393442,0.0106837606837606,0.0080160320641282,0.0083333333333333,0.0038240917782026,0.0076923076923076,0.0078740157480314,0.0144032921810699,0.0100401606425702,0.0101010101010101,0.0135922330097087,0.0095969289827255,0.0157480314960629,0.0079051383399209,0.019047619047619,0.0248091603053435,0.0375234521575985,0.0245283018867924,0.0378071833648393,0.0365384615384615,0.001375577493820382,0.6455159400656512
posterior_log_variance_clipped,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061728395061728,0.0,0.0,0.0,0.0057581573896353,0.0098425196850393,0.0138339920948616,0.0133333333333333,0.0114503816793893,0.0206378986866791,0.0169811320754716,0.0359168241965973,0.023076923076923,0.001368491059602109,0.7098613730778011
h_slices,0.0,0.0,0.0,0.0,0.0,0.0019120458891013,0.0019230769230769,0.0,0.0082304526748971,0.0100401606425702,0.004040404040404,0.0058252427184466,0.0057581573896353,0.0118110236220472,0.0138339920948616,0.019047619047619,0.0057251908396946,0.0225140712945591,0.0245283018867924,0.0283553875236294,0.025,0.0013674930334523464,0.7866269838760307
model_log_variance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061728395061728,0.0,0.0,0.0,0.0057581573896353,0.0098425196850393,0.0138339920948616,0.0114285714285714,0.0095419847328244,0.0187617260787992,0.0188679245283018,0.0378071833648393,0.023076923076923,0.0013658938812624484,0.6822253197700672
ignore_index,0.0021645021645021,0.0020491803278688,0.0042735042735042,0.0040080160320641,0.0020833333333333,0.0019120458891013,0.0096153846153846,0.0098425196850393,0.0123456790123456,0.0160642570281124,0.0141414141414141,0.0019417475728155,0.0038387715930902,0.0236220472440944,0.0177865612648221,0.0152380952380952,0.0190839694656488,0.0262664165103189,0.030188679245283,0.0359168241965973,0.0192307692307692,0.0013637957105496258,0.6857871146866807
total_size,0.0043290043290043,0.0,0.0064102564102564,0.0100200400801603,0.0041666666666666,0.0019120458891013,0.0019230769230769,0.0059055118110236,0.0041152263374485,0.0120481927710843,0.006060606060606,0.0155339805825242,0.0095969289827255,0.0098425196850393,0.0079051383399209,0.0114285714285714,0.0171755725190839,0.024390243902439,0.020754716981132,0.0415879017013232,0.0326923076923076,0.0013624620590534662,0.6389567945912066
input_image,0.0086580086580086,0.0061475409836065,0.0021367521367521,0.002004008016032,0.0041666666666666,0.0076481835564053,0.0038461538461538,0.0098425196850393,0.0102880658436214,0.0140562248995983,0.0202020202020202,0.0077669902912621,0.0076775431861804,0.0118110236220472,0.0138339920948616,0.0133333333333333,0.0229007633587786,0.024390243902439,0.0358490566037735,0.0396975425330812,0.023076923076923,0.0013606729337602404,0.6554860884570809
top_k,0.0,0.0020491803278688,0.0021367521367521,0.0,0.0,0.0019120458891013,0.0019230769230769,0.0059055118110236,0.0041152263374485,0.0080321285140562,0.006060606060606,0.0058252427184466,0.0,0.0039370078740157,0.0138339920948616,0.0152380952380952,0.015267175572519,0.0150093808630394,0.0245283018867924,0.0378071833648393,0.025,0.001357862599948084,0.6881444812734301
div_term,0.0,0.0,0.0021367521367521,0.002004008016032,0.0041666666666666,0.0038240917782026,0.0,0.0,0.0082304526748971,0.0060240963855421,0.008080808080808,0.0077669902912621,0.0019193857965451,0.0078740157480314,0.0098814229249011,0.0171428571428571,0.0133587786259541,0.0093808630393996,0.0320754716981132,0.0302457466918714,0.0307692307692307,0.0013572295678510697,0.6833158530545804
cls_tokens,0.0,0.0,0.0,0.002004008016032,0.0,0.0038240917782026,0.0,0.0039370078740157,0.0020576131687242,0.0080321285140562,0.004040404040404,0.0058252427184466,0.0019193857965451,0.0118110236220472,0.0118577075098814,0.0076190476190476,0.0114503816793893,0.0225140712945591,0.0320754716981132,0.0283553875236294,0.023076923076923,0.001353751352000913,0.7241531410900742
time_embed_dim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002008032128514,0.002020202020202,0.0019417475728155,0.0038387715930902,0.0118110236220472,0.0079051383399209,0.0038095238095238,0.0095419847328244,0.024390243902439,0.020754716981132,0.0359168241965973,0.023076923076923,0.0013529279246826068,0.6545795639364295
warmup_steps,0.0043290043290043,0.0020491803278688,0.0,0.0040080160320641,0.0,0.0038240917782026,0.0057692307692307,0.0019685039370078,0.0041152263374485,0.0100401606425702,0.0101010101010101,0.0077669902912621,0.0076775431861804,0.0078740157480314,0.0098814229249011,0.0152380952380952,0.0171755725190839,0.0281425891181988,0.020754716981132,0.0396975425330812,0.0211538461538461,0.0013522125264457182,0.6952364844816884
patches_resolution,0.0,0.0,0.0,0.0,0.0,0.0019120458891013,0.0019230769230769,0.0019685039370078,0.0082304526748971,0.0080321285140562,0.008080808080808,0.0058252427184466,0.0057581573896353,0.0059055118110236,0.0138339920948616,0.0095238095238095,0.0057251908396946,0.0225140712945591,0.0264150943396226,0.0283553875236294,0.0288461538461538,0.0013471330533868296,0.7455493362875829
y_hat,0.0064935064935064,0.0102459016393442,0.0042735042735042,0.0080160320641282,0.0104166666666666,0.0019120458891013,0.0057692307692307,0.0118110236220472,0.0144032921810699,0.0120481927710843,0.0121212121212121,0.0135922330097087,0.0211132437619961,0.0177165354330708,0.0039525691699604,0.0209523809523809,0.032442748091603,0.0300187617260788,0.0264150943396226,0.0415879017013232,0.023076923076923,0.0013400467413728066,0.630859115237994
global_step,0.0108225108225108,0.0163934426229508,0.0106837606837606,0.0060120240480961,0.0083333333333333,0.005736137667304,0.0076923076923076,0.0137795275590551,0.0185185185185185,0.0160642570281124,0.0161616161616161,0.003883495145631,0.019193857965451,0.0177165354330708,0.0197628458498023,0.0228571428571428,0.0248091603053435,0.0281425891181988,0.0264150943396226,0.051039697542533,0.0307692307692307,0.0013321703889944394,0.5868960805064529
grad_input,0.0,0.0061475409836065,0.0021367521367521,0.0060120240480961,0.0104166666666666,0.0019120458891013,0.0038461538461538,0.0059055118110236,0.0144032921810699,0.0,0.0141414141414141,0.003883495145631,0.0115163147792706,0.0137795275590551,0.0098814229249011,0.0209523809523809,0.0229007633587786,0.0187617260787992,0.0188679245283018,0.0434782608695652,0.025,0.0013312372619365374,0.6205543227178689
k_size,0.0064935064935064,0.0040983606557377,0.0021367521367521,0.0040080160320641,0.0,0.0019120458891013,0.0019230769230769,0.0039370078740157,0.0144032921810699,0.0060240963855421,0.008080808080808,0.0097087378640776,0.0038387715930902,0.0137795275590551,0.0118577075098814,0.019047619047619,0.0171755725190839,0.024390243902439,0.0396226415094339,0.0226843100189035,0.023076923076923,0.0013197706529723908,0.6643156287676623
batch_data,0.0064935064935064,0.0,0.0,0.0040080160320641,0.0020833333333333,0.0,0.0038461538461538,0.0078740157480314,0.0102880658436214,0.0040160642570281,0.008080808080808,0.0097087378640776,0.0057581573896353,0.0059055118110236,0.0158102766798418,0.0095238095238095,0.015267175572519,0.0168855534709193,0.0452830188679245,0.0321361058601134,0.0173076923076923,0.0013182852742535452,0.5529395658866278
seq_length,0.0021645021645021,0.0061475409836065,0.0042735042735042,0.002004008016032,0.00625,0.0019120458891013,0.0,0.0019685039370078,0.0041152263374485,0.0160642570281124,0.008080808080808,0.0019417475728155,0.0057581573896353,0.0059055118110236,0.0118577075098814,0.0228571428571428,0.0114503816793893,0.024390243902439,0.0188679245283018,0.0340264650283553,0.0326923076923076,0.0013168576183782042,0.6260610512999535
ce_loss,0.0021645021645021,0.0020491803278688,0.0,0.002004008016032,0.0,0.0038240917782026,0.0038461538461538,0.0059055118110236,0.0164609053497942,0.0100401606425702,0.0242424242424242,0.0097087378640776,0.0019193857965451,0.0196850393700787,0.025691699604743,0.0152380952380952,0.0133587786259541,0.0318949343339587,0.0283018867924528,0.0189035916824196,0.0211538461538461,0.0013165762513392537,0.6399636480807531
file_handler,0.0,0.0,0.0021367521367521,0.002004008016032,0.0020833333333333,0.0,0.0057692307692307,0.0039370078740157,0.0102880658436214,0.0160642570281124,0.008080808080808,0.0077669902912621,0.0115163147792706,0.0137795275590551,0.0197628458498023,0.0266666666666666,0.0171755725190839,0.024390243902439,0.0188679245283018,0.0207939508506616,0.023076923076923,0.0013143062827560006,0.8443843289028379
root_path,0.0043290043290043,0.0081967213114754,0.0042735042735042,0.0,0.0020833333333333,0.0019120458891013,0.0076923076923076,0.0098425196850393,0.0082304526748971,0.0060240963855421,0.0161616161616161,0.0116504854368932,0.0115163147792706,0.0157480314960629,0.0138339920948616,0.0133333333333333,0.0133587786259541,0.0318949343339587,0.0226415094339622,0.0321361058601134,0.0288461538461538,0.0013117857571569888,0.7440744008686935
grad_norm,0.0021645021645021,0.0061475409836065,0.0042735042735042,0.002004008016032,0.0041666666666666,0.0076481835564053,0.0,0.0039370078740157,0.0061728395061728,0.0120481927710843,0.008080808080808,0.0135922330097087,0.0095969289827255,0.0177165354330708,0.0118577075098814,0.0114285714285714,0.0171755725190839,0.0300187617260788,0.0226415094339622,0.0245746691871455,0.0326923076923076,0.0013094630295424057,0.7672745998099924
test_set,0.0064935064935064,0.0143442622950819,0.0128205128205128,0.0040080160320641,0.0125,0.011472275334608,0.0076923076923076,0.0118110236220472,0.0308641975308641,0.0341365461847389,0.0282828282828282,0.0174757281553398,0.0095969289827255,0.0255905511811023,0.0276679841897233,0.0171428571428571,0.0267175572519083,0.0318949343339587,0.0396226415094339,0.0321361058601134,0.0326923076923076,0.001308369152976329,0.5638046077931388
json_file,0.0043290043290043,0.0081967213114754,0.017094017094017,0.0120240480961923,0.0125,0.005736137667304,0.0096153846153846,0.0118110236220472,0.0185185185185185,0.0080321285140562,0.0202020202020202,0.0155339805825242,0.0115163147792706,0.0196850393700787,0.0177865612648221,0.0133333333333333,0.0171755725190839,0.0225140712945591,0.0396226415094339,0.0453686200378071,0.0346153846153846,0.0013076800792066988,0.574493722368684
X_train,0.0194805194805194,0.0184426229508196,0.017094017094017,0.0080160320641282,0.0083333333333333,0.0133843212237093,0.0096153846153846,0.0059055118110236,0.0123456790123456,0.0180722891566265,0.0282828282828282,0.0233009708737864,0.0211132437619961,0.0196850393700787,0.0276679841897233,0.0152380952380952,0.0171755725190839,0.0356472795497185,0.0377358490566037,0.0472589792060491,0.0384615384615384,0.0013069427033564876,0.5274843265858479
out_size,0.0021645021645021,0.0081967213114754,0.0128205128205128,0.0120240480961923,0.0125,0.0038240917782026,0.0038461538461538,0.0118110236220472,0.022633744855967,0.0240963855421686,0.0121212121212121,0.0077669902912621,0.019193857965451,0.0255905511811023,0.0237154150197628,0.0209523809523809,0.0171755725190839,0.0281425891181988,0.0358490566037735,0.0359168241965973,0.0269230769230769,0.001305748247139005,0.6581045812635002
use_conv,0.0,0.0,0.0,0.002004008016032,0.0,0.0,0.0,0.0,0.0,0.002008032128514,0.0,0.0019417475728155,0.0019193857965451,0.0137795275590551,0.0079051383399209,0.0038095238095238,0.0114503816793893,0.0281425891181988,0.0188679245283018,0.0302457466918714,0.023076923076923,0.0013004882430335712,0.6493302332850024
num_frames,0.0021645021645021,0.0061475409836065,0.0064102564102564,0.0040080160320641,0.0041666666666666,0.0038240917782026,0.0038461538461538,0.0039370078740157,0.0082304526748971,0.0100401606425702,0.008080808080808,0.0097087378640776,0.0172744721689059,0.0177165354330708,0.0098814229249011,0.0152380952380952,0.015267175572519,0.0300187617260788,0.0283018867924528,0.0378071833648393,0.0173076923076923,0.0012993328463830236,0.6868547744965015
sample_rate,0.0043290043290043,0.0040983606557377,0.0106837606837606,0.0100200400801603,0.0020833333333333,0.0019120458891013,0.0057692307692307,0.0,0.0164609053497942,0.0120481927710843,0.008080808080808,0.0077669902912621,0.0115163147792706,0.0137795275590551,0.0158102766798418,0.0209523809523809,0.0171755725190839,0.0112570356472795,0.030188679245283,0.0415879017013232,0.0288461538461538,0.0012991729547706756,0.6031706685914457
fan_in,0.0064935064935064,0.0020491803278688,0.0021367521367521,0.002004008016032,0.0104166666666666,0.0019120458891013,0.0038461538461538,0.0039370078740157,0.0123456790123456,0.0060240963855421,0.0101010101010101,0.0077669902912621,0.0057581573896353,0.0177165354330708,0.0059288537549407,0.019047619047619,0.0190839694656488,0.024390243902439,0.030188679245283,0.0283553875236294,0.0269230769230769,0.0012962201982983643,0.718314297754023
dice_loss,0.0043290043290043,0.0020491803278688,0.0042735042735042,0.0060120240480961,0.0041666666666666,0.005736137667304,0.0076923076923076,0.0118110236220472,0.0123456790123456,0.0140562248995983,0.0222222222222222,0.0174757281553398,0.0038387715930902,0.0236220472440944,0.0217391304347826,0.0171428571428571,0.0133587786259541,0.0300187617260788,0.0377358490566037,0.0264650283553875,0.0192307692307692,0.001291842237224357,0.6591887397016766
label_path,0.0064935064935064,0.0040983606557377,0.0042735042735042,0.0,0.0041666666666666,0.0019120458891013,0.0038461538461538,0.0039370078740157,0.0102880658436214,0.0140562248995983,0.0101010101010101,0.0058252427184466,0.0095969289827255,0.0236220472440944,0.0197628458498023,0.0171428571428571,0.015267175572519,0.0112570356472795,0.0377358490566037,0.0226843100189035,0.0288461538461538,0.001289823072099349,0.6607771254548772
model_kwargs,0.0,0.0,0.0,0.002004008016032,0.0041666666666666,0.0038240917782026,0.0,0.0,0.0020576131687242,0.0040160642570281,0.0,0.0019417475728155,0.0057581573896353,0.0137795275590551,0.0059288537549407,0.0152380952380952,0.015267175572519,0.0131332082551594,0.0339622641509433,0.0283553875236294,0.0192307692307692,0.0012872240715466362,0.6614962232381648
new_h,0.0043290043290043,0.0020491803278688,0.0021367521367521,0.002004008016032,0.0020833333333333,0.005736137667304,0.0076923076923076,0.0118110236220472,0.0061728395061728,0.0120481927710843,0.0121212121212121,0.0097087378640776,0.0076775431861804,0.0177165354330708,0.0138339920948616,0.019047619047619,0.0171755725190839,0.0225140712945591,0.0396226415094339,0.0283553875236294,0.0153846153846153,0.0012867968841058096,0.6960883427762767
in_size,0.0043290043290043,0.0061475409836065,0.0106837606837606,0.0120240480961923,0.0145833333333333,0.0038240917782026,0.0076923076923076,0.0098425196850393,0.0205761316872428,0.0200803212851405,0.008080808080808,0.0058252427184466,0.019193857965451,0.0275590551181102,0.0237154150197628,0.019047619047619,0.0171755725190839,0.0262664165103189,0.0433962264150943,0.0359168241965973,0.0211538461538461,0.0012850152636041977,0.5752359736667616
c_in,0.0021645021645021,0.0020491803278688,0.0042735042735042,0.002004008016032,0.0083333333333333,0.0019120458891013,0.0038461538461538,0.0059055118110236,0.0123456790123456,0.0100401606425702,0.006060606060606,0.0097087378640776,0.0038387715930902,0.0118110236220472,0.0118577075098814,0.0171428571428571,0.0171755725190839,0.0281425891181988,0.020754716981132,0.0378071833648393,0.0211538461538461,0.0012833249876060063,0.6980300823647997
html_theme,0.0519480519480519,0.0245901639344262,0.032051282051282,0.0260521042084168,0.0291666666666666,0.034416826003824,0.025,0.0314960629921259,0.0432098765432098,0.038152610441767,0.0404040404040404,0.0388349514563106,0.0595009596928982,0.0413385826771653,0.0296442687747035,0.04,0.0305343511450381,0.0562851782363977,0.0452830188679245,0.0775047258979206,0.0596153846153846,0.0012829622277827852,0.3378257267833588
num_diffusion_timesteps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002020202020202,0.0,0.0038387715930902,0.0137795275590551,0.0079051383399209,0.0095238095238095,0.015267175572519,0.0187617260787992,0.0169811320754716,0.0340264650283553,0.0192307692307692,0.0012799815545395425,0.696308196500128
num_timesteps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019685039370078,0.0,0.002008032128514,0.0,0.0019417475728155,0.0038387715930902,0.0078740157480314,0.0079051383399209,0.0095238095238095,0.0171755725190839,0.0168855534709193,0.0150943396226415,0.0340264650283553,0.023076923076923,0.0012773790096867296,0.7023297735148688
local_rank,0.0043290043290043,0.0020491803278688,0.0,0.0080160320641282,0.0,0.0038240917782026,0.0057692307692307,0.0078740157480314,0.0061728395061728,0.0060240963855421,0.0101010101010101,0.003883495145631,0.0019193857965451,0.0039370078740157,0.0118577075098814,0.0114285714285714,0.0171755725190839,0.0262664165103189,0.0283018867924528,0.0264650283553875,0.0307692307692307,0.001274394662546268,0.6627180423632261
normalized_shape,0.0,0.0020491803278688,0.0,0.0,0.0020833333333333,0.0,0.0,0.0,0.0041152263374485,0.0040160642570281,0.002020202020202,0.0019417475728155,0.0038387715930902,0.0078740157480314,0.0138339920948616,0.0114285714285714,0.0095419847328244,0.0318949343339587,0.0264150943396226,0.0189035916824196,0.0211538461538461,0.0012675831347721104,0.6786382658656092
attn_weights,0.0043290043290043,0.0020491803278688,0.0021367521367521,0.0,0.0020833333333333,0.0,0.0,0.0039370078740157,0.0102880658436214,0.0060240963855421,0.004040404040404,0.003883495145631,0.0076775431861804,0.0098425196850393,0.0158102766798418,0.019047619047619,0.0019083969465648,0.0262664165103189,0.0226415094339622,0.0321361058601134,0.023076923076923,0.001264868784070689,0.6451317870592268
full_path,0.0043290043290043,0.0020491803278688,0.0042735042735042,0.002004008016032,0.0104166666666666,0.0076481835564053,0.0019230769230769,0.0059055118110236,0.022633744855967,0.0100401606425702,0.0141414141414141,0.003883495145631,0.0172744721689059,0.0118110236220472,0.0098814229249011,0.0171428571428571,0.0209923664122137,0.0206378986866791,0.030188679245283,0.0359168241965973,0.023076923076923,0.001264479080183573,0.6559234959961957
X_test,0.0173160173160173,0.0122950819672131,0.0149572649572649,0.0060120240480961,0.0104166666666666,0.0152963671128107,0.0076923076923076,0.0059055118110236,0.0102880658436214,0.0140562248995983,0.0202020202020202,0.0155339805825242,0.0230326295585412,0.0177165354330708,0.025691699604743,0.0152380952380952,0.015267175572519,0.0300187617260788,0.0339622641509433,0.0472589792060491,0.0346153846153846,0.0012609936638034917,0.5540284815083809
start_index,0.0086580086580086,0.0081967213114754,0.0042735042735042,0.0080160320641282,0.00625,0.0,0.0,0.0039370078740157,0.0082304526748971,0.0060240963855421,0.008080808080808,0.0077669902912621,0.0019193857965451,0.0118110236220472,0.0098814229249011,0.019047619047619,0.0171755725190839,0.0281425891181988,0.0188679245283018,0.0434782608695652,0.0269230769230769,0.0012608906877086747,0.5385607912215854
metric_name,0.0021645021645021,0.0020491803278688,0.0064102564102564,0.0040080160320641,0.00625,0.0,0.0019230769230769,0.0078740157480314,0.0061728395061728,0.0120481927710843,0.0101010101010101,0.003883495145631,0.0057581573896353,0.0118110236220472,0.0079051383399209,0.0247619047619047,0.0343511450381679,0.0093808630393996,0.0264150943396226,0.0226843100189035,0.0288461538461538,0.0012588869064825107,0.60812106802056
random_state,0.0151515151515151,0.0040983606557377,0.0021367521367521,0.0060120240480961,0.0104166666666666,0.0076481835564053,0.0038461538461538,0.0196850393700787,0.0205761316872428,0.0060240963855421,0.0242424242424242,0.0135922330097087,0.0172744721689059,0.0177165354330708,0.0158102766798418,0.0171428571428571,0.0248091603053435,0.0206378986866791,0.0264150943396226,0.0434782608695652,0.0288461538461538,0.001252879838752495,0.5983660352445256
channel_mult,0.0,0.0,0.0,0.0,0.0020833333333333,0.0,0.0,0.0,0.0,0.002008032128514,0.0,0.0019417475728155,0.0019193857965451,0.0137795275590551,0.0118577075098814,0.0038095238095238,0.0095419847328244,0.0225140712945591,0.0150943396226415,0.0302457466918714,0.025,0.0012427355369721254,0.6622053082355298
load_path,0.0064935064935064,0.0020491803278688,0.0085470085470085,0.002004008016032,0.0020833333333333,0.0076481835564053,0.0057692307692307,0.0019685039370078,0.0102880658436214,0.0160642570281124,0.0161616161616161,0.0194174757281553,0.0076775431861804,0.0137795275590551,0.0158102766798418,0.0152380952380952,0.0076335877862595,0.0262664165103189,0.0245283018867924,0.0340264650283553,0.0288461538461538,0.0012389477338037478,0.6694879897738101
total_steps,0.0043290043290043,0.0020491803278688,0.0042735042735042,0.002004008016032,0.0020833333333333,0.0019120458891013,0.0,0.0019685039370078,0.0061728395061728,0.0040160642570281,0.0121212121212121,0.0077669902912621,0.0038387715930902,0.0177165354330708,0.0079051383399209,0.0057142857142857,0.0095419847328244,0.0131332082551594,0.0320754716981132,0.0359168241965973,0.025,0.0012383758937377755,0.5749812568432412
log_path,0.0129870129870129,0.0,0.0064102564102564,0.002004008016032,0.0041666666666666,0.0,0.0076923076923076,0.0098425196850393,0.0123456790123456,0.0160642570281124,0.0141414141414141,0.0252427184466019,0.0095969289827255,0.0078740157480314,0.0118577075098814,0.0171428571428571,0.0114503816793893,0.0375234521575985,0.0226415094339622,0.0302457466918714,0.0288461538461538,0.0012378479046857222,0.5698943591693834
cache_dir,0.0043290043290043,0.0,0.0021367521367521,0.0060120240480961,0.0,0.0,0.0019230769230769,0.0019685039370078,0.0164609053497942,0.0040160642570281,0.006060606060606,0.0097087378640776,0.0019193857965451,0.0039370078740157,0.0118577075098814,0.0133333333333333,0.0229007633587786,0.0093808630393996,0.020754716981132,0.0359168241965973,0.0269230769230769,0.0012312242219251902,0.5881115321103468
valid_loader,0.0,0.0020491803278688,0.0064102564102564,0.0080160320641282,0.0041666666666666,0.005736137667304,0.0019230769230769,0.0039370078740157,0.0082304526748971,0.0180722891566265,0.008080808080808,0.0155339805825242,0.0095969289827255,0.0078740157480314,0.0197628458498023,0.019047619047619,0.0171755725190839,0.0318949343339587,0.020754716981132,0.0264650283553875,0.0211538461538461,0.0012222917917253634,0.737184292266803
