variable,ac_frequency,ans_frequency,ref_frequency,increase_ratio
alternative_time,0,1,0,0.0
amazing_count,0,1,0,0.0
ambiguity,0,1,0,0.0
ambiguous,1,0,1,0.0
amin,1,0,1,0.0
ampersands,0,2,0,0.0
amulet,0,1,0,0.0
amulets,0,1,0,0.0
analyze,1,0,1,0.0
analyze_tables,0,1,0,0.0
ancestors,1,0,1,0.0
andrey_ones,0,1,0,0.0
andrey_picked_ones,0,1,0,0.0
angleC,1,0,1,0.0
angle_diff,0,1,0,0.0
animals,0,1,0,0.0
anna_pos,0,1,0,0.0
ans0,1,0,1,0.0
ans2,1,0,1,0.0
answer_len,1,0,1,0.0
answer_queries,0,1,0,0.0
ansy1,1,0,1,0.0
ansy2,1,0,1,0.0
anton_and_fairy_tale,0,1,0,0.0
ap1,1,0,1,0.0
ap2,1,0,1,0.0
apartment_number,0,1,0,0.0
appear,1,0,1,0.0
apples,1,2,1,0.0
applications,0,1,0,0.0
apply_operations,0,1,0,0.0
apply_permutation,0,1,0,0.0
ar,4,1,4,0.0
archive_problems,0,1,0,0.0
are_equivalent,0,1,0,0.0
area,3,8,3,0.0
area_where_condition_not_met,0,1,0,0.0
areas,0,1,0,0.0
argmax,1,0,1,0.0
args,1,1,1,0.0
armor_residents,0,1,0,0.0
armors,0,1,0,0.0
array,8,4,8,0.0
array1,1,0,1,0.0
array2,1,0,1,0.0
array_element,0,1,0,0.0
arrival_time,0,5,0,0.0
arrival_times,0,1,0,0.0
artists_to_kill,0,1,0,0.0
asCost,1,0,1,0.0
as_,1,0,1,0.0
ascii_code,0,1,0,0.0
ask,2,2,2,0.0
ask_question,0,1,0,0.0
asphalting_roads,0,1,0,0.0
assign,1,0,1,0.0
assigned,1,0,1,0.0
assigned_names,0,2,0,0.0
assignment,1,3,1,0.0
assignments,0,1,0,0.0
asterisks,0,2,0,0.0
at,2,1,2,0.0
at1,1,0,1,0.0
at2,1,0,1,0.0
at_pos,0,1,0,0.0
at_positions,0,1,0,0.0
at_replaced,0,1,0,0.0
at_university,0,1,0,0.0
atan,1,0,1,0.0
atan2,1,0,1,0.0
athlete,0,1,0,0.0
athletes,0,1,0,0.0
atk,0,1,0,0.0
attacker,1,0,1,0.0
attempt,1,0,1,0.0
attendant,0,1,0,0.0
audio,1,0,1,0.0
audio_languages,0,1,0,0.0
available_exams,0,1,0,0.0
available_figures,0,1,0,0.0
available_numbers,0,1,0,0.0
available_points,0,1,0,0.0
available_rods,0,1,0,0.0
available_scrolls,0,1,0,0.0
available_snacks,0,1,0,0.0
available_sockets,0,1,0,0.0
available_time,0,2,0,0.0
available_to_flip,0,1,0,0.0
average,0,1,0,0.0
average_numbers,0,1,0,0.0
average_percentage,0,1,0,0.0
average_volume,0,1,0,0.0
avg,2,1,2,0.0
avg_tasks,0,1,0,0.0
ax,4,3,4,0.0
ay,3,3,3,0.0
ayrat,1,0,1,0.0
b0,2,0,2,0.0
bL,1,0,1,0.0
bList,1,0,1,0.0
b_count,1,1,1,0.0
b_digit,0,1,0,0.0
b_i,1,0,1,0.0
b_in_min_base,0,1,0,0.0
b_ordered_by_a,1,0,1,0.0
b_prime,0,1,0,0.0
b_s,1,0,1,0.0
b_size,1,0,1,0.0
b_sorted,1,0,1,0.0
b_ternary,0,1,0,0.0
bachgold,0,1,0,0.0
back,0,3,0,0.0
back_colors,0,1,0,0.0
back_count,0,1,0,0.0
backward,1,1,1,0.0
badIdx,1,0,1,0.0
bad_edges,0,1,0,0.0
bad_indices,0,1,0,0.0
bad_integers,0,1,0,0.0
bada,1,0,1,0.0
balance,1,3,1,0.0
balances,0,1,0,0.0
ball_game,0,1,0,0.0
ball_position,0,1,0,0.0
ball_sizes,0,1,0,0.0
banknote_positions,0,1,0,0.0
bar,0,1,0,0.0
bars,0,2,0,0.0
bars_left,0,1,0,0.0
base64_to_int,0,1,0,0.0
base_cost,0,1,0,0.0
base_costs,0,1,0,0.0
base_left_x,0,1,0,0.0
base_left_y,0,1,0,0.0
base_len,1,0,1,0.0
base_length,0,1,0,0.0
base_n,1,0,1,0.0
base_right_x,0,1,0,0.0
base_right_y,0,1,0,0.0
base_size,0,1,0,0.0
base_speed,1,0,1,0.0
base_string,0,1,0,0.0
base_type,1,0,1,0.0
baskets,0,1,0,0.0
bc,0,1,0,0.0
bc_x,0,1,0,0.0
bc_y,0,1,0,0.0
bcord,1,0,1,0.0
be,1,0,1,0.0
bear_and_string_distance,0,1,0,0.0
beauty,0,1,0,0.0
beauty_values,0,1,0,0.0
bench,0,1,0,0.0
bera_bottles,0,1,0,0.0
bera_start_distance,0,1,0,0.0
bessie_inversions,0,1,0,0.0
bessie_reachable,0,1,0,0.0
best,9,0,9,0.0
bestDScore,1,0,1,0.0
bestSet,1,0,1,0.0
bestVal,1,0,1,0.0
best_allocation,0,1,0,0.0
best_armor,0,1,0,0.0
best_char,1,0,1,0.0
best_chars,1,0,1,0.0
best_cost,1,0,1,0.0
best_costs,1,0,1,0.0
best_frogs,1,0,1,0.0
best_hours,0,1,0,0.0
best_ind,1,0,1,0.0
best_minutes,0,1,0,0.0
best_orb,0,1,0,0.0
best_perms,1,0,1,0.0
best_programming_team,0,1,0,0.0
best_ranking,1,0,1,0.0
best_smash,1,0,1,0.0
best_sports_team,0,1,0,0.0
best_time,1,0,1,0.0
best_vasya_score,0,1,0,0.0
best_weapon,0,1,0,0.0
biceps,0,1,0,0.0
big,4,0,4,0.0
bigans,1,0,1,0.0
bigest,1,0,1,0.0
bijous,0,1,0,0.0
bill,0,1,0,0.0
bin_search,1,0,1,0.0
binary_code,0,1,0,0.0
binary_codes,0,1,0,0.0
binary_parity,0,1,0,0.0
binary_repr,0,1,0,0.0
binary_str,0,3,0,0.0
binary_to_digit,0,1,0,0.0
binl,1,0,1,0.0
binomial_coefficient,0,1,0,0.0
bisect,7,1,7,0.0
bisect_left,4,3,4,0.0
bisect_right,1,1,1,0.0
bishops,0,1,0,0.0
bit,1,1,1,0.0
bit_pos,1,0,1,0.0
bitmask,0,1,0,0.0
bits,1,0,1,0.0
bj,0,1,0,0.0
black_cells,0,1,0,0.0
black_col,0,1,0,0.0
black_king_under_attack,0,1,0,0.0
black_king_x,0,1,0,0.0
black_king_y,0,1,0,0.0
black_min,0,1,0,0.0
black_row,0,2,0,0.0
block,0,1,0,0.0
block_count,0,1,0,0.0
block_index,0,1,0,0.0
block_pos,0,1,0,0.0
blocked,1,0,1,0.0
blocker,1,0,1,0.0
blockers,1,0,1,0.0
blocks,0,3,0,0.0
blocks_with_a,0,1,0,0.0
blocks_with_a_less_one,0,1,0,0.0
blue_cablecars,0,1,0,0.0
bn,1,0,1,0.0
bo,1,0,1,0.0
board1,1,0,1,0.0
board2,1,0,1,0.0
bob,1,1,1,0.0
bob_max,1,0,1,0.0
bob_shortest_path,0,1,0,0.0
body,1,0,1,0.0
bombs,1,0,1,0.0
bone_position,0,1,0,0.0
bonus,0,1,0,0.0
bonus_pos,1,0,1,0.0
book_id,2,0,2,0.0
book_to_record,1,0,1,0.0
book_to_remove,0,1,0,0.0
books,3,0,3,0.0
books_read,0,1,0,0.0
bool_to_yes_no,1,0,1,0.0
boring,0,1,0,0.0
boring_strings,0,1,0,0.0
boss,1,0,1,0.0
both_ones,0,1,0,0.0
both_same_count,0,1,0,0.0
both_zeros,0,1,0,0.0
bottle,0,1,0,0.0
bottleCoord,1,0,1,0.0
bottle_index,0,1,0,0.0
bottles,1,2,1,0.0
bottom,1,0,1,0.0
bottom_count,0,1,0,0.0
bottom_half,0,1,0,0.0
bottom_mean,0,1,0,0.0
bound1,1,0,1,0.0
bound2,1,0,1,0.0
bounds,1,0,1,0.0
box,0,1,0,0.0
box_bottom,1,0,1,0.0
box_index,1,0,1,0.0
box_locations,0,1,0,0.0
box_size,0,1,0,0.0
boxes,1,2,1,0.0
boxes_amount,1,0,1,0.0
boy,1,0,1,0.0
bp1,1,0,1,0.0
bp2,1,0,1,0.0
bracket,0,2,0,0.0
bracket_map,0,1,0,0.0
brackets,1,0,1,0.0
brainfuck_code,0,1,0,0.0
brainfuck_to_unary_size,0,1,0,0.0
brand_new,1,0,1,0.0
breaking_points,0,1,0,0.0
brightness,0,1,0,0.0
broken_time,0,1,0,0.0
bs,2,0,2,0.0
bsCost,1,0,1,0.0
bt1,1,0,1,0.0
bt2,1,0,1,0.0
btm,1,0,1,0.0
building,0,1,0,0.0
bulb,0,1,0,0.0
bulbState,1,0,1,0.0
bulbasaur,0,1,0,0.0
bulbs,0,1,0,0.0
bulls,2,3,2,0.0
bumpers,0,1,0,0.0
bus,2,2,2,0.0
bus_arrival,0,1,0,0.0
bus_config,0,1,0,0.0
bus_departure,0,1,0,0.0
bus_game,0,1,0,0.0
bus_stops,0,1,0,0.0
buses,1,0,1,0.0
buses_needed,0,1,0,0.0
button_input,0,1,0,0.0
buttons,1,1,1,0.0
buy_cost,0,1,0,0.0
buy_planet,0,1,0,0.0
buy_price,0,1,0,0.0
buy_quantity,0,1,0,0.0
buyer,0,1,0,0.0
buyers,0,1,0,0.0
buys,1,0,1,0.0
bx,4,3,4,0.0
by,4,3,4,0.0
c0,2,3,2,0.0
c10,1,0,1,0.0
c20,1,0,1,0.0
c3,1,0,1,0.0
c_digit,0,1,0,0.0
c_i,1,0,1,0.0
c_prime,1,1,1,0.0
c_ternary,0,1,0,0.0
ca,1,0,1,0.0
cache,2,0,2,0.0
cakes_during_d,0,1,0,0.0
calc,5,0,5,0.0
calc_lcp,1,0,1,0.0
calculateScore,1,0,1,0.0
calculate_additional_walks,0,1,0,0.0
calculate_adjacency_matrix,0,1,0,0.0
calculate_angles,0,1,0,0.0
calculate_apartment_details,0,1,0,0.0
calculate_arrival_time,0,1,0,0.0
calculate_average_sleep_time,0,1,0,0.0
calculate_bananas,0,1,0,0.0
calculate_brightness,0,1,0,0.0
calculate_bulls_and_cows,0,1,0,0.0
calculate_bus_fare,0,1,0,0.0
calculate_buses_met,0,1,0,0.0
calculate_button_presses,0,1,0,0.0
calculate_chips_left,0,1,0,0.0
calculate_combination,0,1,0,0.0
calculate_combinations,1,4,1,0.0
calculate_contamination_level,0,1,0,0.0
calculate_coordinates,0,1,0,0.0
calculate_cut_length,0,1,0,0.0
calculate_cuts,0,1,0,0.0
calculate_dangerous_turns,0,1,0,0.0
calculate_davinci_powers,0,1,0,0.0
calculate_days,0,3,0,0.0
calculate_days_off,0,1,0,0.0
calculate_diff,0,1,0,0.0
calculate_dinner_cost,0,1,0,0.0
calculate_direction,0,1,0,0.0
calculate_displeasure,0,1,0,0.0
calculate_distance_to_second_collision,0,1,0,0.0
calculate_empty_cells,0,1,0,0.0
calculate_error_function,0,1,0,0.0
calculate_expected_score,0,1,0,0.0
calculate_expected_tosses,0,1,0,0.0
calculate_expressions,0,1,0,0.0
calculate_final_entrance,0,1,0,0.0
calculate_final_position,0,1,0,0.0
calculate_final_value,0,1,0,0.0
calculate_flagstones,0,1,0,0.0
calculate_gcd,0,1,0,0.0
calculate_gcd_of_factorials,0,1,0,0.0
calculate_golden_age,0,1,0,0.0
calculate_guess,0,1,0,0.0
calculate_hexagon_position,0,1,0,0.0
calculate_liking,0,1,0,0.0
calculate_m,0,1,0,0.0
calculate_mask,0,1,0,0.0
calculate_max_beauty,0,1,0,0.0
calculate_max_chocolates,0,1,0,0.0
calculate_max_even_sum,0,1,0,0.0
calculate_max_expression_value,0,1,0,0.0
calculate_max_f,0,1,0,0.0
calculate_max_fruits,0,1,0,0.0
calculate_max_happiness,0,1,0,0.0
calculate_max_length,0,1,0,0.0
calculate_max_lucky_tickets,0,1,0,0.0
calculate_max_matches,0,1,0,0.0
calculate_max_min_earnings,0,1,0,0.0
calculate_max_sold_products,0,1,0,0.0
calculate_max_time,0,1,0,0.0
calculate_mean_and_variance,0,1,0,0.0
calculate_min_balance,0,1,0,0.0
calculate_min_capacity,0,1,0,0.0
calculate_min_clones,0,1,0,0.0
calculate_min_distance,0,2,0,0.0
calculate_min_distance_and_count,0,1,0,0.0
calculate_min_energy,0,1,0,0.0
calculate_min_marks,0,1,0,0.0
calculate_min_max_distance,0,1,0,0.0
calculate_min_swaps,0,1,0,0.0
calculate_min_time,0,5,0,0.0
calculate_min_wait_time,0,1,0,0.0
calculate_min_waiting_time,0,1,0,0.0
calculate_min_width,0,1,0,0.0
calculate_mj,0,1,0,0.0
calculate_movements,0,1,0,0.0
calculate_nim_sum,0,1,0,0.0
calculate_orange_juice_fraction,0,1,0,0.0
calculate_output,0,1,0,0.0
calculate_overlap_area,0,1,0,0.0
calculate_parking_lot_arrangements,0,1,0,0.0
calculate_piglet_honey,0,1,0,0.0
calculate_place,0,1,0,0.0
calculate_places,0,1,0,0.0
calculate_positions,0,1,0,0.0
calculate_powers,0,1,0,0.0
calculate_prefix_sum,0,1,0,0.0
calculate_probability,0,2,0,0.0
calculate_red_area,0,1,0,0.0
calculate_reflection,0,1,0,0.0
calculate_roots,0,2,0,0.0
calculate_routes,0,1,0,0.0
calculate_santa_position,0,1,0,0.0
calculate_score,0,1,0,0.0
calculate_starting_positions,0,1,0,0.0
calculate_submissions,0,1,0,0.0
calculate_sum,0,3,0,0.0
calculate_survival_time,0,1,0,0.0
calculate_text_volume,0,1,0,0.0
calculate_time,0,4,0,0.0
calculate_time_to_reach_apartment,0,1,0,0.0
calculate_time_to_reach_floor,0,1,0,0.0
calculate_time_together,0,1,0,0.0
calculate_toasts_per_friend,0,1,0,0.0
calculate_total_clicks,0,1,0,0.0
calculate_total_cost,0,1,0,0.0
calculate_total_power,0,1,0,0.0
calculate_total_tiles,0,1,0,0.0
calculate_watch_time,0,1,0,0.0
calculate_win_probability,0,1,0,0.0
calculate_winners,0,1,0,0.0
calculate_years_to_rise,0,1,0,0.0
calls,0,2,0,0.0
camera_angle,0,1,0,0.0
can,4,0,4,0.0
can2,1,0,1,0.0
can3,1,0,1,0.0
canSwap,1,0,1,0.0
can_achieve,0,1,0,0.0
can_achieve_k,0,1,0,0.0
can_bake,0,1,0,0.0
can_be_equal,0,1,0,0.0
can_catch,0,1,0,0.0
can_catch_result,0,1,0,0.0
can_choose_three_balls,0,1,0,0.0
can_cover,0,1,0,0.0
can_deal_damage,0,1,0,0.0
can_defeat_dragons,0,1,0,0.0
can_distribute_pillows,0,1,0,0.0
can_divide_watermelon,0,1,0,0.0
can_eat,0,1,0,0.0
can_eat_with_max_break,0,1,0,0.0
can_escape,0,2,0,0.0
can_form_p,0,1,0,0.0
can_form_triangle,0,1,0,0.0
can_hold_hands,0,1,0,0.0
can_meet,0,1,0,0.0
can_obtain_p,0,1,0,0.0
can_pass_exams,0,1,0,0.0
can_print,0,1,0,0.0
can_reach,1,1,1,0.0
can_reach_office_in_time,0,1,0,0.0
can_split,0,1,0,0.0
candidate,2,1,2,0.0
candidates,1,1,1,0.0
candies,0,2,0,0.0
candy,1,0,1,0.0
canpick,1,0,1,0.0
canuse,1,0,1,0.0
cap,1,0,1,0.0
capital_beauties,0,1,0,0.0
capital_beauties_sum,0,1,0,0.0
capital_indices,0,1,0,0.0
captain,1,1,1,0.0
caption,1,0,1,0.0
car,0,2,0,0.0
car_positions,0,1,0,0.0
card1,0,1,0,0.0
card1_rank,0,1,0,0.0
card1_suit,0,1,0,0.0
card2,0,1,0,0.0
card2_rank,0,1,0,0.0
card2_suit,0,1,0,0.0
card_lower,1,0,1,0.0
card_proficiency,0,1,0,0.0
card_theorems,0,1,0,0.0
card_upper,1,0,1,0.0
cards_n,1,0,1,0.0
cards_with_extra,0,1,0,0.0
cards_without_extra,0,1,0,0.0
carry,1,0,1,0.0
cars,0,2,0,0.0
case1,1,0,1,0.0
case2,1,0,1,0.0
catamaran_prefix_sum,0,1,0,0.0
catamarans,0,1,0,0.0
catch_blocks,0,1,0,0.0
catch_distance,0,1,0,0.0
catch_line,0,1,0,0.0
catch_time,0,2,0,0.0
catch_x,0,1,0,0.0
catch_y,0,1,0,0.0
catch_z,0,1,0,0.0
category,0,1,0,0.0
cc,3,0,3,0.0
ceil_count,1,0,1,0.0
cell_counts,0,1,0,0.0
cen,1,0,1,0.0
center_str,1,0,1,0.0
centers,1,0,1,0.0
central_node,0,1,0,0.0
cents,0,1,0,0.0
certificates,0,1,0,0.0
challenger,1,0,1,0.0
challengers,1,0,1,0.0
change,2,0,2,0.0
changed,1,1,1,0.0
changes,3,5,3,0.0
changes2,1,0,1,0.0
changes_in_b,0,1,0,0.0
changes_in_p,0,1,0,0.0
changes_needed,0,1,0,0.0
char1,0,1,0,0.0
char2,0,1,0,0.0
char_code,0,2,0,0.0
char_count,0,5,0,0.0
char_frequency,0,3,0,0.0
char_index,0,1,0,0.0
char_indices,0,1,0,0.0
char_mapping,0,1,0,0.0
charcount,1,0,1,0.0
charge_time_sum,0,1,0,0.0
chars,2,3,2,0.0
chars_at_position,0,1,0,0.0
charset,1,0,1,0.0
chat_list,0,1,0,0.0
cheapest_laptop,0,1,0,0.0
check,10,4,10,0.0
checkBad,1,0,1,0.0
check_3x3,0,1,0,0.0
check_acquaintances,0,1,0,0.0
check_bottom,1,0,1,0.0
check_condition,1,0,1,0.0
check_direction,0,1,0,0.0
check_dissatisfaction,0,2,0,0.0
check_horizontal,0,1,0,0.0
check_intersections,0,1,0,0.0
check_interval,0,1,0,0.0
check_output,0,1,0,0.0
check_performance,0,1,0,0.0
check_permutation,0,1,0,0.0
check_rectangle,0,1,0,0.0
check_round_status,0,1,0,0.0
check_sequence,0,1,0,0.0
check_spit,0,1,0,0.0
check_stepan_truth,0,1,0,0.0
check_string,1,0,1,0.0
check_subsequence,0,1,0,0.0
check_tracks,0,1,0,0.0
check_transformation,0,1,0,0.0
check_unguarded_doors,0,1,0,0.0
check_unimodal,0,1,0,0.0
check_unlucky_ticket,0,1,0,0.0
check_valid_number,0,1,0,0.0
check_vertical,0,1,0,0.0
check_word,0,1,0,0.0
checked,1,0,1,0.0
checkout,1,0,1,0.0
checkpoints,0,1,0,0.0
chef,1,0,1,0.0
chess_classes,0,1,0,0.0
chest,0,1,0,0.0
chet,1,0,1,0.0
child_id,0,1,0,0.0
child_num,0,1,0,0.0
child_segments,0,1,0,0.0
children,0,3,0,0.0
children_sums,0,1,0,0.0
childs,1,0,1,0.0
chk,2,0,2,0.0
chk1,1,0,1,0.0
choices,1,0,1,0.0
chosen_name,0,1,0,0.0
chosen_point,0,1,0,0.0
chosen_scroll,0,1,0,0.0
chr,18,17,18,0.0
chris_roll,0,1,0,0.0
chris_wins,0,1,0,0.0
chunked,1,0,1,0.0
ci,2,7,2,0.0
cid,1,0,1,0.0
cinema,1,0,1,0.0
cinema_to_house,1,1,1,0.0
cinema_to_shop,1,1,1,0.0
cinema_x,0,1,0,0.0
cinema_y,0,1,0,0.0
circle,1,0,1,0.0
circu,1,0,1,0.0
cities,0,2,0,0.0
cities_at_distance,0,1,0,0.0
city,1,1,1,0.0
cj,1,0,1,0.0
cl,1,0,1,0.0
class_count,1,0,1,0.0
class_strings,0,1,0,0.0
classify_chord,0,1,0,0.0
clean_trailing_zeros,1,0,1,0.0
cleaned_area,0,1,0,0.0
client_id,0,1,0,0.0
clients,0,1,0,0.0
clim,1,0,1,0.0
clist,1,0,1,0.0
clockwise,0,1,0,0.0
clockwise_distance,0,2,0,0.0
clockwise_end,0,1,0,0.0
clockwise_end_index,0,1,0,0.0
close,1,0,1,0.0
club,0,1,0,0.0
club_idx_list,0,1,0,0.0
clubs,0,3,0,0.0
clz,1,0,1,0.0
cm,1,0,1,0.0
cmap,1,0,1,0.0
cmax,1,0,1,0.0
cmp_to_key,1,1,1,0.0
cmpfunc,1,0,1,0.0
cmpr,1,0,1,0.0
cn,1,0,1,0.0
cnt1,1,0,1,0.0
cnt2,1,0,1,0.0
cnt256,1,0,1,0.0
cnt_2,1,0,1,0.0
cnt_2_4,1,0,1,0.0
cnt_4,1,0,1,0.0
cnta,1,0,1,0.0
cntb,1,0,1,0.0
cntc,1,0,1,0.0
code,2,1,2,0.0
codecraft_month_number,0,1,0,0.0
coef,1,0,1,0.0
coeff,0,1,0,0.0
coefficient,0,1,0,0.0
coefficients,0,1,0,0.0
coins,1,3,1,0.0
col_count,0,1,0,0.0
col_counts,0,3,0,0.0
col_fixed,0,1,0,0.0
col_idx,0,1,0,0.0
col_min,0,2,0,0.0
col_moves,0,1,0,0.0
col_ops,0,1,0,0.0
col_perm,0,1,0,0.0
col_walls,0,1,0,0.0
collections,3,0,3,0.0
collider,0,1,0,0.0
color_back_count,0,1,0,0.0
color_counts,0,2,0,0.0
color_front_count,0,1,0,0.0
color_graph,0,1,0,0.0
color_i,1,0,1,0.0
color_index,0,1,0,0.0
color_list,1,0,1,0.0
color_map,0,1,0,0.0
color_pri,1,0,1,0.0
color_vertices,0,1,0,0.0
colored,1,0,1,0.0
colored_pixels,0,1,0,0.0
colour_counts,1,0,1,0.0
colours,1,0,1,0.0
cols,3,3,3,0.0
colu,1,0,1,0.0
column_max_reachable,0,1,0,0.0
column_non_empty,0,1,0,0.0
column_num,0,1,0,0.0
column_sums,0,1,0,0.0
comb,0,2,0,0.0
combination,0,2,0,0.0
combined,0,1,0,0.0
combined_names,0,1,0,0.0
combo,0,1,0,0.0
command_map,0,1,0,0.0
commands,3,2,3,0.0
comment,0,1,0,0.0
comments,0,1,0,0.0
comments_by_level,0,1,0,0.0
common,1,0,1,0.0
common_divisor,0,2,0,0.0
common_line_buffer,0,1,0,0.0
common_path_length,0,1,0,0.0
common_prefix_length,0,1,0,0.0
common_words,0,1,0,0.0
comp,1,0,1,0.0
comp_s1,0,1,0,0.0
companies,0,1,0,0.0
company_name,0,1,0,0.0
compare,1,1,1,0.0
compare_strings,0,1,0,0.0
comparison,0,1,0,0.0
comparisons,0,2,0,0.0
compatible,1,0,1,0.0
complement,0,1,0,0.0
complete_weeks,0,1,0,0.0
complex,1,0,1,0.0
complicated_gcd,0,1,0,0.0
component,1,5,1,0.0
component_sizes,0,1,0,0.0
component_sizes_with_special_nodes,0,1,0,0.0
compressed_sequence,0,1,0,0.0
comps,1,0,1,0.0
compter,1,0,1,0.0
compteur,1,0,1,0.0
compute,1,0,1,0.0
compute_path,1,0,1,0.0
compute_prefix_function,0,1,0,0.0
compute_type,0,1,0,0.0
computers,0,1,0,0.0
concatenated,0,1,0,0.0
concentrations,1,0,1,0.0
cond,2,0,2,0.0
condh,1,0,1,0.0
condition,1,1,1,0.0
condition1,1,0,1,0.0
condition2,1,0,1,0.0
condition3,1,0,1,0.0
condition4,1,0,1,0.0
condl,1,0,1,0.0
config_k,0,1,0,0.0
config_n_k,0,1,0,0.0
conflict,0,1,0,0.0
conflicting_club_map,0,1,0,0.0
conflicting_clubs,0,1,0,0.0
conn,2,1,2,0.0
connections,0,1,0,0.0
connectionsList,1,0,1,0.0
consecutive,0,1,0,0.0
consecutive_boring,0,1,0,0.0
consecutive_count,0,1,0,0.0
consecutive_destroyed,0,1,0,0.0
constructMatrix,1,0,1,0.0
constructRow,1,0,1,0.0
construct_crossword,0,1,0,0.0
construct_grid,0,2,0,0.0
construct_string,0,1,0,0.0
consumption,0,1,0,0.0
containers,0,1,0,0.0
contests,0,1,0,0.0
context,0,1,0,0.0
controller_dir,0,1,0,0.0
controller_pos,0,1,0,0.0
conversion_gain,1,0,1,0.0
conversion_ordered_by_a,1,0,1,0.0
conversion_sorted,1,0,1,0.0
conversions,1,0,1,0.0
convert,1,0,1,0.0
convert_base,1,0,1,0.0
convert_centimeters_to_feet_and_inches,0,1,0,0.0
convert_from_rxcy,0,1,0,0.0
convert_to_base,0,1,0,0.0
convert_to_base_k,0,1,0,0.0
convert_to_binary,1,0,1,0.0
convert_to_coordinates,0,1,0,0.0
convert_to_coords,0,1,0,0.0
convert_to_decimal,0,1,0,0.0
convert_to_parity_pattern,0,1,0,0.0
convert_to_rxcy,0,1,0,0.0
converted,1,0,1,0.0
convex_hull,0,3,0,0.0
cookie_bags,0,1,0,0.0
cookies,0,2,0,0.0
coor,1,0,1,0.0
coord,0,1,0,0.0
coord1,0,1,0,0.0
coord2,0,1,0,0.0
coordinates,1,3,1,0.0
corners,1,0,1,0.0
correct_answer,0,1,0,0.0
correct_date,0,1,0,0.0
corrected_date,0,1,0,0.0
corridor_length,0,1,0,0.0
cos,1,0,1,0.0
cosC,1,0,1,0.0
cos_alpha,0,1,0,0.0
costTmpIndiv,1,0,1,0.0
cost_90,0,1,0,0.0
cost_clockwise,0,1,0,0.0
cost_counter_clockwise,0,1,0,0.0
cost_day,0,1,0,0.0
cost_multiple_buses,0,1,0,0.0
cost_of_move,1,0,1,0.0
cost_one_bus,0,1,0,0.0
cost_one_trip,0,1,0,0.0
costi,0,1,0,0.0
cou,1,0,1,0.0
count4,1,0,1,0.0
count7,1,0,1,0.0
countB,1,0,1,0.0
countResidents,1,0,1,0.0
count_0,0,2,0,0.0
count_2_3,0,1,0,0.0
count_2_3_5,0,1,0,0.0
count_2_3_5_7,0,1,0,0.0
count_2_3_7,0,1,0,0.0
count_2_5,0,1,0,0.0
count_2_5_7,0,1,0,0.0
count_2_7,0,1,0,0.0
count_3,0,2,0,0.0
count_3_5,0,1,0,0.0
count_3_5_7,0,1,0,0.0
count_3_7,0,1,0,0.0
count_4,0,2,0,0.0
count_4_to_7,0,2,0,0.0
count_5,0,1,0,0.0
count_5_7,0,1,0,0.0
count_7,0,3,0,0.0
count_7_to_4,0,2,0,0.0
count_D,0,1,0,0.0
count_L,0,1,0,0.0
count_Li_minus_1,0,1,0,0.0
count_R,0,1,0,0.0
count_Ri,0,1,0,0.0
count_U,0,1,0,0.0
count_a_diff,0,1,0,0.0
count_ab,0,1,0,0.0
count_advancers,0,1,0,0.0
count_almost_primes,0,1,0,0.0
count_amazing_performances,0,1,0,0.0
count_attacking_pairs,0,1,0,0.0
count_b_diff,0,1,0,0.0
count_banknotes,0,1,0,0.0
count_bars,0,1,0,0.0
count_before,0,1,0,0.0
count_binary_numbers,0,1,0,0.0
count_both,0,1,0,0.0
count_bulbasaur,0,1,0,0.0
count_capital_letters,0,1,0,0.0
count_cases,0,1,0,0.0
count_cd,0,1,0,0.0
count_char,1,0,1,0.0
count_chars,0,2,0,0.0
count_connected_components,0,1,0,0.0
count_crosses,0,1,0,0.0
count_cycles,0,1,0,0.0
count_dasha,0,2,0,0.0
count_dates,0,1,0,0.0
count_dead_bulbs,0,1,0,0.0
count_digits,0,1,0,0.0
count_distinct_cyclic_shifts,0,1,0,0.0
count_distinct_networks,0,1,0,0.0
count_distinct_or_values,0,2,0,0.0
count_divisible,0,2,0,0.0
count_divisible_by,0,1,0,0.0
count_divisible_by_p_in_range,0,1,0,0.0
count_eaten_pigs,0,1,0,0.0
count_falling_positions,0,1,0,0.0
count_first_cut,0,1,0,0.0
count_flicks,0,1,0,0.0
count_frames,0,1,0,0.0
count_full_glasses,0,1,0,0.0
count_gifts,0,1,0,0.0
count_good_positions,0,2,0,0.0
count_groups,0,1,0,0.0
count_guest_uniform_games,0,1,0,0.0
count_hex_digit,0,1,0,0.0
count_hexagons,0,1,0,0.0
count_high,0,1,0,0.0
count_included_events,0,1,0,0.0
count_informed,0,1,0,0.0
count_intersections,0,1,0,0.0
count_inversions,1,2,1,0.0
count_king_moves,0,1,0,0.0
count_letters,0,1,0,0.0
count_lifelines,0,1,0,0.0
count_lit_flats,0,1,0,0.0
count_low,0,1,0,0.0
count_lucky_digits,0,2,0,0.0
count_lucky_matches,0,1,0,0.0
count_lucky_substrings,0,1,0,0.0
count_map,0,3,0,0.0
count_masha,0,2,0,0.0
count_max,0,1,0,0.0
count_max_neighbors,0,1,0,0.0
count_messages,0,1,0,0.0
count_min,0,1,0,0.0
count_min_neighbors,0,1,0,0.0
count_mosquitoes,0,1,0,0.0
